"X","LabID","weighted_mean","long","lat","Material"
3209,"T-11687",1129.58138280174,11.216667,60.133333,"Charcoal"
3210,"T-11694",1233.01575518032,11.25,60.15,"Charcoal"
3213,"T-1178",4573.43588855291,11.5,62,"Charcoal"
3214,"T-1179",2518.43421846603,11.5,62,"Charcoal"
3219,"T-11812",1447.37671245304,11.466667,60.85,"Charcoal"
3220,"T-11813",3120.32840397111,10.683333,61.1,"Charcoal"
3226,"T-12027",743.168157710324,11.433333,61.183333,"Charcoal"
3227,"T-12028",625.619217175179,11.416667,61.183333,"Charcoal"
3228,"T-12029",830.3831432746,11.416667,61.233333,"Charcoal"
3229,"T-12030",918.361806926489,11.416667,61.233333,"Charcoal"
3230,"T-12031",611.581717413334,11.416667,61.233333,"Charcoal"
3231,"T-12032",233.099221303322,11.45,61.2,"Charcoal"
3232,"T-12033",773.391080558768,11.416667,61.183333,"Charcoal"
3233,"T-12034",790.251465192861,11.416667,61.233333,"Charcoal"
3234,"T-12035",741.812267077423,11.416667,61.233333,"Charcoal"
3235,"T-12036",834.428918008295,11.416667,61.233333,"Charcoal"
3236,"T-12043",833.562653423205,11.416667,61.233333,"Charcoal"
3237,"T-12044",875.33243475806,11.416667,61.233333,"Charcoal"
3238,"T-12045",760.197251312289,11.416667,61.233333,"Charcoal"
3239,"T-12046",776.508154112314,11.416667,61.233333,"Charcoal"
3240,"T-12047",797.301992322575,11.416667,61.233333,"Charcoal"
3241,"T-12048",896.101489235005,11.416667,61.233333,"Charcoal"
3242,"T-12049",763.77916048886,11.416667,61.233333,"Charcoal"
3243,"T-12050",905.143827731583,11.416667,61.233333,"Charcoal"
3244,"T-12051",926.764108818883,11.416667,61.233333,"Charcoal"
3245,"T-12052",1006.23318225831,11.416667,61.233333,"Charcoal"
3246,"T-12054",1477.39178263687,11.133333,60.116667,"Charcoal"
3247,"T-12055",2247.62160615848,11.133333,60.116667,"Charcoal"
3248,"T-12056",487.227636648554,11.133333,60.116667,"Charcoal"
3249,"T-12057",608.177436839657,11.133333,60.116667,"Charcoal"
3250,"T-12058",2612.72253157235,11.133333,60.116667,"Charcoal"
3251,"T-12059",473.287166910653,11.133333,60.116667,"Charcoal"
3252,"T-12060",1108.19890711873,11.183333,60.283333,"Charcoal"
3253,"T-12061",1452.65706953068,11.183333,60.283333,"Charcoal"
3254,"T-12062",1475.3202676287,11.183333,60.283333,"Charcoal"
3255,"T-12063",1429.32060627771,11.183333,60.283333,"Charcoal"
3256,"T-12064",1498.36020874854,11.183333,60.283333,"Charcoal"
3257,"T-12065",1148.2309457839,11.183333,60.283333,"Charcoal"
3258,"T-12066",1162.92027854869,11.183333,60.283333,"Charcoal"
3259,"T-12067",1476.33501326928,11.183333,60.283333,"Charcoal"
3260,"T-12068",1405.5630346905,11.183333,60.283333,"Charcoal"
3261,"T-12069",700.488718242387,11.183333,60.283333,"Charcoal"
3262,"T-12070",1165.63287350669,11.183333,60.283333,"Charcoal"
3263,"T-12071",1495.22882744654,11.183333,60.283333,"Charcoal"
3264,"T-12072",1420.05848475911,11.183333,60.283333,"Charcoal"
3265,"T-12073",1006.87046281965,11.183333,60.283333,"Charcoal"
3266,"T-12074",990.78285363255,11.183333,60.283333,"Charcoal"
3267,"T-12078",6451.21406016267,11.45,61.2,"Charcoal"
3268,"T-12079",3346.33574981973,11.45,61.2,"Charcoal"
3269,"T-12080",6608.14112551202,11.45,61.2,"Charcoal"
3270,"T-12082",5041.56875459253,11.45,61.2,"Charcoal"
3271,"T-12114",4112.88599209684,11.45,61.2,"Charcoal"
3272,"T-12115",1818.86664168513,11.45,61.2,"Charcoal"
3273,"T-12116",4633.97143627648,11.45,61.2,"Charcoal"
3274,"T-12117",1353.35626937995,11.45,61.2,"Charcoal"
3275,"T-12119",866.289585437292,11.05,60.183333,"Charcoal"
3277,"T-12120",935.67896643691,11.05,60.183333,"Charcoal"
3278,"T-12121",894.601113863766,11.05,60.183333,"Charcoal"
3279,"T-12122",801.875727872879,11.05,60.183333,"Charcoal"
3280,"T-12123",835.277246887618,11.05,60.183333,"Charcoal"
3281,"T-12124",1089.99836324669,11.05,60.183333,"Charcoal"
3282,"T-12125",1715.59269463231,11.066667,60.166667,"Charcoal"
3283,"T-12126",1621.77732218954,11.066667,60.166667,"Charcoal"
3284,"T-12127",543.333006264792,11.066667,60.166667,"Charcoal"
3285,"T-12128",1894.94048814952,11.066667,60.166667,"Charcoal"
3286,"T-12129",761.253517255848,11.066667,60.166667,"Charcoal"
3288,"T-12130",1404.51412244265,11.066667,60.166667,"Charcoal"
3289,"T-12136",734.054456764895,11.45,61.2,"Charcoal"
3290,"T-12137",850.326392082833,11.366667,61.133333,"Charcoal"
3291,"T-12138",952.698742492005,11.366667,61.133333,"Charcoal"
3292,"T-12144",1599.2520978526,11.083333,60.233333,"Charcoal"
3293,"T-12145",687.206780085709,11.083333,60.233333,"Charcoal"
3294,"T-12146",1321.29072254269,11.083333,60.233333,"Charcoal"
3295,"T-12147",1617.65160593422,11.083333,60.233333,"Charcoal"
3296,"T-12148",2507.47800920466,11.083333,60.233333,"Charcoal"
3297,"T-12149",1683.05272516016,11.083333,60.233333,"Charcoal"
3298,"T-12150",1181.15926929582,11.083333,60.233333,"Charcoal"
3299,"T-12151",793.34669877053,11.083333,60.233333,"Charcoal"
3300,"T-12152",752.86734104939,11.083333,60.233333,"Charcoal"
3301,"T-12153",395.822373035039,11.083333,60.233333,"Charcoal"
3302,"T-12154",358.855399348031,11.083333,60.233333,"Charcoal"
3303,"T-12155",1395.88832821048,11.083333,60.233333,"Charcoal"
3304,"T-12156",2056.14510199701,11.083333,60.233333,"Charcoal"
3305,"T-12157",1451.08938424661,11.083333,60.233333,"Charcoal"
3306,"T-12158",1077.40024573646,11.083333,60.233333,"Charcoal"
3307,"T-12159",1473.94935020513,11.066667,60.166667,"Charcoal"
3308,"T-12160",1498.76597203107,11.066667,60.166667,"Charcoal"
3309,"T-12161",645.264397494638,11.066667,60.166667,"Charcoal"
3310,"T-12162",713.870519830242,11.066667,60.166667,"Charcoal"
3311,"T-12163",669.155100566884,11.066667,60.166667,"Charcoal"
3312,"T-12164",2492.19630682824,11.066667,60.166667,"Charcoal"
3313,"T-12165",1620.62012565834,11.066667,60.166667,"Charcoal"
3314,"T-12166",1472.17920635661,11.066667,60.166667,"Charcoal"
3315,"T-12167",7937.38927806756,11.45,61.2,"Nutshell"
3319,"T-12217",1377.03034594407,11.133333,60.133333,"Wood"
3320,"T-12218",1451.86068079676,11.133333,60.133333,"Wood"
3321,"T-12219",1452.52637049758,11.133333,60.133333,"Wood"
3322,"T-12220",1453.90126207619,11.133333,60.133333,"Wood"
3323,"T-12221",1683.88518168384,11.133333,60.133333,"Charcoal"
3324,"T-12420",1811.33548387263,11.05,60.183333,"Charcoal"
3325,"T-12421",758.875641273876,11.05,60.183333,"Charcoal"
3326,"T-12422",756.272126692675,11.05,60.183333,"Charcoal"
3327,"T-12423",1306.05557280892,11.05,60.183333,"Charcoal"
3328,"T-12424",577.334139949809,11.05,60.183333,"Charcoal"
3329,"T-12425",1500.63004082029,11.05,60.183333,"Charcoal"
3330,"T-12426",1410.2657378387,11.05,60.183333,"Charcoal"
3331,"T-12427",1479.47785529924,11.05,60.183333,"Charcoal"
3332,"T-12428",846.946111347672,11.05,60.183333,"Charcoal"
3333,"T-12429",858.13158768853,11.05,60.183333,"Charcoal"
3334,"T-12430",2141.14041896677,11.05,60.183333,"Charcoal"
3335,"T-12431",1367.28348835015,11.05,60.183333,"Charcoal"
3336,"T-12432",2170.72091752248,11.05,60.183333,"Charcoal"
3337,"T-12433",1175.53296617027,11.05,60.183333,"Charcoal"
3338,"T-12434",1170.94041380216,11.05,60.183333,"Charcoal"
3339,"T-12435",800.692610431308,11.05,60.183333,"Charcoal"
3340,"T-12436",597.747145988031,11.05,60.183333,"Charcoal"
3341,"T-12438",838.694252249237,11.05,60.183333,"Charcoal"
3342,"T-12439",1354.86985190974,11.05,60.183333,"Charcoal"
3343,"T-12440",1872.03119010896,11.05,60.183333,"Charcoal"
3344,"T-12441",2070.80708635667,11.05,60.183333,"Charcoal"
3345,"T-12443",830.712781960772,11.05,60.183333,"Charcoal"
3346,"T-12444",655.322048714977,11.05,60.183333,"Charcoal"
3347,"T-12452",1778.45089900956,11.05,60.183333,"Charcoal"
3348,"T-12453",812.637160939405,11.05,60.183333,"Charcoal"
3349,"T-12454",680.378150338081,11.05,60.183333,"Charcoal"
3350,"T-12455",615.494711602838,11.05,60.183333,"Charcoal"
3351,"T-12456",778.355629891488,11.05,60.183333,"Charcoal"
3352,"T-12457",584.2697068147,11.05,60.183333,"Charcoal"
3353,"T-12458",583.949642615915,11.05,60.183333,"Charcoal"
3354,"T-12459",794.941678489292,11.05,60.183333,"Charcoal"
3355,"T-12472",994.358239168802,12.066667,60.4,"Charcoal"
3366,"T-12557",1775.54093162703,10.666667,62.066667,"Charcoal"
3367,"T-12558",701.239239491553,10.666667,62.066667,"Charcoal"
3368,"T-12559",2054.70660845676,10.666667,62.066667,"Charcoal"
3369,"T-12560",1397.35272894235,10.666667,62.066667,"Charcoal"
3370,"T-12595",1640.64224214076,11.15,60.266667,"Charcoal"
3371,"T-12596",2136.53608567801,11.166667,60.266667,"Charcoal"
3372,"T-12597",1611.81826904649,11.2,60.283333,"Charcoal"
3373,"T-12598",1629.95096282825,11.2,60.283333,"Charcoal"
3374,"T-12599",1764.34676659853,11.216667,60.3,"Charcoal"
3375,"T-12600",2499.48649376049,11.216667,60.3,"Charcoal"
3376,"T-12601",2114.05425102497,11.216667,60.3,"Charcoal"
3377,"T-12602",1542.87281900543,11.216667,60.3,"Charcoal"
3378,"T-12603",1520.64525329058,11.216667,60.3,"Charcoal"
3379,"T-12604",1626.74551841812,11.216667,60.3,"Charcoal"
3380,"T-12605",1550.67333405343,11.216667,60.3,"Charcoal"
3381,"T-12606",1705.55402465211,11.216667,60.3,"Charcoal"
3382,"T-12607",1460.67634190014,11.183333,60.283333,"Charcoal"
3383,"T-12608",1618.88449754596,11.183333,60.283333,"Charcoal"
3384,"T-12609",1387.84094257104,11.183333,60.283333,"Charcoal"
3385,"T-12610",1523.56203906383,11.183333,60.283333,"Charcoal"
3386,"T-12611",453.704419347175,11.183333,60.283333,"Charcoal"
3387,"T-12613",1281.87845905628,11.183333,60.283333,"Charcoal"
3388,"T-12614",1068.76090449507,11.183333,60.283333,"Charcoal"
3389,"T-12615",1198.87580146147,11.183333,60.283333,"Charcoal"
3390,"T-12616",1568.045861334,11.183333,60.283333,"Charcoal"
3391,"T-12617",1071.32897601979,11.183333,60.283333,"Charcoal"
3392,"T-12618",1046.27975336981,11.183333,60.283333,"Charcoal"
3393,"T-12619",927.718052692966,11.183333,60.283333,"Charcoal"
3394,"T-12620",898.170827601996,11.183333,60.283333,"Charcoal"
3395,"T-12621",1587.99570991548,11.183333,60.283333,"Charcoal"
3396,"T-12622",981.745519637515,11.183333,60.283333,"Charcoal"
3397,"T-12623",1514.12021927298,11.183333,60.283333,"Charcoal"
3398,"T-12624",848.690704540077,11.183333,60.283333,"Charcoal"
3399,"T-12625",1645.68257955792,11.183333,60.283333,"Charcoal"
3400,"T-12626",2130.59348299767,11.183333,60.283333,"Charcoal"
3401,"T-12628",1547.61334582429,11.083333,60.233333,"Charcoal"
3402,"T-12629",164.638166801111,11.083333,60.233333,"Charcoal"
3403,"T-12630",1513.28296845755,11.083333,60.233333,"Charcoal"
3404,"T-12631",634.138725227685,11.083333,60.233333,"Charcoal"
3405,"T-12632",292.121726606679,11.083333,60.233333,"Charcoal"
3406,"T-12633",964.769790330773,11.083333,60.233333,"Charcoal"
3407,"T-12634",1633.54721051405,11.066667,60.166667,"Charcoal"
3408,"T-12635",1098.02457002157,11.066667,60.166667,"Charcoal"
3409,"T-12636",1872.98118488611,11.066667,60.166667,"Charcoal"
3410,"T-12637",295.034397330996,11.066667,60.166667,"Charcoal"
3411,"T-12638",2177.79565206183,11.066667,60.166667,"Charcoal"
3412,"T-12639",2152.45926189362,11.066667,60.166667,"Charcoal"
3414,"T-12653",1498.82165769463,11.383333,61.183333,"Charcoal"
3415,"T-12654",1328.11304473675,11.483333,61.216667,"Charcoal"
3416,"T-12655",840.620629043642,11.483333,61.216667,"Charcoal"
3417,"T-12656",931.842560721521,11.45,61.2,"Charcoal"
3418,"T-12657",761.759679408393,11.45,61.2,"Charcoal"
3419,"T-12658",1127.55558339729,11.45,61.2,"Charcoal"
3420,"T-12659",1700.04656716931,11.433333,61.2,"Charcoal"
3421,"T-12660",2767.68100031655,11.433333,61.183333,"Birchbark"
3422,"T-12661",1426.58381246972,11.433333,61.183333,"Bark"
3423,"T-12662",3550.50426008691,11.433333,61.183333,"Birchbark"
3424,"T-12663",726.691102390521,11.4,62.166667,"Charcoal"
3425,"T-12664",662.791819763206,11.4,62.166667,"Charcoal"
3426,"T-12665",758.908937619338,11.4,62.166667,"Charcoal"
3427,"T-12666",858.345970714374,11.4,62.166667,"Charcoal"
3428,"T-12667",869.524880940451,11.4,62.166667,"Charcoal"
3429,"T-12672",996.96274044158,11.4,62.166667,"Charcoal"
3430,"T-12673",1389.51427965411,11.4,62.166667,"Charcoal"
3431,"T-12674",3327.71712043822,11.45,61.2,"Charcoal"
3432,"T-12675",2501.63362033446,11.45,61.2,"Charcoal"
3433,"T-12676",2959.94850353709,11.45,61.2,"Charcoal"
3435,"T-12719",1335.59161974474,11.366667,61.133333,"Charcoal"
3436,"T-12720",1295.97282254558,11.366667,61.133333,"Charcoal"
3437,"T-12721",1148.55400888604,11.366667,61.133333,"Charcoal"
3444,"T-12757",2424.8404311755,11.15,60.133333,"Charcoal"
3445,"T-12758",688.263428824613,11.15,60.133333,"Charcoal"
3446,"T-12759",3206.25293453271,11.15,60.133333,"Charcoal"
3447,"T-12760",2631.7347879632,11.15,60.133333,"Charcoal"
3448,"T-12761",674.582140295055,11.15,60.133333,"Charcoal"
3449,"T-12762",2673.63143023341,11.133333,60.116667,"Charcoal"
3450,"T-12763",1832.09682423183,11.1,60.1,"Charcoal"
3451,"T-12764",3533.613894885,11.1,60.1,"Charcoal"
3452,"T-12766",2548.90412868874,11.15,60.133333,"Charcoal"
3453,"T-12767",2457.02749023186,11.15,60.133333,"Charcoal"
3454,"T-12768",3285.99514964348,11.15,60.133333,"Charcoal"
3455,"T-12769",2036.37244225663,11.15,60.133333,"Charcoal"
3456,"T-12770",181.959118307301,11.15,60.133333,"Charcoal"
3457,"T-12771",1325.9347044326,11.15,60.133333,"Charcoal"
3458,"T-12772",2181.69373183806,11.15,60.133333,"Charcoal"
3459,"T-12773",2304.60150268378,11.15,60.133333,"Charcoal"
3460,"T-12774",2229.96235160607,11.15,60.133333,"Charcoal"
3461,"T-12775",1533.59479080656,11.15,60.133333,"Charcoal"
3462,"T-12776",2722.84428535607,11.15,60.133333,"Charcoal"
3463,"T-12777",6182.8918311196,11.15,60.133333,"Charcoal"
3464,"T-12778",3543.94507527007,11.15,60.133333,"Charcoal"
3465,"T-12779",710.153148296438,11.15,60.133333,"Charcoal"
3466,"T-12780",2074.77394594705,11.15,60.133333,"Charcoal"
3467,"T-12781",2639.75055426122,11.15,60.133333,"Charcoal"
3468,"T-12782",801.827031429505,11.15,60.133333,"Charcoal"
3469,"T-12783",2185.32412656456,11.15,60.133333,"Charcoal"
3470,"T-12784",2068.11648664914,11.15,60.133333,"Charcoal"
3471,"T-12785",685.321067920567,11.15,60.133333,"Charcoal"
3472,"T-12786",2804.05986585913,11.15,60.133333,"Charcoal"
3473,"T-12787",3304.75795430999,11.15,60.133333,"Charcoal"
3474,"T-12788",861.851424782967,11.15,60.133333,"Charcoal"
3475,"T-12789",3036.77476431484,11.15,60.133333,"Charcoal"
3476,"T-12790",1385.1013262703,11.15,60.133333,"Charcoal"
3477,"T-12791",3486.92072988169,11.15,60.133333,"Charcoal"
3478,"T-12792",2512.00543502967,11.15,60.133333,"Charcoal"
3479,"T-12793",3283.92094676202,11.15,60.133333,"Charcoal"
3481,"T-12801",334.897062689999,11.433333,61.183333,"Birchbark"
3482,"T-12802",1451.75913625134,11.433333,61.2,"Charcoal"
3483,"T-12803",2034.72217983212,11.433333,61.183333,"Wood"
3484,"T-12804",1442.80113682669,11.366667,61.133333,"Charcoal"
3485,"T-12805",5097.25073205684,11.45,61.2,"Charcoal"
3486,"T-12806",6624.48088015455,11.45,61.2,"Charcoal"
3487,"T-12807",3189.33278294039,11.45,61.2,"Charcoal"
3488,"T-12808",2247.35587972825,11.45,61.2,"Charcoal"
3489,"T-12809",2560.3333463007,11.45,61.2,"Charcoal"
3490,"T-12810",3231.54466176893,11.45,61.2,"Charcoal"
3498,"T-12966",1550.02268593778,11.433333,61.183333,"Bark"
3499,"T-12967",1806.36758990662,11.433333,61.183333,"Wood"
3500,"T-12968",674.428798464139,11.4,62.166667,"Charcoal"
3501,"T-12969",810.273969103838,11.4,62.166667,"Charcoal"
3503,"T-12970",801.5777226768,11.4,62.166667,"Charcoal"
3504,"T-12971",1438.37843122793,11.4,62.166667,"Charcoal"
3505,"T-12972",697.527078908603,11.416667,61.183333,"Charcoal"
3506,"T-12973",722.252095067746,11.416667,61.183333,"Charcoal"
3507,"T-12974",822.594467856153,11.4,62.166667,"Charcoal"
3508,"T-12975",853.511912012214,11.4,62.166667,"Charcoal"
3509,"T-12976",846.222434818051,11.4,62.166667,"Charcoal"
3510,"T-12999",562.512728550179,10.36,60.23,"Charcoal"
3513,"T-13000",415.012327563474,10.36,60.23,"Charcoal"
3535,"T-13042",1161.52603410143,10.233333,60.2,"Charcoal"
3536,"T-13043",1019.84091358142,10.233333,60.2,"Charcoal"
3537,"T-13044",968.79946616162,10.233333,60.2,"Charcoal"
3560,"T-13278",2176.05220444967,10.866667,60.05,"Charcoal"
3561,"T-13279",627.817193319795,11,60.2,"Charcoal"
3562,"T-13280",1781.93512994007,10.866667,60.05,"Charcoal"
3565,"T-13283",768.803512299846,11.57,60.88,"Charcoal"
3566,"T-13284",667.947820919821,11.57,60.88,"Charcoal"
3569,"T-13287",837.519916921759,11.57,60.88,"Charcoal"
3570,"T-13288",710.667932509664,11.57,60.88,"Charcoal"
3571,"T-13289",1027.04102751684,11.57,60.88,"Charcoal"
3572,"T-13290",818.667854972461,11.57,60.88,"Charcoal"
3622,"T-13411",1602.82430388214,11.05,60.4,"Charcoal"
3648,"T-13578",711.336906471593,11.383333,61.033333,"Charcoal"
3649,"T-13579",421.713150868125,11.383333,61.033333,"Charcoal"
3678,"T-13786",526.259302286051,10.54,61.32,"Charcoal"
3679,"T-13787",419.131161498494,10.54,61.32,"Charcoal"
3686,"T-13897",782.153573689058,11.583333,61.866667,"Charcoal"
3687,"T-13898",698.497795230695,11.583333,61.866667,"Charcoal"
3688,"T-13899",661.816842497731,11.583333,61.866667,"Charcoal"
3689,"T-13900",806.324778118482,11.583333,61.866667,"Charcoal"
3696,"T-14133",1002.15303815902,11.583333,61.866667,"Charcoal"
3697,"T-14153",129.52873453688,10.866667,62.433333,"Charcoal"
3700,"T-14170",2592.63483113476,10.216667,60.166667,"Charcoal"
3701,"T-14171",2585.02536430068,10.216667,60.166667,"Charcoal"
3702,"T-14172",2220.09886027758,10.216667,60.166667,"Charcoal"
3703,"T-14173",2201.83704888804,10.216667,60.166667,"Charcoal"
3704,"T-14174",2212.86134047807,10.216667,60.166667,"Charcoal"
3705,"T-14175",2069.52513857547,10.216667,60.166667,"Charcoal"
3706,"T-14176",791.326708259391,10.216667,60.166667,"Charcoal"
3707,"T-14177",749.433645631352,10.216667,60.166667,"Charcoal"
3708,"T-14178",3136.54644798136,10.216667,60.166667,"Charcoal"
3709,"T-14179",2038.88973444688,10.216667,60.166667,"Charcoal"
3710,"T-14180",1652.26672080845,10.216667,60.166667,"Charcoal"
3711,"T-14181",1650.50503152077,10.216667,60.166667,"Charcoal"
3712,"T-14182",484.766953343113,10.216667,60.166667,"Charcoal"
3713,"T-14183",2104.85977521919,10.216667,60.166667,"Charcoal"
3714,"T-14184",2123.61501147771,10.216667,60.166667,"Charcoal"
3715,"T-14185",1592.92079736351,10.216667,60.166667,"Charcoal"
3716,"T-14186",2901.82011640948,10.216667,60.166667,"Charcoal"
3729,"T-14266",677.889413000351,11.616667,60.833333,"Charcoal"
3730,"T-14267",1429.38740980118,11.616667,60.833333,"Charcoal"
3731,"T-14268",933.333905747205,11.616667,60.833333,"Charcoal"
3732,"T-14269",761.236132214299,11.616667,60.833333,"Charcoal"
3733,"T-14270",826.719580356528,11.616667,60.833333,"Charcoal"
3734,"T-14271",741.927594469463,11.616667,60.833333,"Charcoal"
3735,"T-14272",794.481723006209,11.616667,60.833333,"Charcoal"
3736,"T-14273",701.214286051528,11.616667,60.833333,"Charcoal"
3737,"T-14274",615.40591436487,11.616667,60.833333,"Charcoal"
3738,"T-14275",817.40927269668,11.616667,60.833333,"Charcoal"
3739,"T-14276",560.678505784717,11.616667,60.833333,"Charcoal"
3740,"T-14277",836.135198683609,11.616667,60.833333,"Charcoal"
3741,"T-14278",728.43849336817,11.616667,60.833333,"Charcoal"
3742,"T-14279",1507.3255429908,11.616667,60.833333,"Charcoal"
3743,"T-14280",857.334074900152,11.616667,60.833333,"Charcoal"
3744,"T-14281",843.328033921278,11.616667,60.833333,"Charcoal"
3745,"T-14282",670.14537282529,11.616667,60.833333,"Charcoal"
3746,"T-14283",737.858825569533,11.616667,60.833333,"Charcoal"
3753,"T-1430",1467.49090514496,11.5,62,"Charcoal"
3755,"T-14368",1522.3688468073,11.25,60.016667,"Charcoal"
3756,"T-14369",1830.59302220866,11.25,60.016667,"Charcoal"
3757,"T-14370",1794.28625078222,11.25,60.016667,"Charcoal"
3758,"T-14371",1679.7774043626,11.25,60.016667,"Charcoal"
3759,"T-14372",1446.1104489808,11.25,60.016667,"Charcoal"
3760,"T-14373",1628.67891398212,11.25,60.016667,"Charcoal"
3761,"T-14374",1752.42667094049,11.25,60.016667,"Charcoal"
3762,"T-14375",671.989814481354,11.133333,60.75,"Charcoal"
3763,"T-14376",718.546184724526,11.133333,60.75,"Charcoal"
3764,"T-14377",897.916755827091,11.133333,60.75,"Charcoal"
3769,"T-14434",156.62948296583,11.133333,60.15,"Wood"
3770,"T-14435",367.855761871422,11.133333,60.15,"Wood"
3771,"T-14436",8638.66114190132,11.133333,60.15,"Charcoal"
3772,"T-14437",2526.26146847644,11.133333,60.15,"Charcoal"
3773,"T-14438",1618.44840632657,11.133333,60.15,"Charcoal"
3774,"T-14439",2307.720420238,11.133333,60.15,"Charcoal"
3776,"T-14440",1284.38645483017,11.133333,60.15,"Charcoal"
3777,"T-14441",3268.82536963299,11.133333,60.15,"Charcoal"
3778,"T-14442",226.706904801204,11.133333,60.15,"Charcoal"
3779,"T-14443",1172.13840566543,11.133333,60.15,"Charcoal"
3780,"T-14444",2529.23065294932,11.133333,60.15,"Charcoal"
3781,"T-14445",2272.60935230681,11.133333,60.15,"Charcoal"
3782,"T-14446",140.618964766476,11.133333,60.15,"Charcoal"
3783,"T-14447",2077.60549454997,11.133333,60.15,"Charcoal"
3785,"T-14449",1967.27797267432,11.016667,60.216667,"Charcoal"
3787,"T-14450",1684.62153487203,11.016667,60.216667,"Charcoal"
3788,"T-14451",1636.46647712301,11.016667,60.216667,"Charcoal"
3789,"T-14452",1848.70783848418,11.016667,60.216667,"Charcoal"
3790,"T-14453",2121.09123358527,11.016667,60.216667,"Charcoal"
3791,"T-14456",738.811726446989,10.25,60.25,"Charcoal"
3792,"T-14457",1018.4951753782,10.25,60.25,"Charcoal"
3793,"T-14458",842.60402764079,10.25,60.25,"Charcoal"
3817,"T-14632",358.822991557386,10.25,60.166667,"Charcoal"
3818,"T-14633",791.560617486419,10.25,60.166667,"Charcoal"
3823,"T-14778",919.54937578133,11.583333,60.25,"Charcoal"
3846,"T-15060",1393.56821162037,10.28063,60.18135,"Charcoal"
3847,"T-15061",1427.25943389574,10.28063,60.18135,"Charcoal"
3848,"T-15062",1615.31302496448,10.28063,60.18135,"Charcoal"
3849,"T-15063",1917.4609955086,10.28063,60.18135,"Charcoal"
3850,"T-15064",1909.28255864085,10.28063,60.18135,"Charcoal"
3851,"T-15065",1596.03291442128,10.28063,60.18135,"Charcoal"
3852,"T-15066",1500.6805168904,10.28063,60.18135,"Charcoal"
3853,"T-15067",1481.94919405029,10.28063,60.18135,"Charcoal"
3854,"T-15068",1584.44946063188,10.28063,60.18135,"Charcoal"
3855,"T-15069",1726.98474615895,10.28063,60.18135,"Charcoal"
3856,"T-15082",1592.82377899987,10.216667,60.166667,"Charcoal"
3857,"T-15083",1584.37157492348,10.216667,60.166667,"Charcoal"
3858,"T-15084",1466.74403791119,10.216667,60.166667,"Charcoal"
3859,"T-15085",1588.2590845443,10.216667,60.166667,"Charcoal"
3860,"T-15086",2822.71747233565,10.216667,60.166667,"Charcoal"
3861,"T-15087",1653.09949933478,10.216667,60.166667,"Charcoal"
3862,"T-15088",1614.82416708322,10.216667,60.166667,"Charcoal"
3863,"T-15089",1909.89604012654,10.216667,60.166667,"Charcoal"
3864,"T-15090",2081.55153177353,10.216667,60.166667,"Charcoal"
3865,"T-15091",1870.98601070684,10.216667,60.166667,"Charcoal"
3866,"T-15092",1624.82383655731,10.216667,60.166667,"Charcoal"
3867,"T-15093",1599.02013228968,10.216667,60.166667,"Charcoal"
3868,"T-15094",3380.99838332415,10.216667,60.166667,"Charcoal"
3869,"T-15126",739.259071475885,10.216667,60.166667,"Charcoal"
3908,"T-15275",1971.13620168246,10.216667,60.166667,"Charcoal"
3909,"T-15276",1983.98261419813,10.216667,60.166667,"Charcoal"
3910,"T-15277",1454.33644557659,10.216667,60.166667,"Charcoal"
3911,"T-15278",2368.63513575399,10.216667,60.166667,"Charcoal"
3941,"T-15641",790.204782647852,11.85,60.733333,"Charcoal"
3942,"T-15642",816.433181276898,11.85,60.733333,"Charcoal"
3943,"T-15643",841.580784762954,11.85,60.733333,"Charcoal"
3944,"T-15644",695.075660169172,11.866667,60.633333,"Charcoal"
3945,"T-15645",840.949942197965,11.866667,60.633333,"Charcoal"
3946,"T-15646",684.615743781612,11.866667,60.633333,"Charcoal"
3947,"T-15658",1553.55810083204,10.3,60.516667,"Charcoal"
3948,"T-15659",268.042813498195,10.3,60.516667,"Charcoal"
3949,"T-15660",2214.62852059359,10.3,60.516667,"Charcoal"
3957,"T-15928",2034.90146844191,10.216667,60.166667,"Charcoal"
3963,"T-16199",620.755584557744,11.65,60.85,"Charcoal"
3969,"T-16233",837.861830126203,10.2,62.116667,"Charcoal"
3970,"T-16234",1026.12139566453,10.2,62.116667,"Charcoal"
3977,"T-16345",1399.4513932549,10.316667,60.966667,"Charcoal"
3978,"T-16384",173.362686858012,10.31,60.05,"Wood"
3995,"T-16939",805.322595165144,10.716667,60.9,"Charcoal"
3996,"T-16940",184.053190658375,10.716667,60.9,"Charcoal"
4009,"T-17598",759.676526113498,11.65,61.283333,"Charcoal"
4010,"T-17599",821.01457554148,11.65,61.283333,"Charcoal"
4012,"T-17600",811.861320235479,11.65,61.283333,"Charcoal"
4013,"T-17601",783.465189584184,11.65,61.283333,"Charcoal"
4014,"T-17602",830.791291347675,11.65,61.283333,"Charcoal"
4015,"T-17603",868.846424999123,11.65,61.283333,"Charcoal"
4016,"T-17604",835.477536623326,11.65,61.283333,"Charcoal"
4017,"T-17605",923.456801578442,11.65,61.283333,"Charcoal"
4018,"T-17606",723.859274912189,11.65,61.283333,"Charcoal"
4019,"T-17607",758.741309441106,11.65,61.283333,"Charcoal"
4020,"T-17608",843.331853252446,11.65,61.283333,"Charcoal"
4021,"T-17609",855.864933672743,11.65,61.283333,"Charcoal"
4022,"T-17610",801.306895757227,11.65,61.283333,"Charcoal"
