"X","LabID","weighted_mean","long","lat","Material"
4751,"T-8156",441.275093694698,9.983333,61.116667,"Charcoal"
4752,"T-8157",1623.62084593829,9.933333,61.166667,"Charcoal"
4753,"T-8158",1839.80564296591,9.933333,61.166667,"Charcoal"
4757,"T-8208",503.584907325122,9.983333,61.116667,"Charcoal"
4758,"T-8209",1099.80685284849,9.983333,61.116667,"Charcoal"
4759,"T-8210",8528.92165600374,9.95,61.166667,"Charcoal"
4760,"T-8218",1085.11463039614,8.37703,62.010479,"bone"
4761,"T-8227",269.991838079984,8.916667,62.183333,"Charcoal"
4762,"T-8228",5407.23754339951,8.916667,62.183333,"Charcoal"
4763,"T-8229",170.783696119381,8.916667,62.183333,"Wood"
4770,"T-8273",840.877893559881,8.966667,60.833333,"Charcoal"
4771,"T-8274",765.080359979521,8.616667,60.7,"Charcoal"
4772,"T-8275",765.370091441617,8.1,60.75,"Charcoal"
4773,"T-8279",600.185159524815,8.1,60.75,"Charcoal"
4774,"T-8280",719.863113119663,9.3,60.666667,"Charcoal"
4775,"T-8281",1217.31866182079,8.75,60.766667,"Charcoal"
4776,"T-8287",686.095223330706,8.2,60.65,"Charcoal"
4777,"T-8288",718.645584773305,8.25,60.733333,"Charcoal"
4778,"T-8289",800.974930311767,8.583333,60.766667,"Charcoal"
4779,"T-8290",689.586369847101,8.583333,60.766667,"Charcoal"
4780,"T-8291",808.042021819288,8.666667,60.733333,"Charcoal"
4782,"T-8369",420.708070302688,9.95,61.166667,"Birchbark"
4783,"T-8370",398.231691601705,9.95,61.166667,"Birchbark"
4784,"T-8371",1905.7411892673,9.95,61.166667,"Birchbark"
4785,"T-8372",537.800270541152,9.95,61.166667,"Charcoal"
4786,"T-8373",568.468908343047,9.95,61.166667,"Birchbark"
4787,"T-8374",1925.08195306153,9.95,61.166667,"Birchbark"
4788,"T-8375",1713.32264640357,9.95,61.166667,"Birchbark"
4789,"T-8376",390.098371368667,9.95,61.166667,"Charcoal"
4790,"T-8377",595.362657658177,9.95,61.166667,"Charcoal"
4791,"T-8378",1352.10893113775,9.95,61.166667,"Wood"
4792,"T-8379",1522.58918782432,9.95,61.166667,"Birchbark"
4793,"T-8380",160.952685837762,9.95,61.166667,"Wood"
4794,"T-8381",2135.83220942418,9.95,61.166667,"Charcoal"
4795,"T-8382",3793.80274792392,9.95,61.166667,"Charcoal"
4796,"T-8383",397.411924910217,9.95,61.166667,"Charcoal"
4797,"T-8384",387.546739497909,9.95,61.166667,"Charcoal"
4798,"T-8385",815.196873269736,9.966667,61.15,"Charcoal"
4799,"T-8386",1205.63799898763,9.983333,61.116667,"Charcoal"
4800,"T-8387",1467.20746968884,9.983333,61.116667,"Charcoal"
4801,"T-8389",932.008615152707,9.95,61.166667,"Charcoal"
4802,"T-8390",721.624696058625,9.983333,61.116667,"Charcoal"
4877,"T-848",1696.12075873824,7.666667,60.5,"Charcoal"
4918,"T-8517",3828.89135697961,8.916667,62.183333,"Charcoal"
4922,"T-8538",486.586036629257,9.216667,60.6,"Charcoal"
4923,"T-8539",839.941261596376,8.666667,60.666667,"Charcoal"
4924,"T-8540",487.413808231857,8.45,60.65,"Charcoal"
4925,"T-8541",841.275986040279,8.583333,60.75,"Charcoal"
4926,"T-8542",1088.1799935712,8.6,60.766667,"Charcoal"
4927,"T-8543",922.852953319219,8.666667,60.666667,"Charcoal"
4929,"T-8630",732.977694895608,9.95,61.166667,"Birchbark"
4942,"T-8667",1072.15313446661,9.95,61.166667,"Charcoal"
5015,"T-9189",321.084043143209,9.25,61.916667,"Charcoal"
5022,"T-9197",1517.70948577469,9.2,61.666667,"Charcoal"
5023,"T-9198",569.575368953923,9.2,61.666667,"Charcoal"
5024,"T-9199",442.277840357451,9.2,61.666667,"Charcoal"
5058,"T-9245",806.419461078291,8.333333,60.3,"Charcoal"
5059,"T-9246",445.0761314305,8.8,60.316667,"Charcoal"
5079,"T-9474",215.675765876493,8.41,61.22,"Charcoal"
5080,"T-9475",1539.59214340434,8.41,61.22,"Charcoal"
5081,"T-9476",4469.16389796404,8.41,61.22,"Charcoal"
5082,"T-9477",1229.27563812101,8.41,61.22,"Charcoal"
5083,"T-9478",1233.57543808893,8.41,61.22,"Charcoal"
5109,"T-9574",2186.80229354218,9.333333,61.65,"Charcoal"
5112,"T-9599",635.779624202708,8.916667,61.8,"Birchbark"
5113,"T-9600",739.013536152804,8.916667,61.8,"Charcoal"
5114,"T-9601",727.669073084691,8.916667,61.8,"Charcoal"
5133,"T-971",384.803258441824,9.75,61.833333,"Wood"
5144,"T-972",2320.88074369688,9.75,61.833333,"Charcoal + sand"
5170,"T-9795",780.178159319165,8.533333,60.683333,"Charcoal"
5171,"T-9796",749.733177937804,8.233333,60.533333,"Charcoal"
5539,"TRa-2729",639.405773993536,7.7,60.716667,"Charcoal"
5540,"TRa-2730",740.521087044323,7.7,60.716667,"Charcoal"
5541,"TRa-2731",678.929466344789,7.7,60.716667,"Charcoal"
5542,"TRa-2732",1016.13850196904,7.7,60.716667,"Charcoal"
5543,"TRa-2733",610.072978837946,7.9,60.633333,"Charcoal"
5544,"TRa-2734",962.114975962219,7.9,60.633333,"Charcoal"
5545,"TRa-2735",703.032171662673,7.9,60.633333,"Charcoal"
5546,"TRa-2736",656.889753769017,8.166667,60.733333,"Charcoal"
5632,"TRa-4089",1251.24874406147,9.86,61.55,"Charcoal"
5633,"TRa-4090",886.38952509915,9.86,61.55,"Charcoal"
5634,"TRa-4091",797.238534787361,9.86,61.55,"Charcoal"
5635,"TRa-4092",606.801586055172,9.86,61.55,"Charcoal"
5636,"TRa-4093",995.623928406559,9.86,61.55,"Charcoal"
5637,"TRa-4094",697.626882891693,9.86,61.55,"Charcoal"
5638,"TRa-4095",1774.45866893054,9.86,61.55,"Charcoal"
5639,"TRa-4096",521.445209044201,9.86,61.55,"Charcoal"
5640,"TRa-4097",554.87148457016,9.86,61.55,"Charcoal"
5641,"TRa-4098",165.10091194196,9.86,61.55,"Charcoal"
5642,"TRa-4099",690.52025340425,9.86,61.55,"Charcoal"
5643,"TRa-4100",603.660885503228,9.86,61.55,"Charcoal"
5655,"TRa-966",1321.37603957715,8.833333,61.133333,"Charcoal"
5656,"TRa-967",1227.22053764896,8.833333,61.133333,"Charcoal"
5657,"TRa-968",1308.05226334434,8.833333,61.133333,"Charcoal"
5658,"TRa-969",1611.69477102329,8.833333,61.133333,"Charcoal"
5659,"TRa-970",864.004261311107,8.833333,61.133333,"Charcoal"
5660,"TRa-971",1277.51736709173,8.833333,61.133333,"Charcoal"
5661,"TRa-972",1105.27104689224,8.833333,61.133333,"Charcoal"
5662,"TRa-973",996.414708215427,8.833333,61.133333,"Charcoal"
5663,"TRa-974",1401.08407941374,8.833333,61.133333,"Charcoal"
5708,"TUa-1360",628.705753548162,8.816667,61.683333,"Bark"
5720,"TUa-1470",596.364681855042,8.4,61.166667,"Wood"
5722,"TUa-1472",764.830828397261,9.15,60.033333,"Wood"
5764,"TUa-1684",581.904326634826,8.75,60.266667,"Wood"
5765,"TUa-1685",793.096552494831,8.916667,61.133333,"Wood"
5786,"TUa-1942",475.164801552203,9,60.166667,"Wood"
5787,"TUa-1943",576.523931963608,9.266667,60.016667,"Wood"
5815,"TUa-2243",2839.18383235979,9.1,60.483333,"Charcoal"
5842,"TUa-2441",2238.4124095479,5.49,60.45,"Charcoal"
5910,"TUa-3116",3833.15303775164,5.49,60.45,"Charcoal"
5911,"TUa-3117",3912.70147952658,5.49,60.45,"Charcoal"
5988,"TUa-3693",606.337134932755,8.583333,61.116667,"bone"
6059,"TUa-4201",1475.67223358548,7.88,61.94,"Wood"
6108,"TUa-461",4558.1891901737,8.833333,62.233333,"Birch bark tar/pitch"
6255,"TUa-6739",1112.80930095572,8.233333,61.933333,"Charcoal"
6257,"TUa-6740",1196.872012614,8.233333,61.933333,"Nutshell"
6258,"TUa-6741",1066.35156962443,8.233333,61.933333,"Charcoal"
6259,"TUa-6742",1258.48093246078,8.233333,61.933333,"Charcoal"
6260,"TUa-6743",7347.87642696333,8.783333,62.183333,"bone"
6261,"TUa-6744",2582.08025976833,8.783333,62.183333,"Food crust"
6262,"TUa-6745",4903.28622550254,8.783333,62.183333,"Charcoal"
6263,"TUa-6746",5180.00820925096,8.783333,62.183333,"Charcoal"
6264,"TUa-6747",7791.44272734804,8.783333,62.183333,"Charcoal"
6286,"TUa-702",6723.76203571815,8.833333,62.233333,"Birch bark tar/pitch"
6320,"TUa-8283",184.965149350036,9.1,60.55,"Charcoal"
7503,"Ua-44686",1681.52439294256,9.86,61.55,"Charcoal"
7504,"Ua-44687",587.395664860895,9.86,61.55,"Charcoal"
7505,"Ua-44688",420.808301211653,9.86,61.55,"Charcoal"
7506,"Ua-44689",1571.40491818983,9.86,61.55,"Charcoal"
7507,"Ua-44690",135.968596838952,9.86,61.55,"Charcoal"
7508,"Ua-45133",1507.95336859093,9.9141,61.5668,"Charcoal"
7509,"Ua-45134",1597.0622810127,9.9141,61.5668,"Charcoal"
7510,"Ua-45135",1563.16115604334,9.9141,61.5668,"Charcoal"
7588,"Ua-45802",4574.42301422248,9.895807,61.569751,"Charcoal"
7589,"Ua-45803",1597.91335216967,9.895807,61.569751,"Charcoal"
7590,"Ua-45804",1668.67764887802,9.895807,61.569751,"Charcoal"
7591,"Ua-45805",2589.97245075784,9.895807,61.569751,"Cone"
7592,"Ua-45806",1607.78805367341,9.895807,61.569751,"Charcoal"
7593,"Ua-45807",1813.40789181093,9.895807,61.569751,"Charcoal"
7594,"Ua-45808",1600.42531010302,9.895807,61.569751,"Charcoal"
7595,"Ua-45809",6359.50233199673,9.895807,61.569751,"Charcoal"
7596,"Ua-45810",2848.61899960911,9.895807,61.569751,"Charcoal"
7597,"Ua-45811",2106.43002787175,9.895807,61.569751,"Charcoal"
7598,"Ua-45812",729.553337814343,9.895807,61.569751,"Charcoal"
7599,"Ua-45813",3411.32221403457,9.895807,61.569751,"Charcoal"
7600,"Ua-45814",746.142422568504,9.895807,61.569751,"Charcoal"
7601,"Ua-45815",854.581944715061,9.895807,61.569751,"Charcoal"
7602,"Ua-45816",1942.42955025139,9.86,61.55,"Charcoal"
7603,"Ua-45817",2462.4608915946,9.86,61.55,"Charcoal"
7604,"Ua-45818",2238.0337647441,9.86,61.55,"Charcoal"
7605,"Ua-45819",1613.49987959193,9.86,61.55,"Charcoal"
7606,"Ua-45820",2560.67548264682,9.86,61.55,"Charcoal"
7613,"Ua-45843",1703.75080033081,9.9141,61.5668,"Charcoal"
7614,"Ua-45844",1491.28713882653,9.9141,61.5668,"Charcoal"
7615,"Ua-45845",2386.69534418676,9.9141,61.5668,"Charcoal"
7616,"Ua-45846",2883.79387323004,9.9141,61.5668,"Charcoal"
7617,"Ua-45847",1464.6979169613,9.9141,61.5668,"Charcoal"
7618,"Ua-45848",2507.78506966732,9.9141,61.5668,"Charcoal"
7619,"Ua-45849",1640.11946563233,9.9141,61.5668,"Charcoal"
7620,"Ua-45850",1585.99373824586,9.9141,61.5668,"Charcoal"
7621,"Ua-45851",1500.92491206794,9.9141,61.5668,"Charcoal"
7622,"Ua-45852",1921.33291854516,9.9141,61.5668,"Charcoal"
7623,"Ua-45853",1417.53349346537,9.9141,61.5668,"Charcoal"
7624,"Ua-45854",1451.42761475881,9.9141,61.5668,"Charcoal"
7625,"Ua-45855",1493.18093551767,9.9141,61.5668,"Charcoal"
7626,"Ua-45856",1485.2628923317,9.9141,61.5668,"Charcoal"
7627,"Ua-45857",1569.67326245849,9.9141,61.5668,"Charcoal"
7628,"Ua-45858",2090.73169910706,9.9141,61.5668,"Charcoal"
7629,"Ua-45859",1588.08146883278,9.9141,61.5668,"Charcoal"
7630,"Ua-45860",1470.31736653045,9.9141,61.5668,"Charcoal"
7631,"Ua-45861",2131.55584177144,9.9141,61.5668,"Charcoal"
7632,"Ua-45862",3930.6297928341,9.9141,61.5668,"Charcoal"
7633,"Ua-45863",2623.12800471549,9.9141,61.5668,"Charcoal"
7634,"Ua-45864",1648.78982526816,9.9141,61.5668,"Charcoal"
7635,"Ua-45865",1612.28857711357,9.9141,61.5668,"Charcoal"
7636,"Ua-45866",3425.62194648467,9.9141,61.5668,"Charcoal"
7637,"Ua-45867",1459.97361734516,9.9141,61.5668,"Charcoal"
7638,"Ua-45868",1271.69374197496,9.9141,61.5668,"Charcoal"
7639,"Ua-45869",1658.2007177922,9.9141,61.5668,"Charcoal"
7640,"Ua-45870",2418.35740502235,9.9141,61.5668,"Charcoal"
7641,"Ua-45871",1684.63868626411,9.9141,61.5668,"Charcoal"
7642,"Ua-45872",1531.8194636946,9.9141,61.5668,"Charcoal"
7643,"Ua-45873",1670.24927009579,9.9141,61.5668,"Charcoal"
7644,"Ua-45874",1562.00447291528,9.9141,61.5668,"Charcoal"
7645,"Ua-45875",2788.40026449977,9.9141,61.5668,"Charcoal"
7646,"Ua-45876",1799.5129564228,9.9141,61.5668,"Charcoal"
7647,"Ua-45877",1576.70946550359,9.9141,61.5668,"Charcoal"
7648,"Ua-45878",1921.99061535773,9.9141,61.5668,"Charcoal"
7649,"Ua-45879",1795.62938380797,9.9141,61.5668,"Charcoal"
7650,"Ua-45880",2576.13918283365,9.9141,61.5668,"Charcoal"
7651,"Ua-45881",1677.91895436251,9.9141,61.5668,"Charcoal"
7652,"Ua-45882",1934.18630909827,9.9141,61.5668,"Charcoal"
7653,"Ua-45883",1645.39435043207,9.9141,61.5668,"Charcoal"
7654,"Ua-45884",1611.37148653037,9.9141,61.5668,"Charcoal"
7655,"Ua-45885",1871.0840236443,9.9141,61.5668,"Charcoal"
7656,"Ua-45886",1573.81896276514,9.9141,61.5668,"Charcoal"
7657,"Ua-45887",1570.60317892875,9.9141,61.5668,"Charcoal"
7658,"Ua-45888",1808.21455271059,9.9141,61.5668,"Charcoal"
7659,"Ua-45890",1616.79346422541,9.9141,61.5668,"Charcoal"
7660,"Ua-45891",4084.58207735163,9.9141,61.5668,"Charcoal"
7661,"Ua-45892",1629.94483886897,9.9141,61.5668,"Charcoal"
7662,"Ua-45893",1764.95742606479,9.9141,61.5668,"Charcoal"
7663,"Ua-45894",1652.40851212202,9.9141,61.5668,"Charcoal"
7664,"Ua-45895",1666.41330650542,9.9141,61.5668,"Charcoal"
7665,"Ua-45896",1504.12115087365,9.9141,61.5668,"Charcoal"
7666,"Ua-45897",1606.97419294997,9.9141,61.5668,"Charcoal"
7667,"Ua-45898",2235.05719628775,9.9141,61.5668,"Charcoal"
7668,"Ua-45899",1703.75080033081,9.9141,61.5668,"Charcoal"
7669,"Ua-45900",2444.80806015568,9.9141,61.5668,"Charcoal"
7670,"Ua-45901",1709.35451585498,9.9141,61.5668,"Charcoal"
7671,"Ua-45902",1839.24311872804,9.9141,61.5668,"Charcoal"
7693,"Ua-46096",1572.62560794359,9.895807,61.569751,"Charcoal"
7694,"Ua-46097",1589.91000279341,9.895807,61.569751,"Charcoal"
7695,"Ua-46098",1597.0622810127,9.895807,61.569751,"Charcoal"
7696,"Ua-46099",1583.82650533293,9.895807,61.569751,"Charcoal"
7697,"Ua-46100",2097.37586075452,9.895807,61.569751,"Charcoal"
7698,"Ua-46101",1910.2038826131,9.895807,61.569751,"Charcoal"
7699,"Ua-46102",1679.3116408314,9.895807,61.569751,"Charcoal"
7700,"Ua-46103",1748.9927927587,9.895807,61.569751,"Charcoal"
7701,"Ua-46104",1491.28713882653,9.895807,61.569751,"Charcoal"
7702,"Ua-46105",2044.41550642982,9.895807,61.569751,"Charcoal"
7703,"Ua-46106",1735.52415680778,9.895807,61.569751,"Charcoal"
7704,"Ua-46107",1645.30220771788,9.895807,61.569751,"Cereal"
7705,"Ua-46108",2240.1448085882,9.895807,61.569751,"Charcoal"
7706,"Ua-46109",4730.61099108547,9.895807,61.569751,"Charcoal"
7707,"Ua-46110",1768.72347880871,9.895807,61.569751,"Charcoal"
7708,"Ua-46111",1473.88969483744,9.895807,61.569751,"Charcoal"
7709,"Ua-46112",3309.20695237299,9.895807,61.569751,"Charcoal"
7710,"Ua-46113",1461.11625340455,9.895807,61.569751,"Charcoal"
7711,"Ua-46114",1470.22281099947,9.895807,61.569751,"Charcoal"
7712,"Ua-46115",1776.80648103836,9.895807,61.569751,"Charcoal"
7713,"Ua-46116",1474.42856889532,9.895807,61.569751,"Charcoal"
7714,"Ua-46117",5305.12766121111,9.895807,61.569751,"Charcoal"
7715,"Ua-46118",905.189598815278,9.895807,61.569751,"Charcoal"
7716,"Ua-46119",599.490940015183,9.86,61.55,"Charcoal"
7786,"Ua-46496",1520.64762458046,9.58,61.61,"Charcoal"
7787,"Ua-46497",128.956354620202,9.58,61.61,"Charcoal"
7788,"Ua-46498",1324.5289760825,9.58,61.61,"Charcoal"
7789,"Ua-46499",184.555087786313,9.58,61.61,"Charcoal"
7790,"Ua-46500",821.25936163816,9.58,61.61,"Charcoal"
7791,"Ua-46501",1503.21014511357,9.58,61.61,"Charcoal"
7792,"Ua-46519",2058.83208607993,9.895807,61.569751,"Charcoal"
7793,"Ua-46520",1614.43204899826,9.895807,61.569751,"Charcoal"
7794,"Ua-46521",2098.10277995009,9.895807,61.569751,"Charcoal"
7795,"Ua-46522",4900.79877833859,9.895807,61.569751,"Charcoal"
7796,"Ua-46523",388.355922769831,9.895807,61.569751,"Charcoal"
7797,"Ua-46524",3167.71574717483,9.895807,61.569751,"Charcoal"
7798,"Ua-46525",1737.14923323355,9.895807,61.569751,"Charcoal"
7799,"Ua-46526",1643.8420446216,9.895807,61.569751,"Charcoal"
7800,"Ua-46527",1525.3097331914,9.895807,61.569751,"Charcoal"
7801,"Ua-46528",1681.76567025349,9.895807,61.569751,"Charcoal"
7802,"Ua-46529",1611.37148653037,9.895807,61.569751,"Charcoal"
7803,"Ua-46530",1273.3121684607,9.895807,61.569751,"Charcoal"
7804,"Ua-46531",1470.5586628376,9.895807,61.569751,"Charcoal"
7805,"Ua-46532",1514.63058298961,9.895807,61.569751,"Charcoal"
7806,"Ua-46533",3751.37351855048,9.895807,61.569751,"Charcoal"
7807,"Ua-46534",1482.73202263669,9.895807,61.569751,"Cereal"
7808,"Ua-46535",1449.13811929397,9.895807,61.569751,"Cereal"
7809,"Ua-46536",1598.7584389088,9.895807,61.569751,"Charcoal"
7810,"Ua-46537",1392.2722614212,9.895807,61.569751,"Cereal"
7817,"Ua-46647",205.291115142694,9.9141,61.5668,"Charcoal"
7818,"Ua-46648",1502.29495248181,9.9141,61.5668,"Charcoal"
