"Aconitum","Aconitum.lycoctonum","Allium","Amaranthaceae","Anagallis.arvensis","Anagallis.tenella","Asplenium","Astragalus.alpinus","Astragalus.frigidus","Astragalus.glycyphyllos","Astragalus.Oxytropis","Bassia.laniflora","Bistorta.officinalis","Boraginaceae","Bryales","Calystegia","Carya","Cerastium.cerastoides","Chamaenerion","Cryptogramma","Cryptogramma.crispa","Cystopteris.fragilis","dataset_ID","Dryopteris","Dryopteris.carthusiana","Dryopteris.dilatata","Dryopteris.filix.mas","Ephedra","Ephedra.distachya","Ephedra.fragilis","Epilobium","Gymnocarpium","Gymnocarpium.dryopteris","Heracleum","Hydrocotyle.vulgaris","Krascheninnikovia.ceratoides","Lamiaceae","Liliaceae","Listera","Lonicera","Lonicera.xylosteum","Lycopodiaceae","Lycopodium.clavatum","Lysimachia","Maianthemum","Malvaceae","meantimes","Mentha","Monotropa","Onagraceae","Orchidaceae","Oxalis","Polygonaceae","Polypodiaceae","Polypodium","Polypodium.vulgare","Polystichum","Primulaceae","Pteridium","Pteridium.aquilinum","Ranunculaceae","Ribes","Rosa","Rosaceae","Scilla","Scrophularia","Scrophulariaceae","Silene","Silene.viscaria","Solidago","Stachys","Trientalis.europaea","Varia"
NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0",NA,"45722","39","0",NA,"1",NA,NA,NA,"0",NA,"3","0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"5041.126","0",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"1","0",NA,"0","1",NA,NA,NA,NA,NA,"0","0",NA,NA
NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0",NA,"45722","43","0",NA,"2",NA,NA,NA,"0",NA,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"5307.34","0",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"5","0",NA,"0","0",NA,NA,NA,NA,NA,"0","0",NA,NA
NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0",NA,"45722","29","0",NA,"1",NA,NA,NA,"0",NA,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"5564.253","0",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"2","0",NA,"0","1",NA,NA,NA,NA,NA,"0","0",NA,NA
NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0",NA,"45722","41","0",NA,"0",NA,NA,NA,"0",NA,"1","0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"5818.312","0",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"2","0",NA,"0","1",NA,NA,NA,NA,NA,"0","0",NA,NA
NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0",NA,"45722","40","0",NA,"0",NA,NA,NA,"0",NA,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"6081.466","0",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"3","0",NA,"0","0",NA,NA,NA,NA,NA,"0","0",NA,NA
NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0",NA,"45722","24","0",NA,"0",NA,NA,NA,"0",NA,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"6353.861","0",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"4","0",NA,"0","2",NA,NA,NA,NA,NA,"0","0",NA,NA
NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0",NA,"45722","31","0",NA,"1",NA,NA,NA,"0",NA,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"6637.954","0",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"3","0",NA,"0","0",NA,NA,NA,NA,NA,"0","0",NA,NA
NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0",NA,"45722","21","0",NA,"0",NA,NA,NA,"0",NA,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"6944.814","0",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"2","0",NA,"0","0",NA,NA,NA,NA,NA,"0","0",NA,NA
NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0",NA,"45722","16","0",NA,"2",NA,NA,NA,"0",NA,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"7314.079","0",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"1","0",NA,"0","1",NA,NA,NA,NA,NA,"0","0",NA,NA
NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0",NA,"45722","29","0",NA,"1",NA,NA,NA,"0",NA,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"7445.258","0",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"2","0",NA,"0","0",NA,NA,NA,NA,NA,"0","0",NA,NA
NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0",NA,"45722","17","0",NA,"2",NA,NA,NA,"0",NA,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"7551.37","0",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"2","0",NA,"0","2",NA,NA,NA,NA,NA,"1","0",NA,NA
NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0",NA,"45722","13","0",NA,"1",NA,NA,NA,"0",NA,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"7645.138","0",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"3","0",NA,"0","1",NA,NA,NA,NA,NA,"0","0",NA,NA
NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0",NA,"45722","17","2",NA,"2",NA,NA,NA,"0",NA,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"7733.749","0",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"3","0",NA,"0","2",NA,NA,NA,NA,NA,"0","0",NA,NA
NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0",NA,"45722","12","0",NA,"3",NA,NA,NA,"1",NA,"1","0",NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,"7818.775","0",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"2","0",NA,"0","1",NA,NA,NA,NA,NA,"1","0",NA,NA
NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0",NA,"45722","21","0",NA,"6",NA,NA,NA,"1",NA,"2","0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"7902.939","0",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0","0",NA,"0","0",NA,NA,NA,NA,NA,"1","0",NA,NA
NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0",NA,"45722","17","1",NA,"7",NA,NA,NA,"0",NA,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"7985.118","0",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"2","0",NA,"0","0",NA,NA,NA,NA,NA,"0","0",NA,NA
NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0",NA,"45722","18","0",NA,"2",NA,NA,NA,"0",NA,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"8069.632","0",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0","0",NA,"0","0",NA,NA,NA,NA,NA,"0","0",NA,NA
NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0",NA,"45722","16","0",NA,"5",NA,NA,NA,"0",NA,"1","0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"8156.013","0",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"5","0",NA,"0","1",NA,NA,NA,NA,NA,"0","0",NA,NA
NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0",NA,"45722","17","0",NA,"3",NA,NA,NA,"0",NA,"1","0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"8244.392","0",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0","0",NA,"0","1",NA,NA,NA,NA,NA,"0","0",NA,NA
NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0",NA,"45722","21","0",NA,"0",NA,NA,NA,"0",NA,"1","0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"8339.71","0",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"4","0",NA,"0","1",NA,NA,NA,NA,NA,"0","0",NA,NA
NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0",NA,"45722","13","0",NA,"0",NA,NA,NA,"0",NA,"1","0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"8446.949","0",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"1","0",NA,"0","1",NA,NA,NA,NA,NA,"0","0",NA,NA
NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0",NA,"45722","18","0",NA,"1",NA,NA,NA,"0",NA,"2","0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"8580.41","0",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"1","0",NA,"0","0",NA,NA,NA,NA,NA,"1","0",NA,NA
NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0",NA,"45722","11","0",NA,"0",NA,NA,NA,"0",NA,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"8780.223","0",NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,"3","0",NA,"0","0",NA,NA,NA,NA,NA,"1","0",NA,NA
NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0",NA,"45722","18","0",NA,"0",NA,NA,NA,"0",NA,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"9040.002","0",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"2","0",NA,"0","0",NA,NA,NA,NA,NA,"0","0",NA,NA
NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0",NA,"45722","17","0",NA,"0",NA,NA,NA,"0",NA,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"9281.977","0",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0","0",NA,"0","0",NA,NA,NA,NA,NA,"0","0",NA,NA
NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0",NA,"45722","17","0",NA,"1",NA,NA,NA,"0",NA,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"9517.506","0",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"2","0",NA,"0","0",NA,NA,NA,NA,NA,"0","0",NA,NA
NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0",NA,"45722","10","0",NA,"0",NA,NA,NA,"0",NA,"1","0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"9751.255","0",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"0","0",NA,"0","0",NA,NA,NA,NA,NA,"0","0",NA,NA
NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0",NA,"45722","19","0",NA,"1",NA,NA,NA,"0",NA,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"9985.359","0",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0","0",NA,"0","0",NA,NA,NA,NA,NA,"0","0",NA,NA
NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0",NA,"45722","15","0",NA,"3",NA,NA,NA,"0",NA,"3","0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"10227.269","0",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0","0",NA,"0","0",NA,NA,NA,NA,NA,"0","0",NA,NA
NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0",NA,"45722","46","0",NA,"0",NA,NA,NA,"0",NA,"1","0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"10488.063","0",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"0","0",NA,"0","0",NA,NA,NA,NA,NA,"2","0",NA,NA
NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"2",NA,"45722","52","0",NA,"5",NA,NA,NA,"0",NA,"1","0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"10722.686","0",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"0","0",NA,"0","0",NA,NA,NA,NA,NA,"0","0",NA,NA
NA,NA,NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA,"0",NA,"45722","2","0",NA,"0",NA,NA,NA,"0",NA,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"10956.646","0",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0","0",NA,"0","0",NA,NA,NA,NA,NA,"0","0",NA,NA
NA,NA,NA,"6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0",NA,"45722","1","0",NA,"0",NA,NA,NA,"0",NA,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"11021.98","0",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0","0",NA,"0","0",NA,NA,NA,NA,NA,"0","0",NA,NA
NA,NA,NA,"1",NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0","45725","95","0","0","0",NA,NA,NA,"0",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"7.388",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,NA,"4","0",NA,NA,"0",NA,"0",NA,NA,"0","0","0",NA,NA
NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0","45725","116","1","0","2",NA,NA,NA,"0",NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"148.447",NA,NA,NA,NA,NA,NA,NA,NA,"1","0",NA,NA,"2","0",NA,NA,"0",NA,"0",NA,NA,"0","1","0",NA,NA
NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0","45725","93","0","0","0",NA,NA,NA,"0",NA,"5",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"258.791",NA,NA,NA,NA,NA,NA,NA,NA,"1","0",NA,NA,"4","0",NA,NA,"1",NA,"0",NA,NA,"0","1","0",NA,NA
NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0","45725","108","0","0","0",NA,NA,NA,"0",NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"362.45",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,NA,"6","0",NA,NA,"0",NA,"0",NA,NA,"0","1","0",NA,NA
NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0","45725","86","0","0","0",NA,NA,NA,"0",NA,"5",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"473.228",NA,NA,NA,NA,NA,NA,NA,NA,"2","0",NA,NA,"3","0",NA,NA,"0",NA,"0",NA,NA,"0","2","0",NA,NA
NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0","45725","129","0","0","0",NA,NA,NA,"0",NA,"6",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"631.408",NA,NA,NA,NA,NA,NA,NA,NA,"1","0",NA,NA,"5","0",NA,NA,"0",NA,"0",NA,NA,"0","0","0",NA,NA
NA,NA,NA,"1",NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0","45725","106","0","0","2",NA,NA,NA,"0",NA,"9",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"733.807",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,NA,"5","0",NA,NA,"1",NA,"0",NA,NA,"0","1","0",NA,NA
NA,NA,NA,"1",NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0","45725","98","0","0","0",NA,NA,NA,"0",NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"808.83",NA,NA,NA,NA,NA,NA,NA,NA,"2","0",NA,NA,"8","0",NA,NA,"1",NA,"0",NA,NA,"0","0","0",NA,NA
NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0","45725","112","0","0","1",NA,NA,NA,"0",NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"877.598",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,NA,"5","0",NA,NA,"2",NA,"0",NA,NA,"0","1","0",NA,NA
NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0","45725","103","1","0","0",NA,NA,NA,"0",NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"943.044",NA,NA,NA,NA,NA,NA,NA,NA,"1","0",NA,NA,"4","0",NA,NA,"1",NA,"0",NA,NA,"0","2","0",NA,NA
NA,NA,NA,"1",NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0","45725","64","0","0","1",NA,NA,NA,"0",NA,"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"1007.444",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,NA,"3","0",NA,NA,"1",NA,"0",NA,NA,"0","1","0",NA,NA
NA,NA,NA,"2",NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0","45725","109","1","0","0",NA,NA,NA,"0",NA,"11",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"1076.46",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,NA,"4","0",NA,NA,"3",NA,"0",NA,NA,"0","1","0",NA,NA
NA,NA,NA,"1",NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0","45725","77","0","0","0",NA,NA,NA,"0",NA,"9",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"1150.55",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,NA,"5","1",NA,NA,"1",NA,"0",NA,NA,"0","0","0",NA,NA
NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0","45725","39","0","0","0",NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"1297.39",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,NA,"5","0",NA,NA,"1",NA,"0",NA,NA,"0","1","0",NA,NA
NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0","45725","57","0","0","2",NA,NA,NA,"0",NA,"6",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"1515.427",NA,NA,NA,NA,NA,NA,NA,NA,"2","0",NA,NA,"6","1",NA,NA,"1",NA,"0",NA,NA,"0","0","0",NA,NA
NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0","45725","77","0","0","0",NA,NA,NA,"0",NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"1664.792",NA,NA,NA,NA,NA,NA,NA,NA,"2","0",NA,NA,"1","0",NA,NA,"0",NA,"0",NA,NA,"0","0","0",NA,NA
NA,NA,NA,"1",NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0","45725","56","0","0","1",NA,NA,NA,"0",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"1798.848",NA,NA,NA,NA,NA,NA,NA,NA,"1","0",NA,NA,"4","0",NA,NA,"2",NA,"1",NA,NA,"0","0","0",NA,NA
NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0","45725","58","1","0","1",NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"1924.698",NA,NA,NA,NA,NA,NA,NA,NA,"1","0",NA,NA,"3","0",NA,NA,"1",NA,"0",NA,NA,"0","1","0",NA,NA
NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0","45725","43","1","0","2",NA,NA,NA,"0",NA,"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"2045.057",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,NA,"3","0",NA,NA,"2",NA,"0",NA,NA,"0","0","0",NA,NA
NA,NA,NA,"1",NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0","45725","70","2","0","0",NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"2160.223",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,NA,"5","0",NA,NA,"1",NA,"0",NA,NA,"0","0","0",NA,NA
NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0","45725","68","0","0","0",NA,NA,NA,"0",NA,"6",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"2278.842",NA,NA,NA,NA,NA,NA,NA,NA,"2","0",NA,NA,"2","0",NA,NA,"1",NA,"0",NA,NA,"0","0","0",NA,NA
NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0","45725","76","1","0","2",NA,NA,NA,"0",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"2404.165",NA,NA,NA,NA,NA,NA,NA,NA,"1","0",NA,NA,"9","0",NA,NA,"0",NA,"0",NA,NA,"0","1","0",NA,NA
NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0","45725","80","0","0","1",NA,NA,NA,"0",NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"2533.661",NA,NA,NA,NA,NA,NA,NA,NA,"1","0",NA,NA,"4","0",NA,NA,"0",NA,"0",NA,NA,"0","2","0",NA,NA
NA,NA,NA,"1",NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0","45725","92","0","0","1",NA,NA,NA,"0",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"2671.138",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,NA,"2","0",NA,NA,"3",NA,"0",NA,NA,"0","0","0",NA,NA
NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0","45725","47","0","0","0",NA,NA,NA,"0",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"2826.737",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,NA,"2","0",NA,NA,"2",NA,"0",NA,NA,"0","1","0",NA,NA
NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0","45725","89","0","0","1",NA,NA,NA,"0",NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"3078.845",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,NA,"2","0",NA,NA,"1",NA,"0",NA,NA,"0","0","0",NA,NA
NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0","45725","56","0","0","2",NA,NA,NA,"0",NA,"5",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"3277.533",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,NA,"2","0",NA,NA,"0",NA,"0",NA,NA,"0","0","0",NA,NA
NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0","45725","62","0","0","5",NA,NA,NA,"0",NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"3419.103",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,NA,"3","0",NA,NA,"1",NA,"0",NA,NA,"0","0","0",NA,NA
NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0","45725","46","1","0","2",NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"3548.054",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,NA,"1","0",NA,NA,"0",NA,"0",NA,NA,"0","0","1",NA,NA
