"dataset_ID","meantimes","Abies","Arctostaphylos","Arctostaphylos.uva.ursi","Huperzia","Huperzia.selago","Linnaea.borealis","Lycopodium","Lycopodium.annotinum","Melampyrum","Picea","Picea.abies","Pinus","Pinus.sylvestris","Taxus","Taxus.baccata","Vaccinium"
"19909",3323.339,NA,NA,"0",NA,"0","0",NA,"0.00453857791225416","0.0037821482602118",NA,"0",NA,"0.370650529500756",NA,NA,"0"
"19909",3367.56,NA,NA,"0",NA,"0","0",NA,"0.00205761316872428","0.000685871056241427",NA,"0.00205761316872428",NA,"0.296296296296296",NA,NA,"0"
"19909",3412.739,NA,NA,"0",NA,"0","0",NA,"0.00078740157480315","0.0015748031496063",NA,"0.00078740157480315",NA,"0.473228346456693",NA,NA,"0"
"19909",3463.065,NA,NA,"0",NA,"0","0",NA,"0.000704225352112676","0.000704225352112676",NA,"0.000704225352112676",NA,"0.43943661971831",NA,NA,"0"
"19909",3556.363,NA,NA,"0",NA,"0","0",NA,"0.00245499181669394","0",NA,"0.000818330605564648",NA,"0.432078559738134",NA,NA,"0"
"19909",3722.134,NA,NA,"0",NA,"0","0",NA,"0.00220102714600147","0",NA,"0.000733675715333822",NA,"0.328686720469552",NA,NA,"0"
"19909",3849.433,NA,NA,"0",NA,"0","0",NA,"0.00438047559449312","0.00125156445556946",NA,"0.00125156445556946",NA,"0.308510638297872",NA,NA,"0"
"19909",3971.636,NA,NA,"0.000757002271006813",NA,"0","0",NA,"0.000757002271006813","0.00151400454201363",NA,"0.000757002271006813",NA,"0.417865253595761",NA,NA,"0.000757002271006813"
"19909",4091.582,NA,NA,"0",NA,"0","0",NA,"0.00225394440270473","0",NA,"0",NA,"0.345604808414726",NA,NA,"0.000751314800901578"
"19909",4211.573,NA,NA,"0",NA,"0","0",NA,"0.000689179875947622","0",NA,"0.000689179875947622",NA,"0.377670572019297",NA,NA,"0"
"19909",4330.734,NA,NA,"0",NA,"0","0",NA,"0.00315855969677827","0.00252684775742262",NA,"0",NA,"0.334807327858497",NA,NA,"0"
"19909",4444.476,NA,NA,"0",NA,"0","0",NA,"0.00147275405007364","0.00147275405007364",NA,"0.000736377025036819",NA,"0.343888070692194",NA,NA,"0"
"19909",4553.571,NA,NA,"0",NA,"0.000803212851405623","0",NA,"0","0.000803212851405623",NA,"0.000803212851405623",NA,"0.421686746987952",NA,NA,"0"
"19909",4669.84,NA,NA,"0",NA,"0","0",NA,"0","0",NA,"0",NA,"0.393023255813953",NA,NA,"0"
"19909",4783.708,NA,NA,"0",NA,"0","0",NA,"0.000553403431101273","0",NA,"0.00166021029330382",NA,"0.289983397897067",NA,NA,"0.00110680686220255"
"19909",4888.596,NA,NA,"0.00069060773480663",NA,"0","0",NA,"0.00069060773480663","0",NA,"0",NA,"0.419198895027624",NA,NA,"0"
"19909",4940.199,NA,NA,"0",NA,"0","0",NA,"0.000639386189258312","0.00255754475703325",NA,"0",NA,"0.369565217391304",NA,NA,"0.000639386189258312"
"19909",4994.918,NA,NA,"0",NA,"0","0",NA,"0.000821018062397373","0",NA,"0",NA,"0.325944170771757",NA,NA,"0.000821018062397373"
"19909",5050.779,NA,NA,"0",NA,"0","0",NA,"0.00139567341242149","0",NA,"0",NA,"0.296580600139567",NA,NA,"0"
"19909",5104.331,NA,NA,"0",NA,"0","0",NA,"0.000614628149969269","0.000614628149969269",NA,"0.00307314074984634",NA,"0.393976644130301",NA,NA,"0"
"19909",5132.109,NA,NA,"0",NA,"0","0",NA,"0","0.000712758374910905",NA,"0",NA,"0.316464718460442",NA,NA,"0.000712758374910905"
"19909",5160.984,NA,NA,"0",NA,"0","0",NA,"0.00271554650373388","0",NA,"0",NA,"0.334012219959267",NA,NA,"0.000678886625933469"
"19909",5216.314,NA,NA,"0",NA,"0","0",NA,"0.00186335403726708","0.00062111801242236",NA,"0.00062111801242236",NA,"0.296894409937888",NA,NA,"0"
"19909",5273.992,NA,NA,"0.000709219858156028",NA,"0","0",NA,"0.00141843971631206","0",NA,"0",NA,"0.354609929078014",NA,NA,"0.00212765957446809"
"19909",5331.683,NA,NA,"0",NA,"0","0",NA,"0","0",NA,"0.000742942050520059",NA,"0.217682020802377",NA,NA,"0.000742942050520059"
"19909",5446.242,NA,NA,"0",NA,"0","0",NA,"0.00252525252525253","0",NA,"0",NA,"0.296296296296296",NA,NA,"0"
"19909",5505.733,NA,NA,"0",NA,"0","0",NA,"0.00139470013947001","0.000697350069735007",NA,"0",NA,"0.336820083682008",NA,NA,"0"
"19909",5563.464,NA,NA,"0",NA,"0","0",NA,"0.00138312586445367","0",NA,"0.000691562932226833",NA,"0.399031811894882",NA,NA,"0.000691562932226833"
"19909",5620.507,NA,NA,"0",NA,"0","0",NA,"0.00148257968865827","0",NA,"0",NA,"0.363973313565604",NA,NA,"0"
"19909",5682.049,NA,NA,"0",NA,"0","0",NA,"0.000638977635782748","0",NA,"0",NA,"0.288178913738019",NA,NA,"0"
"19909",5807.354,NA,NA,"0",NA,"0","0",NA,"0.000683060109289617","0",NA,"0",NA,"0.246584699453552",NA,NA,"0"
"19909",5955.77,NA,NA,"0",NA,"0","0",NA,"0","0",NA,"0",NA,"0.282174260591527",NA,NA,"0"
"19909",6175.61,NA,NA,"0",NA,"0","0",NA,"0.000723589001447178","0.000723589001447178",NA,"0",NA,"0.251808972503618",NA,NA,"0"
"19909",6313.091,NA,NA,"0",NA,"0","0",NA,"0.000609756097560976","0",NA,"0",NA,"0.245121951219512",NA,NA,"0"
"19909",6439.621,NA,NA,"0",NA,"0","0",NA,"0.000665335994677312","0",NA,"0.000665335994677312",NA,"0.258815701929474",NA,NA,"0"
"19909",6560.289,NA,NA,"0",NA,"0","0",NA,"0.00170940170940171","0.00113960113960114",NA,"0.00056980056980057",NA,"0.313390313390313",NA,NA,"0"
"19909",6680.252,NA,NA,"0",NA,"0","0",NA,"0","0",NA,"0",NA,"0.181877444589309",NA,NA,"0"
"19909",6804.756,NA,NA,"0",NA,"0","0",NA,"0.000664010624169987","0",NA,"0",NA,"0.266932270916335",NA,NA,"0.000664010624169987"
"19909",6925.691,NA,NA,"0",NA,"0","0",NA,"0.0011001100110011","0",NA,"0",NA,"0.241474147414741",NA,NA,"0"
"19909",7042.731,NA,NA,"0",NA,"0","0",NA,"0.00111482720178372","0",NA,"0",NA,"0.260312151616499",NA,NA,"0"
"19909",7165.06,NA,NA,"0",NA,"0","0",NA,"0","0.000771010023130301",NA,"0",NA,"0.343099460292984",NA,NA,"0"
"19909",7282.702,NA,NA,"0",NA,"0","0",NA,"0","0",NA,"0",NA,"0.125553914327917",NA,NA,"0"
"19909",7401.287,NA,NA,"0",NA,"0","0",NA,"0","0",NA,"0",NA,"0.23221586263287",NA,NA,"0"
"19909",7522.443,NA,NA,"0",NA,"0","0",NA,"0","0",NA,"0",NA,"0.272884283246978",NA,NA,"0"
"19909",7651.104,NA,NA,"0",NA,"0","0",NA,"0","0.00246103363412633",NA,"0",NA,"0.403609515996719",NA,NA,"0"
"19909",7789.808,NA,NA,"0",NA,"0","0",NA,"0.0030840400925212","0.000771010023130301",NA,"0.000771010023130301",NA,"0.388589051657672",NA,NA,"0"
"19909",7994.441,NA,NA,"0",NA,"0","0",NA,"0","0",NA,"0.000500250125062531",NA,"0.358679339669835",NA,NA,"0"
"19909",8062.553,NA,NA,"0",NA,"0","0",NA,"0.00075187969924812","0",NA,"0",NA,"0.52406015037594",NA,NA,"0"
"19909",8117.536,NA,NA,"0",NA,"0","0",NA,"0.00087719298245614","0",NA,"0",NA,"0.393859649122807",NA,NA,"0"
"19909",8219.624,NA,NA,"0",NA,"0","0",NA,"0.000723589001447178","0",NA,"0",NA,"0.335021707670043",NA,NA,"0"
"19909",8318.539,NA,NA,"0",NA,"0","0",NA,"0.00127226463104326","0",NA,"0",NA,"0.365776081424936",NA,NA,"0"
"19909",8417.467,NA,NA,"0",NA,"0","0",NA,"0.000879507475813544","0",NA,"0",NA,"0.416007036059806",NA,NA,"0"
"19909",8510.129,NA,NA,"0",NA,"0","0",NA,"0","0",NA,"0",NA,"0.335139318885449",NA,NA,"0"
"19909",8607.688,NA,NA,"0",NA,"0","0",NA,"0.00176678445229682","0",NA,"0",NA,"0.492049469964664",NA,NA,"0.00088339222614841"
"19909",8708.63,NA,NA,"0",NA,"0.00087260034904014","0",NA,"0","0",NA,"0",NA,"0.330715532286213",NA,NA,"0"
"19909",8806.744,NA,NA,"0",NA,"0","0",NA,"0","0",NA,"0",NA,"0.375",NA,NA,"0"
"19909",8902.622,NA,NA,"0",NA,"0","0",NA,"0.00324939073923639","0",NA,"0",NA,"0.398862713241267",NA,NA,"0.000812347684809098"
"19909",9006.767,NA,NA,"0",NA,"0","0",NA,"0.000723589001447178","0",NA,"0",NA,"0.460926193921852",NA,NA,"0"
"19909",9124.956,NA,NA,"0",NA,"0","0",NA,"0.00160513643659711","0",NA,"0",NA,"0.496789727126806",NA,NA,"0"
"19909",9327.326,NA,NA,"0",NA,"0","0",NA,"0","0",NA,"0",NA,"0.445906432748538",NA,NA,"0"
"19909",9453.934,NA,NA,"0",NA,"0","0",NA,"0.00256629597946963","0",NA,"0",NA,"0.611633875106929",NA,NA,"0.000855431993156544"
"19909",9570.53,NA,NA,"0",NA,"0.000834724540901503","0",NA,"0","0",NA,"0.000834724540901503",NA,"0.596828046744574",NA,NA,"0.00166944908180301"
"19909",9682.206,NA,NA,"0",NA,"0","0",NA,"0.000700770847932726","0",NA,"0.000700770847932726",NA,"0.466012613875263",NA,NA,"0.000700770847932726"
"19909",9818.633,NA,NA,"0",NA,"0.00156617071260767","0",NA,"0","0",NA,"0",NA,"0.27956147220047",NA,NA,"0.00313234142521535"
"19913",-42.567,NA,NA,NA,NA,"0","0",NA,"0","0","0","0.159052453468697","0.0050761421319797","0.486463620981387",NA,NA,"0.00169204737732657"
"19913",78.11,NA,NA,NA,NA,"0","0",NA,"0.000806451612903226","0.000806451612903226","0","0.137096774193548","0.00483870967741936","0.431451612903226",NA,NA,"0.00725806451612903"
"19913",163.139,NA,NA,NA,NA,"0","0",NA,"0.00319744204636291","0.00239808153477218","0","0.129496402877698","0.00799360511590727","0.476418864908074",NA,NA,"0"
"19913",237.517,NA,NA,NA,NA,"0","0",NA,"0.00327600327600328","0.000819000819000819","0","0.129402129402129","0.00573300573300573","0.493038493038493",NA,NA,"0.00327600327600328"
"19913",307.138,NA,NA,NA,NA,"0","0",NA,"0.000772797527047913","0.00309119010819165","0","0.135239567233385","0.0139103554868624","0.523956723338485",NA,NA,"0"
"19913",373.849,NA,NA,NA,NA,"0","0",NA,"0","0.000857632933104631","0.000857632933104631","0.186106346483705","0.0137221269296741","0.472555746140652",NA,NA,"0"
"19913",434.218,NA,NA,NA,NA,"0","0",NA,"0.00171673819742489","0.00171673819742489","0","0.19656652360515","0.00515021459227468","0.501287553648069",NA,NA,"0.00171673819742489"
"19913",553.853,NA,NA,NA,NA,"0","0",NA,"0","0","0","0.192694063926941","0.010958904109589","0.51324200913242",NA,NA,"0"
"19913",670.838,NA,NA,NA,NA,"0","0",NA,"0","0.0017286084701815","0","0.148660328435609","0.00864304235090752","0.5514261019879",NA,NA,"0.000864304235090752"
"19913",787.066,NA,NA,NA,NA,"0","0",NA,"0.00164880461665293","0","0.00164880461665293","0.207749381698269","0.0115416323165705","0.513602638087387",NA,NA,"0.00164880461665293"
"19913",901.441,NA,NA,NA,NA,"0","0",NA,"0.000763941940412529","0.000763941940412529","0","0.18716577540107","0.014514896867838","0.546982429335371",NA,NA,"0.00152788388082506"
"19913",1017.229,NA,NA,NA,NA,"0","0",NA,"0.000858369098712446","0.000858369098712446","0.00171673819742489","0.151931330472103","0.0137339055793991","0.523605150214592",NA,NA,"0.000858369098712446"
"19913",1139.555,NA,NA,NA,NA,"0","0",NA,"0.000871080139372822","0","0","0.224738675958188","0.00871080139372822","0.484320557491289",NA,NA,"0.000871080139372822"
"19913",1271.062,NA,NA,NA,NA,"0","0",NA,"0","0.00273473108477666","0.000911577028258888","0.195077484047402","0.0118505013673655","0.542388331814038",NA,NA,"0"
"19913",1428.375,NA,NA,NA,NA,"0","0",NA,"0.000848896434634975","0.000848896434634975","0","0.198641765704584","0.00509337860780985","0.460950764006791",NA,NA,"0"
"19913",1603.197,NA,NA,NA,NA,"0","0",NA,"0.000898472596585804","0.000898472596585804","0","0.276729559748428","0.00808625336927224","0.334231805929919",NA,NA,"0.00539083557951483"
"19913",1681.667,NA,NA,NA,NA,"0","0",NA,"0.0015785319652723","0.000789265982636148","0","0.251775848460931","0.0118389897395422","0.397000789265983",NA,NA,"0.000789265982636148"
"19913",1748.332,NA,NA,NA,NA,"0","0",NA,"0","0.000868055555555556","0.000868055555555556","0.275173611111111","0.00607638888888889","0.456597222222222",NA,NA,"0"
"19913",1809.7,NA,NA,NA,NA,"0","0",NA,"0","0.000859106529209622","0","0.225945017182131","0.00601374570446735","0.439862542955326",NA,NA,"0.00171821305841924"
"19913",1867.292,NA,NA,NA,NA,"0","0",NA,"0","0","0.00270758122743682","0.200361010830325","0.0072202166064982","0.449458483754513",NA,NA,"0.000902527075812274"
"19913",1925.24,NA,NA,NA,NA,"0","0",NA,"0.000803212851405623","0.00160642570281125","0","0.244176706827309","0.0104417670682731","0.446586345381526",NA,NA,"0.00160642570281125"
"19913",1985.1,NA,NA,NA,NA,"0","0",NA,"0","0","0","0.1940818102698","0.00696257615317668","0.377719756309835",NA,NA,"0"
"19913",2047.937,NA,NA,NA,NA,"0","0",NA,"0.000827129859387924","0","0","0.196029776674938","0.010752688172043","0.379652605459057",NA,NA,"0.000827129859387924"
"19913",2113.807,NA,NA,NA,NA,"0","0",NA,"0.00266903914590747","0.000889679715302491","0.00177935943060498","0.182384341637011","0.0115658362989324","0.405693950177936",NA,NA,"0.000889679715302491"
"19913",2194.515,NA,NA,NA,NA,"0","0",NA,"0","0.000869565217391304","0","0.193913043478261","0.00434782608695652","0.4",NA,NA,"0.00173913043478261"
"19913",2274.664,NA,NA,NA,NA,"0","0",NA,"0.00189393939393939","0","0","0.18655303030303","0.00662878787878788","0.421401515151515",NA,NA,"0.000946969696969697"
"19913",2346.488,NA,NA,NA,NA,"0","0",NA,"0","0","0","0.10090237899918","0.00656275635767022","0.466776045939295",NA,NA,"0"
"19913",2402.542,NA,NA,NA,NA,"0","0",NA,"0.000920810313075506","0.000920810313075506","0","0.0985267034990792","0.00552486187845304","0.406998158379374",NA,NA,"0.00276243093922652"
"19913",2453.789,NA,NA,NA,NA,"0","0",NA,"0.00181983621474067","0","0","0.0691537761601456","0.00636942675159236","0.454959053685168",NA,NA,"0.000909918107370337"
"19913",2502.896,NA,NA,NA,NA,"0","0",NA,"0.00168918918918919","0","0","0.0591216216216216","0.00591216216216216","0.455236486486487",NA,NA,"0.000844594594594595"
"19913",2551.41,NA,NA,NA,NA,"0","0",NA,"0.000904977375565611","0.00180995475113122","0","0.0199095022624434","0.0135746606334842","0.477828054298643",NA,NA,"0"
"19913",2598.621,NA,NA,NA,NA,"0.000826446280991736","0",NA,"0.00247933884297521","0","0","0.0322314049586777","0.0148760330578512","0.449586776859504",NA,NA,"0"
"19913",2645.076,NA,NA,NA,NA,"0","0",NA,"0","0.000743494423791822","0","0.028996282527881","0.0111524163568773","0.49814126394052",NA,NA,"0.00148698884758364"
"19913",2693.183,NA,NA,NA,NA,"0","0",NA,"0.00197368421052632","0.00263157894736842","0","0.0236842105263158","0.0131578947368421","0.516447368421053",NA,NA,"0.00197368421052632"
"19913",2744.676,NA,NA,NA,NA,"0","0",NA,"0","0.000922509225092251","0","0.0839483394833948","0.00645756457564576","0.514760147601476",NA,NA,"0"
"19913",2802.499,NA,NA,NA,NA,"0","0",NA,"0.000764525993883792","0","0","0.040519877675841","0.00535168195718654","0.547400611620795",NA,NA,"0"
"19913",2877.449,NA,NA,NA,NA,"0","0",NA,"0.000877963125548727","0","0","0.0149253731343284","0.0114135206321334","0.604916593503073",NA,NA,"0.00175592625109745"
"19913",3020.859,NA,NA,NA,NA,"0","0",NA,"0.000745156482861401","0.0014903129657228","0","0.0201192250372578","0.00745156482861401","0.52682563338301",NA,NA,"0.0014903129657228"
"19913",3122.628,NA,NA,NA,NA,"0","0",NA,"0.00155038759689922","0.000775193798449612","0","0.00387596899224806","0.00387596899224806","0.496899224806202",NA,NA,"0"
"19913",3207.879,NA,NA,NA,NA,"0","0",NA,"0.000763358778625954","0.00152671755725191","0","0.00534351145038168","0.00458015267175573","0.49236641221374",NA,NA,"0"
"19913",3283.61,NA,NA,NA,NA,"0.000576701268742791","0",NA,"0.00115340253748558","0.00115340253748558","0","0.00346020761245675","0.0069204152249135","0.496539792387543",NA,NA,"0"
"19913",3354.394,NA,NA,NA,NA,"0","0",NA,"0","0.00261096605744125","0","0.00348128807658834","0.00609225413402959","0.505657093124456",NA,NA,"0"
"19913",3426.312,NA,NA,NA,NA,"0","0",NA,"0.00293901542983101","0","0","0.0014695077149155","0.00661278471711976","0.438648052902278",NA,NA,"0.000734753857457752"
"19913",3492.579,NA,NA,NA,NA,"0","0",NA,"0.00233826968043648","0.00155884645362432","0","0.000779423226812159","0.0101325019485581","0.533904910366329",NA,NA,"0.000779423226812159"
"19913",3557.538,NA,NA,NA,NA,"0","0",NA,"0","0.00233100233100233","0","0.00155400155400155","0.00932400932400932","0.41025641025641",NA,NA,"0"
"19913",3627.078,NA,NA,NA,NA,"0","0",NA,"0.00159872102318145","0.000799360511590727","0","0","0.00319744204636291","0.438049560351719",NA,NA,"0"
"19913",3694.851,NA,NA,NA,NA,"0","0",NA,"0.0015600624024961","0.00078003120124805","0","0.00078003120124805","0.00858034321372855","0.618564742589704",NA,NA,"0"
"19913",3759.796,NA,NA,NA,NA,"0","0",NA,"0.0008058017727639","0.0008058017727639","0","0.0008058017727639","0.0112812248186946","0.459307010475423",NA,NA,"0"
"19913",3825.345,NA,NA,NA,NA,"0","0",NA,"0","0.000820344544708778","0","0","0.00984413453650533","0.438884331419196",NA,NA,"0"
"19913",3892.87,NA,NA,NA,NA,"0.00079428117553614","0",NA,"0.00238284352660842","0.00079428117553614","0","0.00079428117553614","0.00714853057982526","0.505162827640985",NA,NA,"0.00158856235107228"
"19913",3961.411,NA,NA,NA,NA,"0","0",NA,"0","0.000771010023130301","0","0","0.0046260601387818","0.404009252120278",NA,NA,"0.0015420200462606"
"19913",4033.045,NA,NA,NA,NA,"0","0.000848176420695505",NA,"0","0","0","0.000848176420695505","0.0101781170483461","0.485156912637829",NA,NA,"0.000848176420695505"
"19913",4100.468,NA,NA,NA,NA,"0","0",NA,"0.00199866755496336","0.00266489007328448","0","0","0.00799467021985343","0.537641572285143",NA,NA,"0"
"19913",4173.894,NA,NA,NA,NA,"0","0",NA,"0.00169635284139101","0","0","0","0.00678541136556404","0.501272264631043",NA,NA,"0"
"19913",4245.659,NA,NA,NA,NA,"0","0",NA,"0.00198019801980198","0.00066006600660066","0","0","0.00792079207920792","0.49042904290429",NA,NA,"0"
"19913",4321.521,NA,NA,NA,NA,"0","0",NA,"0","0","0","0","0.00606060606060606","0.387878787878788",NA,NA,"0"
"19913",4402.883,NA,NA,NA,NA,"0","0",NA,"0","0.000790513833992095","0","0","0.00869565217391304","0.461660079051383",NA,NA,"0"
"19913",4490.526,NA,NA,NA,NA,"0","0",NA,"0.00244897959183673","0.000816326530612245","0","0.000816326530612245","0.0138775510204082","0.475918367346939",NA,NA,"0"
"19913",4595.323,NA,NA,NA,NA,"0","0",NA,"0.00181983621474067","0.000909918107370337","0","0","0.00545950864422202","0.5122838944495",NA,NA,"0"
"19913",4780.434,NA,NA,NA,NA,"0","0.00080450522928399",NA,"0.00080450522928399","0.00080450522928399","0","0.00160901045856798","0.00563153660498793","0.550281576830249",NA,NA,"0"
"19913",4919.554,NA,NA,NA,NA,"0","0",NA,"0.00070871722182849","0.00070871722182849","0","0","0.0148830616583983","0.470588235294118",NA,NA,"0.00212615166548547"
"19913",5021.389,NA,NA,NA,NA,"0","0",NA,"0.00173160173160173","0.00173160173160173","0","0.000865800865800866","0.00692640692640693","0.533333333333333",NA,NA,"0.000865800865800866"
"19913",5115.489,NA,NA,NA,NA,"0","0",NA,"0.00208478109798471","0.000694927032661571","0","0","0.00625434329395414","0.472550382209868",NA,NA,"0"
"19913",5203.827,NA,NA,NA,NA,"0","0",NA,"0","0","0","0","0.00492206726825267","0.377358490566038",NA,NA,"0"
"19913",5287.815,NA,NA,NA,NA,"0","0",NA,"0.00078064012490242","0","0","0.00156128024980484","0.00546448087431694","0.39344262295082",NA,NA,"0.00078064012490242"
"19913",5365.643,NA,NA,NA,NA,"0","0",NA,"0","0","0","0","0.00582362728785358","0.360232945091514",NA,NA,"0.000831946755407654"
"19913",5448.918,NA,NA,NA,NA,"0","0",NA,"0","0","0","0","0.00584795321637427","0.461152882205514",NA,NA,"0"
"19913",5529.773,NA,NA,NA,NA,"0","0",NA,"0.00267379679144385","0.00089126559714795","0","0","0.0106951871657754","0.393939393939394",NA,NA,"0"
"19913",5608.847,NA,NA,NA,NA,"0","0",NA,"0.000850340136054422","0","0","0","0.00255102040816327","0.48469387755102",NA,NA,"0.000850340136054422"
"19913",5686.473,NA,NA,NA,NA,"0","0",NA,"0.000835421888053467","0","0","0","0.00417710944026733","0.461152882205514",NA,NA,"0"
"19913",5762.579,NA,NA,NA,NA,"0","0",NA,"0.000855431993156544","0.000855431993156544","0","0","0.00256629597946963","0.435414884516681",NA,NA,"0"
"19913",5836.887,NA,NA,NA,NA,"0","0",NA,"0.000863557858376511","0.00172711571675302","0","0","0.00431778929188256","0.360103626943005",NA,NA,"0"
"19913",5914.596,NA,NA,NA,NA,"0","0",NA,"0","0","0","0","0.00456273764258555","0.375665399239544",NA,NA,"0.00152091254752852"
"19913",5991.271,NA,NA,NA,NA,"0","0",NA,"0.000823045267489712","0.00164609053497942","0","0","0.00329218106995885","0.34238683127572",NA,NA,"0"
"19913",6075.398,NA,NA,NA,NA,"0","0",NA,"0.00259067357512953","0.000863557858376511","0","0","0.0120898100172712","0.373056994818653",NA,NA,"0"
"19913",6152.083,NA,NA,NA,NA,"0.000902527075812274","0",NA,"0.000902527075812274","0.000902527075812274","0","0","0.00631768953068592","0.327617328519856",NA,NA,"0"
"19913",6231.447,NA,NA,NA,NA,"0","0",NA,"0.000713266761768902","0","0","0","0.00713266761768902","0.380884450784593",NA,NA,"0.000713266761768902"
"19913",6319.19,NA,NA,NA,NA,"0","0",NA,"0.000856164383561644","0","0","0","0.00342465753424658","0.346746575342466",NA,NA,"0"
"19913",6409.242,NA,NA,NA,NA,"0.000831255195344971","0",NA,"0.00166251039068994","0","0","0.000831255195344971","0.00166251039068994","0.340814630091438",NA,NA,"0.00166251039068994"
"19913",6506.191,NA,NA,NA,NA,"0.000829875518672199","0",NA,"0.000829875518672199","0","0","0","0.00497925311203319","0.310373443983402",NA,NA,"0"
"19913",6616.99,NA,NA,NA,NA,"0","0",NA,"0","0.00056274620146314","0","0","0.00168823860438942","0.370849746764209",NA,NA,"0"
"19913",6767.926,NA,NA,NA,NA,"0","0",NA,"0","0","0","0","0.00167785234899329","0.276845637583893",NA,NA,"0"
"19913",6999.272,NA,NA,NA,NA,"0","0",NA,"0.00148809523809524","0.00148809523809524","0","0","0.00446428571428571","0.290178571428571",NA,NA,"0"
"19913",7138.214,NA,NA,NA,NA,"0","0",NA,"0.000779423226812159","0.000779423226812159","0","0","0.00701480904130943","0.261886204208885",NA,NA,"0"
"19913",7251.125,NA,NA,NA,NA,"0","0",NA,"0.00491228070175439","0.000701754385964912","0","0","0.0112280701754386","0.349473684210526",NA,NA,"0.00140350877192982"
"19913",7358.705,NA,NA,NA,NA,"0","0",NA,"0","0","0","0","0.00740055504162812","0.363552266419982",NA,NA,"0"
"19913",7460.942,NA,NA,NA,NA,"0","0",NA,"0.000692520775623269","0","0","0","0.00554016620498615","0.292936288088643",NA,NA,"0.000692520775623269"
"19913",7561.038,NA,NA,NA,NA,"0","0",NA,"0","0","0","0","0.00326530612244898","0.293877551020408",NA,NA,"0"
"19913",7655.739,NA,NA,NA,NA,"0","0",NA,"0","0.00077639751552795","0","0","0.0031055900621118","0.367236024844721",NA,NA,"0.00077639751552795"
"19913",7751.967,NA,NA,NA,NA,"0","0",NA,"0.000788022064617809","0","0","0","0.00630417651694247","0.32387706855792",NA,NA,"0"
"19913",7849.655,NA,NA,NA,NA,"0","0",NA,"0.00132802124833997","0","0","0","0.00132802124833997","0.306108897742364",NA,NA,"0.000664010624169987"
"19913",7952.733,NA,NA,NA,NA,"0","0",NA,"0","0.000880281690140845","0","0","0.00616197183098592","0.294894366197183",NA,NA,"0"
"19913",8049.825,NA,NA,NA,NA,"0","0",NA,"0.00208333333333333","0.000694444444444444","0","0","0.00347222222222222","0.253472222222222",NA,NA,"0"
"19913",8152.187,NA,NA,NA,NA,"0","0",NA,"0.000902527075812274","0","0","0","0.0036101083032491","0.398916967509025",NA,NA,"0.00180505415162455"
"19913",8258.117,NA,NA,NA,NA,"0","0",NA,"0","0.000770416024653313","0","0","0.00385208012326656","0.314329738058552",NA,NA,"0.000770416024653313"
"19913",8369.158,NA,NA,NA,NA,"0","0",NA,"0.00078740157480315","0.00078740157480315","0","0","0.00236220472440945","0.27244094488189",NA,NA,"0"
"19913",8484.441,NA,NA,NA,NA,"0","0",NA,"0","0","0","0","0.00335570469798658","0.276845637583893",NA,NA,"0"
"19913",8608.407,NA,NA,NA,NA,"0","0",NA,"0","0.000885739592559787","0","0","0.000885739592559787","0.302922940655447",NA,NA,"0"
"19913",8784.512,NA,NA,NA,NA,"0","0",NA,"0.00304182509505703","0","0","0","0.00380228136882129","0.422813688212928",NA,NA,"0"
"19913",9037.721,NA,NA,NA,NA,"0","0",NA,"0.00074019245003701","0.00222057735011103","0","0","0.00814211695040711","0.544041450777202",NA,NA,"0.00148038490007402"
"19913",9181.547,NA,NA,NA,NA,"0","0",NA,"0","0.000868055555555556","0","0.000868055555555556","0.0078125","0.602430555555556",NA,NA,"0.000868055555555556"
"19913",9299.918,NA,NA,NA,NA,"0","0",NA,"0.000854700854700855","0","0","0","0.00683760683760684","0.686324786324786",NA,NA,"0"
"19913",9402.412,NA,NA,NA,NA,"0","0",NA,"0.000744047619047619","0.000744047619047619","0","0","0.00595238095238095","0.609375",NA,NA,"0.000744047619047619"
"19913",9499.817,NA,NA,NA,NA,"0.000868055555555556","0",NA,"0.000868055555555556","0","0","0","0.00607638888888889","0.605034722222222",NA,NA,"0"
"19913",9593.375,NA,NA,NA,NA,"0","0",NA,"0.00227963525835866","0","0","0","0.00911854103343465","0.591945288753799",NA,NA,"0"
"19913",9683.091,NA,NA,NA,NA,"0","0",NA,"0.000881057268722467","0.00176211453744493","0","0","0.013215859030837","0.680176211453745",NA,NA,"0.000881057268722467"
"19913",9769.955,NA,NA,NA,NA,"0","0",NA,"0","0","0","0","0","0.5",NA,NA,"0"
"20018",5.045,NA,NA,"0.000500751126690035","0.000500751126690035",NA,NA,NA,"0.00100150225338007","0.000500751126690035",NA,"0.0255383074611918","0.245368052078117",NA,NA,NA,"0.00550826239359039"
"20018",161.274,NA,NA,"0.000824062628759786","0",NA,NA,NA,"0.00123609394313968","0",NA,"0.0218376596621343","0.203543469303667",NA,NA,NA,"0.0057684384013185"
"20018",278.498,NA,NA,"0","0",NA,NA,NA,"0.00246305418719212","0",NA,"0.0221674876847291","0.264162561576355",NA,NA,NA,"0.00862068965517241"
"20018",385.492,NA,NA,"0","0.00111919418019026",NA,NA,NA,"0.00111919418019026","0",NA,"0.0229434806939004","0.21152770005596",NA,NA,NA,"0.00559597090095131"
