"dataset_ID","meantimes","Echium","Echium.vulgare","Gnaphalium","Portulaca","Potentilla","Potentilla.recta","Sagina","Spergularia","Verbascum","Xanthium"
"20285",8518.939,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA
"20285",8714.969,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA
"20285",8890.649,NA,NA,NA,NA,"0.00145772594752187",NA,NA,NA,NA,NA
"20285",9086.06,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA
"20285",9205.695,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA
"20285",9296.615,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA
"20285",9355.336,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA
"20285",9408.477,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA
"20285",9461.101,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA
"20285",9511.095,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA
"20285",9559.873,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA
"20285",9606.758,NA,NA,NA,NA,"0.0175438596491228",NA,NA,NA,NA,NA
"20285",9652.223,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA
"20285",9696.272,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA
"20285",9740.617,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA
"20285",9788.21,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA
"20285",9836.621,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA
"20285",9883.364,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA
"20285",9972.528,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA
"20285",10017.092,NA,NA,NA,NA,"0.0434782608695652",NA,NA,NA,NA,NA
"20285",10058.364,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA
"20293",87.878,NA,NA,NA,NA,"0",NA,NA,"0",NA,NA
"20293",271.454,NA,NA,NA,NA,"0",NA,NA,"0",NA,NA
"20293",430.178,NA,NA,NA,NA,"0",NA,NA,"0",NA,NA
"20293",580.431,NA,NA,NA,NA,"0",NA,NA,"0",NA,NA
"20293",732.624,NA,NA,NA,NA,"0",NA,NA,"0",NA,NA
"20293",895.092,NA,NA,NA,NA,"0",NA,NA,"0",NA,NA
"20293",1083.329,NA,NA,NA,NA,"0",NA,NA,"0",NA,NA
"20293",1381.683,NA,NA,NA,NA,"0",NA,NA,"0",NA,NA
"20293",1626.66,NA,NA,NA,NA,"0",NA,NA,"0",NA,NA
"20293",1841.484,NA,NA,NA,NA,"0",NA,NA,"0",NA,NA
"20293",2067.101,NA,NA,NA,NA,"0",NA,NA,"0",NA,NA
"20293",2349.608,NA,NA,NA,NA,"0",NA,NA,"0",NA,NA
"20293",2433.377,NA,NA,NA,NA,"0",NA,NA,"0",NA,NA
"20293",2562.154,NA,NA,NA,NA,"0",NA,NA,"0",NA,NA
"20293",2620.733,NA,NA,NA,NA,"0",NA,NA,"0",NA,NA
"20293",2733.403,NA,NA,NA,NA,"0",NA,NA,"0",NA,NA
"20293",2848.313,NA,NA,NA,NA,"0",NA,NA,"0",NA,NA
"20293",2975.05,NA,NA,NA,NA,"0",NA,NA,"0",NA,NA
"20293",3157.439,NA,NA,NA,NA,"0",NA,NA,"0",NA,NA
"20293",3319.905,NA,NA,NA,NA,"0",NA,NA,"0",NA,NA
"20293",3577.456,NA,NA,NA,NA,"0",NA,NA,"0",NA,NA
"20293",3818.08,NA,NA,NA,NA,"0",NA,NA,"0",NA,NA
"20293",4035.063,NA,NA,NA,NA,"0",NA,NA,"0",NA,NA
"20293",4258.429,NA,NA,NA,NA,"0.00175438596491228",NA,NA,"0",NA,NA
"20293",4520.673,NA,NA,NA,NA,"0",NA,NA,"0",NA,NA
"20293",4742.735,NA,NA,NA,NA,"0.00224719101123596",NA,NA,"0",NA,NA
"20293",4801.781,NA,NA,NA,NA,"0",NA,NA,"0",NA,NA
"20293",4856.486,NA,NA,NA,NA,"0",NA,NA,"0",NA,NA
"20293",4962.987,NA,NA,NA,NA,"0",NA,NA,"0",NA,NA
"20293",5077.762,NA,NA,NA,NA,"0.0034965034965035",NA,NA,"0",NA,NA
"20293",5235.327,NA,NA,NA,NA,"0",NA,NA,"0",NA,NA
"20293",5353.092,NA,NA,NA,NA,"0",NA,NA,"0",NA,NA
"20293",5478.078,NA,NA,NA,NA,"0.00218818380743982",NA,NA,"0",NA,NA
"20293",5614.995,NA,NA,NA,NA,"0",NA,NA,"0",NA,NA
"20293",5729.731,NA,NA,NA,NA,"0",NA,NA,"0.00378787878787879",NA,NA
"20293",5852.525,NA,NA,NA,NA,"0",NA,NA,"0",NA,NA
"20293",5927.566,NA,NA,NA,NA,"0",NA,NA,"0",NA,NA
"20293",6000.185,NA,NA,NA,NA,"0.00239234449760766",NA,NA,"0",NA,NA
"20293",6164.254,NA,NA,NA,NA,"0",NA,NA,"0",NA,NA
"20293",6360.584,NA,NA,NA,NA,"0.00257731958762887",NA,NA,"0",NA,NA
"20293",6537.104,NA,NA,NA,NA,"0.00228310502283105",NA,NA,"0",NA,NA
"20293",6725.004,NA,NA,NA,NA,"0.00374531835205993",NA,NA,"0",NA,NA
"20293",7119.906,NA,NA,NA,NA,"0",NA,NA,"0",NA,NA
"20293",7525.382,NA,NA,NA,NA,"0",NA,NA,"0",NA,NA
"20293",7556.316,NA,NA,NA,NA,"0",NA,NA,"0",NA,NA
"20293",7584.538,NA,NA,NA,NA,"0",NA,NA,"0",NA,NA
"20293",7615.788,NA,NA,NA,NA,"0",NA,NA,"0",NA,NA
"20293",7757.56,NA,NA,NA,NA,"0",NA,NA,"0",NA,NA
"20293",7944.08,NA,NA,NA,NA,"0",NA,NA,"0",NA,NA
"20293",8129.755,NA,NA,NA,NA,"0",NA,NA,"0",NA,NA
"20293",8328.434,NA,NA,NA,NA,"0.00226244343891403",NA,NA,"0",NA,NA
"20293",8508.503,NA,NA,NA,NA,"0",NA,NA,"0",NA,NA
"20293",8584.271,NA,NA,NA,NA,"0.00168634064080944",NA,NA,"0",NA,NA
"20293",8662.394,NA,NA,NA,NA,"0",NA,NA,"0",NA,NA
"20293",8910.989,NA,NA,NA,NA,"0",NA,NA,"0",NA,NA
"20293",9209.497,NA,NA,NA,NA,"0",NA,NA,"0",NA,NA
"20293",9539.375,NA,NA,NA,NA,"0",NA,NA,"0",NA,NA
"20293",9890.416,NA,NA,NA,NA,"0",NA,NA,"0",NA,NA
"20293",10194.531,NA,NA,NA,NA,"0",NA,NA,"0",NA,NA
"20293",10328.481,NA,NA,NA,NA,"0",NA,NA,"0",NA,NA
"20293",11170.844,NA,NA,NA,NA,"0",NA,NA,"0",NA,NA
"20293",11593.527,NA,NA,NA,NA,"0",NA,NA,"0",NA,NA
"20293",12027.419,NA,NA,NA,NA,"0",NA,NA,"0",NA,NA
"20293",12546.825,NA,NA,NA,NA,"0",NA,NA,"0",NA,NA
"20293",12931.181,NA,NA,NA,NA,"0",NA,NA,"0",NA,NA
"20293",13274.895,NA,NA,NA,NA,"0",NA,NA,"0",NA,NA
"20293",13383.977,NA,NA,NA,NA,"0",NA,NA,"0",NA,NA
"20293",13459.354,NA,NA,NA,NA,"0",NA,NA,"0",NA,NA
"20293",13583.298,NA,NA,NA,NA,"0",NA,NA,"0",NA,NA
"21790",2364.181,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0"
"21790",2456.48,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0"
"21790",2546.604,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0"
"21790",2636.342,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0"
"21790",2727.437,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0"
"21790",2814.112,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0"
"21790",2905.901,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0"
"21790",2998.472,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0"
"21790",3093.381,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0"
"21790",3198.997,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0"
"21790",3356.757,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0"
"21790",3475.347,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0"
"21790",3572.703,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0"
"21790",3663.324,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0"
"21790",3748.897,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0"
"21790",3831.779,NA,NA,NA,NA,"0.00061652281134402",NA,NA,NA,NA,"0"
"21790",3916.013,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0"
"21790",3999.686,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0"
"21790",4082.307,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0"
"21790",4166.649,NA,NA,NA,NA,"0.000799360511590727",NA,NA,NA,NA,"0"
"21790",4252.798,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0"
"21790",4361.512,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0"
"21790",4427.604,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0"
"21790",4513.694,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0"
"21790",4602.384,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0"
"21790",4691.926,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0"
"21790",4780.151,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0"
"21790",4881.638,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0"
"21790",5044.59,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0"
"21790",5192.841,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0"
"21790",5316.378,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0"
"21790",5456.69,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0"
"21790",5539.409,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0"
"21790",2267.446,NA,NA,NA,NA,"0.000672947510094213",NA,NA,NA,NA,"0"
"21790",2156.659,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0"
"21790",2006.906,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0"
"21790",1917.662,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0"
"21790",1845.686,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0"
"21790",1763.737,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0"
"21790",1716.089,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0"
"21790",1654.331,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0"
"21790",1592.152,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0"
"21790",1464.886,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0"
"21790",1339.238,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0"
"21790",1212.741,NA,NA,NA,NA,"0.00079428117553614",NA,NA,NA,NA,"0"
"21790",1086.173,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0"
"21790",944.827,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0"
"21790",824.556,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0"
"21790",653.078,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0"
"21790",563.133,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0"
"21790",505.096,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0"
"21790",477.947,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0"
"21790",414.622,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0"
"21790",396.992,NA,NA,NA,NA,"0.000752445447705041",NA,NA,NA,NA,"0"
"21790",343.9,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0"
"21790",307.834,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0"
"21790",231.455,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0.000772200772200772"
"21790",5647.647,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0"
"21790",5756.609,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0"
"21790",5866.114,NA,NA,NA,NA,"0.000643500643500643",NA,NA,NA,NA,"0"
"21790",5973.173,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0"
"21790",6073.819,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0"
"21790",6176.175,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0"
"21790",6282.678,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0"
"21790",6389.909,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0"
"21790",6497.892,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0"
"21790",6610.367,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0"
"21790",6725.91,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0"
"21790",6839.957,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0"
"21790",6989.452,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0"
"21790",7092.72,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0"
"21790",7277.919,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0"
"21790",7385.103,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0"
"21790",7470.36,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0"
"21790",7548,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0"
"21790",7625.437,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0"
"21790",7701.109,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0"
"21790",7774.26,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0"
"21790",7916.697,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0"
"21790",8060.638,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0"
"21790",8131.682,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0"
"21790",8202.3,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0"
"21790",8344.078,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0"
"21790",8501.701,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0"
"21790",8623.584,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0"
"21790",8766.909,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0"
"21790",8914.445,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0"
"21790",9064.38,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0"
"21790",9210.217,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0"
"21790",9358.969,NA,NA,NA,NA,"0.00077639751552795",NA,NA,NA,NA,"0"
"21790",9540.96,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0"
"21790",9808.154,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0"
"21790",9982.774,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0"
"21790",10146.99,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0"
"21790",10312.113,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0"
"21790",10469.706,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0"
"21790",10619.481,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0"
"21790",10761.747,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0"
"21790",11056.938,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0"
"21790",11357.033,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0"
"21790",11588.432,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0"
"44941",13.691,NA,NA,NA,NA,"0.00171821305841924",NA,"0",NA,NA,NA
"44941",200.288,NA,NA,NA,NA,"0.0018796992481203",NA,"0",NA,NA,NA
"44941",339.894,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA
"44941",465.179,NA,NA,NA,NA,"0.00168067226890756",NA,"0",NA,NA,NA
"44941",670.718,NA,NA,NA,NA,"0.00163934426229508",NA,"0",NA,NA,NA
"44941",903.454,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA
"44941",1086.287,NA,NA,NA,NA,"0.00344827586206897",NA,"0",NA,NA,NA
"44941",1355.945,NA,NA,NA,NA,"0.00341880341880342",NA,"0",NA,NA,NA
"44941",1734.762,NA,NA,NA,NA,"0.00173010380622837",NA,"0",NA,NA,NA
"44941",1986.259,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA
"44941",2195.271,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA
"44941",2377.431,NA,NA,NA,NA,"0.00157977883096367",NA,"0",NA,NA,NA
"44941",2468.927,NA,NA,NA,NA,"0.00286944045911047",NA,"0",NA,NA,NA
"44941",2555.934,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA
"44941",2640.915,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA
"44941",2723.944,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA
"44941",2805.472,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA
"44941",2887.046,NA,NA,NA,NA,"0.00322061191626409",NA,"0",NA,NA,NA
"44941",3047.856,NA,NA,NA,NA,"0.00175438596491228",NA,"0",NA,NA,NA
"44941",3199.454,NA,NA,NA,NA,"0.00145560407569141",NA,"0",NA,NA,NA
"44941",3357.775,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA
"44941",3514.876,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA
"44941",3678.542,NA,NA,NA,NA,"0.00161550888529887",NA,"0",NA,NA,NA
"44941",3843.733,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA
"44941",4023.778,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA
"44941",4220.358,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA
"44941",4467.273,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA
"44941",4861.032,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA
"44941",5099.928,NA,NA,NA,NA,"0.00169204737732657",NA,"0",NA,NA,NA
"44941",5296.744,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA
"44941",5480.999,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA
"44941",5658.883,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA
"44941",5836.316,NA,NA,NA,NA,"0.0015600624024961",NA,"0",NA,NA,NA
"44941",6016.278,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA
"44941",6202.899,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA
"44941",6396.56,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA
"44941",6501.19,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA
"44941",6612.916,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA
"44941",6728.562,NA,NA,NA,NA,"0.00156985871271586",NA,"0",NA,NA,NA
"44941",6862.721,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA
"44941",7038.396,NA,NA,NA,NA,"0.00167224080267559",NA,"0",NA,NA,NA
"44941",7215.326,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA
"44941",7320.347,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA
"44941",7414.505,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA
"44941",7502.38,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA
"44941",7589.868,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA
"44941",7676.277,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA
"44941",7762.903,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA
"44941",7851.962,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA
"44941",7947.112,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA
"44941",8057.403,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA
"44941",8308.112,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA
"44941",8561.665,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA
"44941",8793.726,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA
"44941",9021.6,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA
"44941",9253.941,NA,NA,NA,NA,"0.0017921146953405",NA,"0",NA,NA,NA
"44941",9493.216,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA
"44941",9776.018,NA,NA,NA,NA,"0.00187617260787992",NA,"0",NA,NA,NA
"44941",10340.28,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA
"44941",11096.382,NA,NA,NA,NA,"0",NA,"0.00263157894736842",NA,NA,NA
"44941",11830.764,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA
"44941",12570.857,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA
"44941",13340.437,NA,NA,NA,NA,"0",NA,"0.000703729767769177",NA,NA,NA
"45311",0.195,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA
"45311",185.662,NA,NA,NA,NA,"0.00259067357512953",NA,NA,NA,NA,NA
"45311",371.95,NA,NA,NA,NA,"0.00110741971207087",NA,NA,NA,NA,NA
"45311",554.377,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA
"45311",733.116,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA
"45311",915.881,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA
"45311",1092.309,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA
"45311",1183.674,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA
"45311",1377.552,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA
"45311",1622.344,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA
"45311",1775.21,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA
"45311",1906.448,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA
"45311",2035.106,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA
"45311",2169.053,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA
"45311",2306.874,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA
"45311",2485.369,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA
"45311",2639.384,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA
"45311",2769.983,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA
"45311",2899.692,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA
"45311",3029.658,NA,NA,NA,NA,"0.0015748031496063",NA,NA,NA,NA,NA
"45311",3163.559,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA
"45311",3413.664,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA
"45311",3623.093,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA
"45311",3822.086,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA
"45311",4019.083,NA,NA,NA,NA,"0.00134589502018843",NA,NA,NA,NA,NA
"45311",4220.204,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA
"45311",4424.858,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA
"45311",4693.738,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA
"45311",4890.497,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA
"45311",5051.028,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA
"45311",5210.064,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA
"45311",5365.367,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA
"45311",5524.9,NA,NA,NA,NA,"0.00303951367781155",NA,NA,NA,NA,NA
"45311",5740.651,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA
"45311",5884.009,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA
"45311",6003.024,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA
"45311",6120.257,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA
"45311",6236.095,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA
"45311",6393.864,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA
"45311",6575.097,NA,NA,NA,NA,"0.0015220700152207",NA,NA,NA,NA,NA
"45311",6727.161,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA
"45311",6875.512,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA
"45311",7024.381,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA
"45311",7179.611,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA
"45311",7329.927,NA,NA,NA,NA,"0.00311526479750779",NA,NA,NA,NA,NA
"45311",7481.938,NA,NA,NA,NA,"0.00124223602484472",NA,NA,NA,NA,NA
"45311",7679.45,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA
"45311",7812.99,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA
"45311",7931.565,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA
"45311",8049.059,NA,NA,NA,NA,"0.000863557858376511",NA,NA,NA,NA,NA
"45311",8167.865,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA
"45311",8335.191,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA
"45311",8545.265,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA
"45311",8723.089,NA,NA,NA,NA,"0.00185356811862836",NA,NA,NA,NA,NA
"45311",8902.12,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA
"45311",9083.138,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA
"45311",9262.237,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA
"45311",9444.816,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA
"45311",9625.95,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA
"45311",9819.993,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA
"45311",9962.989,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA
"45311",10032.203,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA
"45311",10089.894,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA
"45311",10144.682,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA
"45311",10200.48,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA
"45311",10259.493,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA
"45311",10345.705,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA
"45329",12.166,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA
"45329",238.833,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA
"45329",448.971,NA,NA,NA,NA,"0.00115074798619102",NA,NA,NA,NA,NA
"45329",654.092,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA
"45329",854.969,NA,NA,NA,NA,"0.00118764845605701",NA,NA,NA,NA,NA
"45329",1052.275,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA
"45329",1255.323,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA
"45329",1458.401,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA
"45329",1663.036,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA
"45329",1873.343,NA,NA,NA,NA,"0.00119331742243437",NA,NA,NA,NA,NA
"45329",2080.349,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA
"45329",2292.347,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA
"45329",2520.949,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA
"45329",2819.189,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA
"45329",2992.089,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA
"45329",3149.872,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA
"45329",3306.002,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA
"45329",3460.985,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA
"45329",3619.134,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA
"45329",3779.086,NA,NA,NA,NA,"0.00105042016806723",NA,NA,NA,NA,NA
"45329",3932.914,NA,NA,NA,NA,"0.00277008310249307",NA,NA,NA,NA,NA
"45329",4095.204,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA
"45329",4250.699,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA
