"Equation","Excluded","F","df1","df2","p.F","sig.F","Chisq","df","p.Chisq","sig.Chisq","Causality"
"pasSEs","SPD|clim",5.19403626303361,2,81,0.00754428000043921,"** ",10.3880725260672,2,0.00554956205673517,"** ","pasSEs <= SPD|clim"
"wetmSEs","SPD",1.02135198011499,4,69,0.402516167826751,"   ",4.08540792045997,4,0.394570526788396,"   ","wetmSEs <= SPD"
"wetmSEs","clim",0.096754491119844,4,69,0.983167908922244,"   ",0.387017964479376,4,0.98352591718645,"   ","wetmSEs <= clim"
"wetmSEs","SPD|clim",0.640196618914879,8,69,0.741274262936088,"   ",5.12157295131903,8,0.744506754994145,"   ","wetmSEs <= SPD|clim"
"wetwSEs","SPD",0.138586722597152,1,81,0.710662292955529,"   ",0.138586722597152,1,0.709690063050098,"   ","wetwSEs <= SPD"
"wetwSEs","clim",0.00000018140940514592,1,81,0.999661210792627,"   ",0.00000018140940514592,1,0.999660163558126,"   ","wetwSEs <= clim"
"wetwSEs","SPD|clim",0.0698782463585862,2,81,0.932563501146075,"   ",0.139756492717172,2,0.932507349159913,"   ","wetwSEs <= SPD|clim"
"decSEs","SPD",1.29110780115004,6,61,0.274843484441926,"   ",7.74664680690024,6,0.257258427166454,"   ","decSEs <= SPD"
"decSEs","clim",2.18120946736553,6,61,0.0569293747464555,".  ",13.0872568041932,6,0.0416710395439547,"*  ","decSEs <= clim"
"decSEs","SPD|clim",1.54732081580675,12,61,0.132223085231883,"   ",18.567849789681,12,0.0995049658518982,".  ","decSEs <= SPD|clim"
"conSEs","SPD",4.42540560871384,4,69,0.00304658876594411,"** ",17.7016224348553,4,0.00141128109577544,"** ","conSEs <= SPD"
"conSEs","clim",7.56510181669958,4,69,0.0000410093477061896,"***",30.2604072667983,4,0.00000433187485897885,"***","conSEs <= clim"
"conSEs","SPD|clim",4.94133773082814,8,69,0.0000744016259519548,"***",39.5307018466251,8,0.0000039173387469659,"***","conSEs <= SPD|clim"
"heaNs","SPD",0.283460109937851,2,68,0.75405872881591,"   ",0.566920219875701,2,0.753173165665229,"   ","heaNs <= SPD"
"heaNs","clim",0.565232410988098,2,68,0.570874722380482,"   ",1.1304648219762,2,0.568228068962997,"   ","heaNs <= clim"
"heaNs","SPD|clim",0.34308949576075,4,68,0.847923776194213,"   ",1.372357983043,4,0.848984818751806,"   ","heaNs <= SPD|clim"
"araNs","SPD",0.0850841030134966,1,72,0.771361051337012,"   ",0.0850841030134966,1,0.770522283526319,"   ","araNs <= SPD"
"araNs","clim",0.250217683763497,1,72,0.618447345172234,"   ",0.250217683763497,1,0.616921841331693,"   ","araNs <= clim"
