"","human.footprint.Age","human.footprint.Material"
"6720",4235,"collagen bone"
"6721",4235,"collagen bone"
"6722",4235,"collagen bone"
"6723",4239,"Food crust"
"6724",4240,"collagen bone"
"6725",4240,"charcoal"
"6726",4240,"Charcoal"
"6727",4240,"Charcoal"
"6728",4240,""
"6729",4240,""
"6730",4242,"Charcoal"
"6731",4243,"Charcoal"
"6732",4245,"charcoal"
"6733",4250,"charcoal"
"6734",4250,"charcoal"
"6735",4250,"Charcoal"
"6736",4250,"Food crust"
"6737",4250,"collagen bone"
"6738",4255,"collagen bone"
"6739",4255,"food remains"
"6740",4256,"Charcoal"
"6741",4260,"charcoal"
"6742",4260,"Charcoal"
"6743",4260,"collagen bone"
"6744",4266,"Charcoal"
"6745",4266,"Charcoal"
"6746",4268,"Food crust"
"6747",4270,"charcoal"
"6748",4270,"charcoal"
"6749",4270,"charcoal"
"6750",4270,"Charcoal"
"6751",4275,"Bone"
"6752",4275,"animal bone"
"6753",4275,"animal bone"
"6754",4275,"human bone"
"6755",4280,"Charcoal"
"6756",4280,"food remains"
"6757",4280,"charcoal"
"6758",4280,"bone"
"6759",4280,"Charcoal"
"6760",4285,"charred crust"
"6761",4285,"food remains"
"6762",4290,"bone"
"6763",4290,"collagen bone"
"6764",4290,"antler or bone"
"6765",4290,"collagen bone"
"6766",4290,"Shell"
"6767",4290,"food residue"
"6768",4290,"collagen bone"
"6769",4291,"Food crust"
"6770",4296,"Charcoal"
"6771",4300,"bone"
"6772",4300,"charcoal"
"6773",4300,"charcoal"
"6774",4300,"Charcoal"
"6775",4302,"Charcoal"
"6776",4305,"Charcoal"
"6777",4310,"collagen bone"
"6778",4310,"tooth"
"6779",4320,"plant macrofossils"
"6780",4320,"grain"
"6781",4320,"grain"
"6782",4320,"human bone"
"6783",4320,"charcoal"
"6784",4320,"Bone"
"6785",4320,"Food crust"
"6786",4320,"plant macrofossils"
"6787",4320,"human bone"
"6788",4320,"Charcoal"
"6789",4322,"Charcoal"
"6790",4323,"Charcoal"
"6791",4325,"collagen bone"
"6792",4325,"collagen bone"
"6793",4326,"Charcoal"
"6794",4327,"Charcoal"
"6795",4330,"charcoal"
"6796",4330,"bone"
"6797",4330,"collagen bone"
"6798",4330,"Charcoal"
"6799",4330,"Bone"
"6800",4330,"bone"
"6801",4330,"collagen bone"
"6802",4332,"Food crust"
"6803",4333,"Charcoal"
"6804",4335,"wood"
"6805",4336,"Charcoal"
"6806",4340,"Charcoal"
"6807",4340,"wood"
"6808",4340,"seed"
"6809",4340,"Food crust"
"6810",4340,"collagen bone"
"6811",4345,"Food crust"
"6812",4350,"Charcoal"
"6813",4350,"charcoal"
"6814",4350,"collagen bone"
"6815",4350,"bone"
"6816",4350,"Charcoal"
"6817",4350,"food residue"
"6818",4351,"Cereal"
"6819",4354,"Charcoal"
"6820",4355,"wood"
"6821",4355,"bone"
"6822",4355,"food residue"
"6823",4355,"collagen bone"
"6824",4356,"Charcoal"
"6825",4360,"collagen bone"
"6826",4360,"charcoal"
"6827",4360,"Wood"
"6828",4360,"collagen bone"
"6829",4363,"Charcoal"
"6830",4364,"Food crust"
"6831",4365,"Charcoal"
"6832",4365,"animal bone"
"6833",4365,"Charcoal"
"6834",4370,"collagen bone"
"6835",4370,"charred crust"
"6836",4370,"Charcoal"
"6837",4370,"Food crust"
"6838",4370,"collagen bone"
"6839",4370,"collagen bone"
"6840",4370,"collagen bone"
"6841",4370,"food remains"
"6842",4375,"charcoal"
"6843",4375,"animal bone"
"6844",4375,"collagen bone"
"6845",4377,"Charcoal"
"6846",4380,"bone"
"6847",4380,"charcoal"
"6848",4380,"charcoal"
"6849",4380,"Charcoal"
"6850",4380,"Food crust"
"6851",4380,"food residue"
"6852",4380,"human bone"
"6853",4380,"food remains"
"6854",4380,"Charcoal"
"6855",4382,"Food crust"
"6856",4382,"Charcoal"
"6857",4385,"bone"
"6858",4385,"collagen bone"
"6859",4385,"food residue"
"6860",4385,"collagen bone"
"6861",4387,"Food crust"
"6862",4387,"Charcoal"
"6863",4388,"tooth"
"6864",4390,"charcoal"
"6865",4390,"peat"
"6866",4390,"charred crust"
"6867",4390,"Shell"
"6868",4390,"collagen bone"
"6869",4392,"Charcoal"
"6870",4395,"collagen bone"
"6871",4395,"Charcoal"
"6872",4399,"Charcoal"
"6873",4400,"charcoal"
"6874",4400,"charcoal"
"6875",4400,"charcoal"
"6876",4400,"food residue"
"6877",4400,"collagen bone"
"6878",4400,"food remains"
"6879",4400,"Charcoal"
"6880",4401,"Food crust"
"6881",4405,"charcoal"
"6882",4405,"charcoal"
"6883",4405,"Charcoal"
"6884",4405,"food residue"
"6885",4410,"charcoal"
"6886",4410,"charcoal"
"6887",4410,"Charcoal"
"6888",4410,"food residue"
"6889",4410,"charcoal"
"6890",4410,"charcoal"
"6891",4412,"Charcoal"
"6892",4414,"Charcoal"
"6893",4415,"collagen bone"
"6894",4415,""
"6895",4415,"Food crust"
"6896",4415,"charcoal"
"6897",4415,"charcoal"
"6898",4417,"Food crust"
"6899",4420,"charcoal"
"6900",4420,"charred crust"
"6901",4420,"food remains"
"6902",4420,"collagen bone"
"6903",4420,""
"6904",4420,"food residue"
"6905",4420,"collagen bone"
"6906",4420,"collagen bone"
"6907",4422,"Charcoal"
"6908",4425,"Burned bone"
"6909",4425,"charcoal"
"6910",4425,"Bone"
"6911",4428,"bone"
"6912",4430,"bone"
"6913",4430,"human bone"
"6914",4430,"bone"
"6915",4430,"collagen bone"
"6916",4430,"charcoal"
"6917",4430,"Charcoal"
"6918",4430,"Shell"
"6919",4430,"charcoal"
"6920",4430,"food residue"
"6921",4430,"collagen bone"
"6922",4430,"charcoal"
"6923",4432,"Food crust"
"6924",4433,"Food crust"
"6925",4435,"collagen bone"
"6926",4435,"Food crust"
"6927",4437,"Charcoal"
"6928",4438,"Food crust"
"6929",4439,"Food crust"
"6930",4440,"charcoal"
"6931",4440,"bone"
"6932",4440,"charcoal"
"6933",4440,"Food crust"
"6934",4440,"Charcoal"
"6935",4442,"Food crust"
"6936",4444,"Food crust"
"6937",4445,"food remains"
"6938",4447,"Food crust"
"6939",4447,"Charcoal"
"6940",4450,"bone"
"6941",4450,"charcoal"
"6942",4450,"charred crust"
"6943",4450,"charcoal"
"6944",4450,"bone"
"6945",4454,"Charcoal"
"6946",4455,"grain"
"6947",4455,"human bone"
"6948",4455,"collagen bone"
"6949",4455,"food remains"
"6950",4458,"Food crust"
"6951",4460,"wood"
"6952",4460,"charcoal"
"6953",4460,"human bone"
"6954",4460,"collagen bone"
"6955",4465,"Charcoal"
"6956",4465,"bone"
"6957",4465,"charcoal"
"6958",4465,"bone"
"6959",4465,"human bone"
"6960",4465,"collagen bone"
"6961",4466,"Food crust"
"6962",4470,"charcoal"
"6963",4470,"charcoal"
"6964",4470,"charcoal"
"6965",4470,"food residue"
"6966",4470,"human bone"
"6967",4470,"collagen bone"
"6968",4475,"charred crust"
"6969",4475,"Bone"
"6970",4475,"collagen bone"
"6971",4480,"charcoal"
"6972",4480,"charcoal"
"6973",4480,"collagen bone"
"6974",4480,"Charcoal"
"6975",4480,"Charcoal"
"6976",4480,"Charcoal"
"6977",4480,"Charcoal"
"6978",4480,"food residue"
"6979",4480,"collagen bone"
"6980",4480,"collagen bone"
"6981",4480,"tooth"
"6982",4480,"Charcoal"
"6983",4481,"Charcoal"
"6984",4481,"Food crust"
"6985",4481,"Charcoal"
"6986",4484,"Charcoal"
"6987",4485,"charred crust"
"6988",4485,"Charcoal"
"6989",4490,"charcoal"
"6990",4490,"charcoal"
"6991",4490,"Charcoal"
"6992",4490,"charcoal"
"6993",4490,"charcoal"
"6994",4490,"charcoal"
"6995",4490,"bone"
"6996",4490,"charcoal"
"6997",4490,"charcoal"
"6998",4490,"charcoal"
"6999",4495,"charcoal"
"7000",4495,"food residue"
"7001",4496,"Charcoal"
"7002",4500,"Charcoal"
"7003",4500,"charcoal"
"7004",4500,"charcoal"
"7005",4500,"charcoal"
"7006",4500,"charcoal"
"7007",4500,"Charcoal"
"7008",4500,"Charcoal"
"7009",4500,"charcoal"
"7010",4500,"collagen bone"
"7011",4503,"human bone"
"7012",4504,"Food crust"
"7013",4505,"Charcoal"
"7014",4505,"Charcoal"
"7015",4510,"Charcoal"
"7016",4510,"Charcoal"
"7017",4511,"Food crust"
"7018",4515,"Food crust"
"7019",4515,"collagen bone"
"7020",4516,"Charcoal"
"7021",4519,"Charcoal"
"7022",4520,""
"7023",4520,"human bone"
"7024",4520,"collagen bone"
"7025",4520,"bone"
"7026",4520,"charcoal"
"7027",4520,"bone"
"7028",4520,"Shell"
"7029",4520,"food remains"
"7030",4520,"human bone"
"7031",4520,"Charcoal"
"7032",4522,"Foodcrust"
"7033",4528,"Food crust"
"7034",4529,"Food crust"
"7035",4530,"Charcoal"
"7036",4530,"Charcoal"
"7037",4530,"charcoal"
"7038",4530,"collagen bone"
"7039",4530,"wood"
"7040",4530,"Food crust"
"7041",4530,"bone"
"7042",4535,"Charcoal"
"7043",4535,"plant macrofossils"
"7044",4539,"Charcoal"
"7045",4540,"charcoal"
"7046",4540,"collagen bone"
"7047",4540,"charcoal"
"7048",4540,"charcoal"
"7049",4540,"Charcoal"
"7050",4540,"Bone"
"7051",4540,"bone"
"7052",4540,"human bone"
"7053",4540,"plant macrofossils"
"7054",4543,"Food crust"
"7055",4544,"Charcoal"
"7056",4545,""
"7057",4545,"plant macrofossils"
"7058",4545,"collagen bone"
"7059",4545,"Charcoal"
"7060",4550,"Charcoal"
"7061",4550,"charcoal"
"7062",4550,"charcoal"
"7063",4550,"food residue"
"7064",4550,"collagen bone"
"7065",4550,"food remains"
"7066",4551,"Cereal"
"7067",4555,"charred crust"
"7068",4555,"seed"
"7069",4555,"Charcoal"
"7070",4559,"Charcoal"
"7071",4560,"tooth"
"7072",4560,"peat"
"7073",4560,"charcoal"
"7074",4560,"bone"
"7075",4560,"Charcoal"
"7076",4560,"food remains"
"7077",4562,"Charcoal"
"7078",4565,"collagen bone"
"7079",4566,"Food crust"
"7080",4566,"Nutshell"
"7081",4567,"Food crust"
"7082",4570,"Charcoal"
"7083",4570,"bone"
"7084",4570,"collagen bone"
"7085",4570,"food residue"
"7086",4570,""
"7087",4570,"grain"
"7088",4570,"food remains"
"7089",4572,"Charcoal"
"7090",4575,"human bone"
"7091",4575,"charcoal"
"7092",4575,"grain"
"7093",4580,"tooth"
"7094",4580,"Charcoal"
"7095",4580,"charcoal"
"7096",4580,"Charcoal"
"7097",4580,"charcoal"
"7098",4582,"Food crust"
"7099",4583,"Food crust"
"7100",4583,""
"7101",4585,"food remains"
"7102",4585,"bone"
"7103",4585,"Charcoal"
"7104",4588,"Charcoal"
"7105",4590,"charcoal"
"7106",4590,"charcoal"
"7107",4590,"Charcoal"
"7108",4590,"Charcoal"
"7109",4590,"food remains"
"7110",4595,"tooth"
"7111",4600,"charcoal"
"7112",4600,"Charcoal"
"7113",4600,"Charcoal"
"7114",4600,"food residue"
"7115",4600,"grain"
"7116",4605,"Food crust"
"7117",4605,"bone"
"7118",4607,"Charcoal"
"7119",4610,"Charcoal"
"7120",4610,"charcoal"
"7121",4610,"miscellaneous"
"7122",4610,"collagen bone"
"7123",4610,"Charcoal"
"7124",4614,"Charcoal"
"7125",4615,"Charcoal"
"7126",4615,"grain"
"7127",4620,"bone"
"7128",4620,"human bone"
"7129",4620,"charcoal"
"7130",4626,"Charcoal"
"7131",4630,"charcoal"
"7132",4630,"food residue"
"7133",4635,"Charcoal"
"7134",4635,"food remains"
"7135",4637,"Charcoal"
"7136",4640,"charcoal"
"7137",4640,"charcoal"
"7138",4640,"charcoal"
"7139",4640,"charcoal"
"7140",4640,"Shell"
"7141",4640,"bone"
"7142",4640,"tooth"
"7143",4645,"Bone"
"7144",4645,"collagen bone"
"7145",4646,"Food crust"
"7146",4648,"Food crust"
"7147",4650,"Charcoal"
"7148",4650,"charcoal"
"7149",4650,"charcoal"
"7150",4650,"charcoal"
"7151",4650,"charcoal"
"7152",4650,"charcoal"
"7153",4650,"Charcoal"
"7154",4650,"plant macrofossils"
"7155",4650,"grain"
"7156",4651,"Food crust"
"7157",4656,"Charcoal"
"7158",4660,"charcoal"
"7159",4660,"charcoal"
"7160",4660,"charcoal"
"7161",4660,"charcoal"
"7162",4660,"collagen bone"
"7163",4660,"plant macrofossils"
"7164",4665,"charcoal"
"7165",4665,"food remains"
"7166",4667,""
"7167",4668,"collagen bone"
"7168",4670,"food remains"
"7169",4670,"Charcoal"
"7170",4670,"Charcoal"
"7171",4670,"charcoal"
"7172",4670,"plant macrofossils"
"7173",4670,"plant macrofossils"
"7174",4670,"collagen bone"
"7175",4670,"collagen bone"
"7176",4673,"Charcoal"
"7177",4675,"Bone"
"7178",4675,"Charcoal"
"7179",4680,"Charcoal"
"7180",4680,"Charcoal"
"7181",4680,"Charcoal"
"7182",4680,"charcoal"
"7183",4680,"plant macrofossils"
"7184",4680,"grain"
"7185",4680,"grain"
"7186",4680,"food remains"
"7187",4681,"Charcoal"
"7188",4685,"collagen bone"
"7189",4685,"collagen bone"
"7190",4685,"Charcoal"
"7191",4687,"Charcoal"
"7192",4690,"food remains"
"7193",4690,"food residue"
"7194",4690,"charcoal"
"7195",4690,"food residue"
"7196",4690,"grain"
"7197",4695,"charcoal"
"7198",4695,"grain"
"7199",4700,"food residue"
"7200",4700,"charcoal"
"7201",4700,"birch tar"
"7202",4700,"food residue"
"7203",4700,"Charcoal"
"7204",4700,"Wood"
"7205",4700,"Charcoal"
"7206",4700,"bone"
"7207",4700,"bone"
"7208",4710,"Charcoal"
"7209",4710,"charcoal"
"7210",4710,"plant macrofossils"
"7211",4710,"plant macrofossils"
"7212",4715,"Shell"
"7213",4716,"Charcoal"
"7214",4720,"Charcoal"
"7215",4720,"Charcoal"
"7216",4720,"Charcoal"
"7217",4720,""
"7218",4725,"food remains"
"7219",4727,"Charcoal"
"7220",4730,"Charcoal"
"7221",4730,"birch tar"
"7222",4730,"charcoal"
"7223",4730,"bone"
"7224",4730,"charcoal"
"7225",4730,"Charcoal"
"7226",4735,"plant macrofossils"
"7227",4735,"grain"
"7228",4736,"Charcoal"
"7229",4740,"charcoal"
"7230",4740,"charcoal"
"7231",4740,"charcoal"
"7232",4740,"charcoal"
"7233",4750,"charcoal"
"7234",4750,"Charcoal"
"7235",4750,"grain"
"7236",4750,"plant macrofossils"
"7237",4755,"charcoal"
"7238",4755,"charcoal"
"7239",4755,"Charcoal"
"7240",4759,"Charcoal"
"7241",4760,"plant macrofossils"
"7242",4760,"Shell"
"7243",4760,"charcoal"
"7244",4760,"plant macrofossils"
"7245",4770,"Charcoal"
"7246",4770,"wood"
"7247",4770,"charcoal"
"7248",4772,"Charcoal"
"7249",4775,"plant macrofossils"
"7250",4780,"charcoal"
"7251",4780,"charcoal"
"7252",4780,"charcoal"
"7253",4780,"charcoal"
"7254",4780,"charcoal"
"7255",4780,"Shell"
"7256",4780,"plant macrofossils"
"7257",4780,"grain"
"7258",4780,"collagen bone"
"7259",4784,"Charcoal"
"7260",4785,"plant macrofossils"
"7261",4785,"grain"
"7262",4790,"charcoal"
"7263",4790,"collagen bone"
"7264",4793,"Food crust"
"7265",4795,"plant macrofossils"
"7266",4795,"plant macrofossils"
"7267",4795,"charcoal"
"7268",4795,"grain"
"7269",4795,"seed"
"7270",4800,""
"7271",4800,"charcoal"
"7272",4800,"charred crust"
"7273",4800,"plant macrofossils"
"7274",4800,"charcoal"
"7275",4800,"Charcoal"
"7276",4800,"Charcoal"
"7277",4800,"Charcoal"
"7278",4800,"Charcoal"
"7279",4800,"plant macrofossils"
"7280",4801,"Charcoal"
"7281",4805,"Shell"
"7282",4810,"collagen bone"
"7283",4810,"charcoal"
"7284",4810,"plant macrofossils"
"7285",4810,"food remains"
"7286",4810,"food remains"
"7287",4810,"bone"
"7288",4811,"Food crust"
"7289",4813,"Charcoal"
"7290",4815,"Charcoal"
"7291",4815,"seed"
"7292",4818,"Food crust"
"7293",4820,"charcoal"
"7294",4820,"birch tar"
"7295",4820,"charcoal"
"7296",4820,"charcoal"
"7297",4820,"charcoal"
"7298",4820,"charcoal"
"7299",4820,"plant macrofossils"
"7300",4820,"charcoal"
"7301",4830,"Charcoal"
"7302",4830,"seed"
"7303",4830,"Charcoal"
"7304",4830,"Nutshell"
"7305",4830,"food remains"
"7306",4830,"plant macrofossils"
"7307",4835,"charcoal"
"7308",4836,"Food crust"
"7309",4839,"Charcoal"
"7310",4840,"charred crust"
"7311",4840,"charcoal"
"7312",4840,"Shell"
"7313",4840,"Charcoal"
"7314",4840,"charcoal"
"7315",4843,"Charcoal"
"7316",4845,"Charcoal"
"7317",4845,"plant macrofossils"
"7318",4850,""
"7319",4850,"charcoal"
"7320",4850,"charcoal"
"7321",4850,"Charcoal"
"7322",4850,"Charcoal"
"7323",4850,"Charcoal"
"7324",4850,"seed"
"7325",4850,"plant macrofossils"
"7326",4860,"Charcoal"
"7327",4860,"charcoal"
"7328",4860,"charcoal"
"7329",4860,"food remains"
"7330",4862,"Charcoal"
"7331",4864,"Charcoal"
"7332",4865,"food remains"
"7333",4865,""
"7334",4870,"Charcoal"
"7335",4870,"Shell"
"7336",4870,"food residue"
"7337",4870,"food remains"
"7338",4874,"Food crust"
"7339",4875,"birch tar"
"7340",4875,"Charcoal"
"7341",4880,"charcoal"
"7342",4880,"charcoal"
"7343",4880,"birch tar"
"7344",4880,"charcoal"
"7345",4880,"Charcoal"
"7346",4880,"collagen bone"
"7347",4880,"plant macrofossils"
"7348",4880,"grain"
"7349",4880,"plant macrofossils"
"7350",4880,"plant macrofossils"
"7351",4883,"Charcoal"
"7352",4885,"birch tar"
"7353",4885,"charred nutshell"
"7354",4885,"Hazel nutshell"
"7355",4885,"plant macrofossils"
"7356",4885,"charcoal"
"7357",4885,"grain"
"7358",4885,"Charcoal"
"7359",4887,"Charcoal"
"7360",4890,"charcoal"
"7361",4890,"charcoal"
"7362",4890,"Charcoal"
"7363",4890,"collagen bone"
"7364",4890,"Charcoal"
"7365",4891,"Charcoal"
"7366",4900,"wood"
"7367",4900,"charcoal"
"7368",4900,"charcoal"
"7369",4900,"charcoal"
"7370",4900,"charcoal"
"7371",4900,"charcoal"
"7372",4900,"Charcoal"
"7373",4900,"food residue"
"7374",4900,"food residue"
"7375",4900,""
"7376",4900,"food remains"
"7377",4905,"charcoal"
"7378",4905,"Hazel nutshell"
"7379",4905,"Charcoal"
"7380",4906,"Charcoal"
"7381",4910,"charcoal"
"7382",4910,"birch tar"
"7383",4910,"charcoal"
"7384",4910,""
"7385",4910,"plant macrofossils"
"7386",4910,"charred plant macrofossils"
"7387",4910,"plant macrofossils"
"7388",4910,""
"7389",4910,"Charcoal"
"7390",4911,""
"7391",4915,"birch tar"
"7392",4915,"grain"
"7393",4919,"Charcoal"
"7394",4919,"Charcoal"
"7395",4920,"birch tar"
"7396",4920,"bone"
"7397",4920,"charcoal"
"7398",4920,"charcoal"
"7399",4920,"charcoal"
"7400",4925,"grain"
"7401",4930,"charcoal"
"7402",4930,"charcoal"
"7403",4930,"Charcoal"
"7404",4930,"charcoal"
"7405",4930,"charcoal"
"7406",4930,"food remains"
"7407",4930,"plant macrofossils"
"7408",4930,"charcoal"
"7409",4931,"Charcoal"
"7410",4933,"Charcoal"
"7411",4935,"collagen bone"
"7412",4935,"Charcoal"
"7413",4937,"Food crust"
"7414",4939,"Charcoal"
"7415",4940,"Charcoal"
"7416",4940,"Charcoal"
"7417",4940,"Charcoal"
"7418",4940,"charcoal"
"7419",4940,"charred crust"
"7420",4940,"charcoal"
"7421",4940,"charcoal"
"7422",4940,"Charcoal"
"7423",4940,"Charcoal"
"7424",4940,""
"7425",4940,"charred plant macrofossils"
"7426",4940,"grain"
"7427",4945,"charred crust"
"7428",4946,"Charcoal"
"7429",4947,"Charcoal"
"7430",4947,"Charcoal"
"7431",4949,"Charcoal"
"7432",4950,"Hazel nutshell"
"7433",4950,"charcoal"
"7434",4950,"charcoal"
"7435",4950,"charcoal"
"7436",4950,"charcoal"
"7437",4950,"Charcoal"
"7438",4950,"Charcoal"
"7439",4950,"plant macrofossils"
"7440",4952,"Charcoal"
"7441",4955,"Hazel nutshell"
"7442",4955,"food residue"
"7443",4955,"bone"
"7444",4955,"collagen bone"
"7445",4959,"Charcoal"
"7446",4960,"Charcoal"
"7447",4960,"charcoal"
"7448",4960,"charcoal"
"7449",4960,""
"7450",4960,""
"7451",4960,"Charcoal"
"7452",4960,"bone"
"7453",4960,"charcoal"
"7454",4964,"Burned bone"
"7455",4964,"Charcoal"
"7456",4965,"charcoal"
"7457",4965,"Charcoal"
"7458",4965,"Burned  bone"
"7459",4970,"Charcoal"
"7460",4970,"charcoal"
"7461",4970,"charcoal"
"7462",4970,"charcoal"
"7463",4970,"charcoal"
"7464",4970,"plant macrofossils"
"7465",4970,"plant macrofossils"
"7466",4975,"birch tar"
"7467",4975,"food residue"
"7468",4980,"charcoal"
"7469",4980,"charcoal"
"7470",4980,"Charcoal"
"7471",4985,"Burned bone"
"7472",4986,"Charcoal"
"7473",4987,"Charcoal"
"7474",4989,"Charcoal"
"7475",4990,"Charcoal"
"7476",4990,"charcoal"
"7477",4990,"birch tar"
"7478",4990,"charcoal"
"7479",4990,"human bone"
"7480",4990,"grain"
"7481",4995,"food remains"
"7482",4998,"Charcoal"
"7483",5000,"Charcoal"
"7484",5000,"Charcoal"
"7485",5000,"food remains"
"7486",5000,"charcoal"
"7487",5000,"charcoal"
"7488",5000,"charcoal"
"7489",5000,"charcoal"
"7490",5000,"grain"
"7491",5000,"plant macrofossils"
"7492",5000,"Charcoal"
"7493",5001,"Charcoal"
"7494",5002,"Charcoal"
"7495",5005,"birch tar"
"7496",5005,"collagen bone"
"7497",5005,"Charcoal"
"7498",5005,""
"7499",5007,"Charcoal"
"7500",5010,"charcoal"
"7501",5010,"charcoal"
"7502",5010,"Charcoal"
"7503",5010,"food residue"
"7504",5010,"bone"
"7505",5012,"Charcoal"
"7506",5015,"birch tar"
"7507",5015,"Charcoal"
"7508",5015,""
"7509",5016,"Charcoal"
"7510",5017,"Charcoal"
"7511",5020,""
"7512",5020,"gyttja"
"7513",5020,"charcoal"
"7514",5020,"collagen bone"
"7515",5020,"Burned  bone"
"7516",5020,"Burned  bone"
"7517",5020,"bone"
"7518",5021,"Charcoal"
"7519",5025,"plant macrofossils"
"7520",5025,"seed"
"7521",5030,"Charcoal"
"7522",5030,"charcoal"
"7523",5030,"charcoal"
"7524",5030,"food residue"
"7525",5035,"birch tar"
"7526",5035,"charcoal"
"7527",5035,"food remains"
"7528",5036,"Charcoal"
"7529",5040,"charcoal"
"7530",5040,"charcoal"
"7531",5040,"charcoal"
"7532",5040,"charcoal"
"7533",5045,"Burned  bone"
"7534",5045,"Charcoal"
"7535",5046,"Charcoal"
"7536",5047,"Charcoal"
"7537",5050,"charcoal"
"7538",5050,"charcoal"
"7539",5050,"charcoal"
"7540",5050,"charcoal"
"7541",5053,"Charcoal"
"7542",5053,"Charcoal"
"7543",5055,"charcoal"
"7544",5055,"Charcoal"
"7545",5055,"charcoal"
"7546",5055,"bone"
"7547",5057,"Charcoal"
"7548",5057,"Charcoal"
"7549",5060,"charcoal"
"7550",5060,"charcoal"
"7551",5060,"charcoal"
"7552",5064,"Charcoal"
"7553",5065,"food residue"
"7554",5065,"grain"
"7555",5067,"Charcoal"
"7556",5070,"Charcoal"
"7557",5070,"charcoal"
"7558",5070,"charred crust"
"7559",5070,"charcoal"
"7560",5070,"bone"
"7561",5070,""
"7562",5075,"Charcoal"
"7563",5076,"Charcoal"
"7564",5076,"Charcoal"
"7565",5079,"Charcoal"
"7566",5080,"charcoal"
"7567",5080,"charcoal"
"7568",5080,"charcoal"
"7569",5080,"Charcoal"
"7570",5081,"Charcoal"
"7571",5082,"Charcoal"
"7572",5085,"Charcoal"
"7573",5085,"Charcoal"
"7574",5088,"bone"
"7575",5090,"charcoal"
"7576",5090,"charcoal"
"7577",5095,"Charcoal"
"7578",5095,"Charcoal"
"7579",5095,"grain"
"7580",5100,"charcoal"
"7581",5105,"peat"
"7582",5105,"collagen bone"
"7583",5109,"Charcoal"
"7584",5112,"Charcoal"
"7585",5113,"Charcoal"
"7586",5120,"charcoal"
"7587",5120,"charcoal"
"7588",5128,"Charcoal"
"7589",5130,"charcoal"
"7590",5130,"Charcoal"
"7591",5130,"charcoal"
"7592",5133,"Nutshell"
"7593",5135,"Charcoal"
"7594",5140,"Charcoal"
"7595",5140,"Charcoal"
"7596",5140,"Charcoal"
"7597",5140,"Charcoal"
"7598",5144,"Charcoal"
"7599",5150,"Charcoal"
"7600",5150,"Charcoal"
"7601",5152,"Charcoal"
"7602",5160,"charcoal"
"7603",5160,"charred crust"
"7604",5160,"plant macrofossils"
"7605",5160,"Charcoal"
"7606",5163,"Charcoal"
"7607",5168,"Charcoal"
"7608",5170,""
"7609",5170,"charcoal"
"7610",5170,"bone"
"7611",5170,"charcoal"
"7612",5171,"Charcoal"
"7613",5172,"Charcoal"
"7614",5172,"Charcoal"
"7615",5180,"Charcoal"
"7616",5180,"charcoal"
"7617",5180,"charcoal"
"7618",5181,"Charcoal"
"7619",5184,"Charcoal"
"7620",5185,"food remains"
"7621",5185,"Charcoal"
"7622",5187,"Charcoal"
"7623",5190,"Charcoal"
"7624",5190,"Charcoal"
"7625",5190,"charcoal"
"7626",5190,"Charcoal"
"7627",5197,"Burned bone"
"7628",5200,"grain"
"7629",5200,"Charcoal"
"7630",5200,"Charcoal"
"7631",5200,"Charcoal"
"7632",5200,"bone"
"7633",5207,"Charcoal"
"7634",5210,"Charcoal"
"7635",5210,"charcoal"
"7636",5218,"Charcoal"
"7637",5220,"Charcoal"
"7638",5220,"charcoal"
"7639",5220,"charcoal"
"7640",5220,"charcoal"
"7641",5230,"Charcoal"
"7642",5230,"plant macrofossils"
"7643",5238,"Charcoal"
"7644",5238,"food remains"
"7645",5240,"charcoal"
"7646",5240,"charcoal"
"7647",5240,"Charcoal"
"7648",5241,"Charcoal"
"7649",5245,"Charcoal"
"7650",5245,"bone"
"7651",5249,"Charcoal"
"7652",5250,"charcoal"
"7653",5250,"Charcoal"
"7654",5254,"Charcoal"
"7655",5255,"charcoal"
"7656",5260,"Charcoal"
"7657",5260,"charcoal"
"7658",5260,"bone"
"7659",5260,"plant macrofossils"
"7660",5261,"Burned bone"
"7661",5270,"Charcoal"
"7662",5270,"charcoal"
"7663",5270,"Charcoal"
"7664",5272,"Charcoal"
"7665",5273,"Charcoal"
"7666",5279,"Charcoal"
"7667",5280,"Charcoal"
"7668",5283,"Charcoal"
"7669",5286,"Charcoal"
"7670",5289,"Charcoal"
"7671",5295,"Charcoal"
"7672",5295,"Charcoal"
"7673",5297,"Charcoal"
"7674",5300,"Charcoal"
"7675",5300,"Charcoal"
"7676",5306,"Charcoal"
"7677",5310,"Charcoal"
"7678",5310,"charcoal"
"7679",5314,"Burned bone"
"7680",5320,"Charcoal"
"7681",5320,"Charcoal"
"7682",5325,"Charcoal"
"7683",5325,"Charcoal"
"7684",5325,"Charcoal"
"7685",5325,"Charcoal"
"7686",5329,"Charcoal"
"7687",5330,"Charcoal"
"7688",5330,"charcoal"
"7689",5332,"Charcoal"
"7690",5334,"Charcoal"
"7691",5335,"Charcoal"
"7692",5335,"Charcoal"
"7693",5335,"Charcoal"
"7694",5339,"Charcoal"
"7695",5340,"charcoal"
"7696",5340,""
"7697",5343,"Charcoal"
"7698",5350,"Charcoal"
"7699",5350,"Charcoal"
"7700",5350,"charcoal"
"7701",5350,"charcoal"
"7702",5350,"charcoal"
"7703",5350,"Charcoal"
"7704",5350,"Charcoal"
"7705",5351,"Charcoal"
"7706",5353,""
