"","Row.Id","LabID","Age","Error","Material","Taxa","d13C","Method","Long","Lat","LocAccuracy","Period","SiteID","SiteName","Country","Province","Continent","Source","Reference"
"716",91428,"Hel-1621",7930,110,"charcoal","","","",26.8,67.7,1,"","","","Finland","","Europe","14CARHU",""
"717",91462,"Hel-1692",1910,110,"charcoal","","","",24.65,60.2333333333333,1,"","","","Finland","","Europe","14CARHU","Heikkurinen & Suominen"
"718",91463,"Hel-1693",1510,130,"charcoal","","","",24.65,60.2333333333333,1,"","","","Finland","","Europe","14CARHU","Heikkurinen & Suominen"
"719",91467,"Hel-1697",5920,120,"charcoal","","","",25.3333333333333,62.6666666666667,1,"","","","Finland","","Europe","14CARHU",""
"720",91468,"Hel-1698",5810,100,"charcoal","","","",25.3333333333333,62.6666666666667,1,"","","","Finland","","Europe","14CARHU",""
"721",91469,"Hel-1699",6000,100,"charcoal","","","",25.3333333333333,62.6666666666667,1,"","","","Finland","","Europe","14CARHU",""
"722",91472,"Hel-1711",2710,100,"charcoal","","","",25.5833333333333,60.5333333333333,1,"","","","Finland","","Europe","14CARHU",""
"723",91475,"Hel-1714",5480,120,"charcoal","","","",25.5833333333333,60.5166666666667,1,"","","","Finland","","Europe","14CARHU",""
"724",91476,"Hel-1715",1620,140,"charcoal","","","",25.6,60.5166666666667,1,"","","","Finland","","Europe","14CARHU",""
"725",91477,"Hel-1717",1060,130,"charcoal","","","",23.5,62.9666666666667,1,"","","","Finland","","Europe","14CARHU",""
"726",91478,"Hel-1718",500,130,"charcoal","","","",23.5,62.9666666666667,1,"","","","Finland","","Europe","14CARHU",""
"727",91480,"Hel-1723",1330,130,"charcoal","","","",25.5833333333333,60.55,1,"","","","Finland","","Europe","14CARHU",""
"728",91481,"Hel-1724",790,130,"charcoal","","","",23.7166666666667,62.9833333333333,1,"","","","Finland","","Europe","14CARHU",""
"729",91482,"Hel-1725",6350,120,"charcoal","","","",23,62.6166666666667,1,"","","","Finland","","Europe","14CARHU",""
"730",91483,"Hel-1726",7120,130,"charcoal","","","",22.75,61.0833333333333,1,"","","","Finland","","Europe","14CARHU",""
"731",91484,"Hel-1727",640,120,"charcoal","","","",25.1166666666667,60.3833333333333,1,"","","","Finland","","Europe","14CARHU",""
"732",91485,"Hel-1735",2340,140,"charcoal","","","",23.5,62.9666666666667,1,"","","","Finland","","Europe","14CARHU",""
"733",91486,"Hel-1736",5030,110,"charcoal","","","",25.6,60.6333333333333,1,"","","","Finland","","Europe","14CARHU",""
"734",91487,"Hel-1737",470,120,"charcoal","","","",25.6,60.6333333333333,1,"","","","Finland","","Europe","14CARHU",""
"735",91488,"Hel-1738",1250,130,"charcoal","","","",25.6,60.6333333333333,1,"","","","Finland","","Europe","14CARHU",""
"736",91489,"Hel-1739",3710,120,"charcoal","","","",22.4333333333333,62.5833333333333,1,"","","","Finland","","Europe","14CARHU",""
"737",91490,"Hel-1746",1030,90,"charcoal","","","",29.0166666666667,64.6,1,"","","","Finland","","Europe","14CARHU",""
"738",91491,"Hel-1747",390,90,"charcoal","","","",29.0166666666667,64.6,1,"","","","Finland","","Europe","14CARHU",""
"739",91492,"Hel-1748",580,80,"charcoal","","","",29.0166666666667,64.6,1,"","","","Finland","","Europe","14CARHU",""
"740",91494,"Hel-1750",6150,110,"charcoal","","","",28.5833333333333,64.15,1,"","","","Finland","","Europe","14CARHU","Torvinen (2000)"
"741",91509,"Hel-1784",2630,140,"charcoal","","","",27.0333333333333,62.2666666666667,1,"","","","Finland","","Europe","14CARHU","Matiskainen & Jussila"
"742",91510,"Hel-1785",5060,110,"charcoal","","","",27.0333333333333,62.2666666666667,1,"","","","Finland","","Europe","14CARHU","Matiskainen & Jussla"
"743",91511,"Hel-1786",4980,110,"charcoal","","","",27.0333333333333,62.2666666666667,1,"","","","Finland","","Europe","14CARHU","Matiskainen & Jussila"
"744",91512,"Hel-1787",4930,110,"charcoal","","","",27.0333333333333,62.2666666666667,1,"","","","Finland","","Europe","14CARHU","Matiskainen & Jussila"
"745",91515,"Hel-1800",1540,90,"charcoal","","","",22.3,60.4666666666667,1,"","","","Finland","","Europe","14CARHU",""
"746",91516,"Hel-1801",4950,100,"charcoal","","","",22.1666666666667,61.1166666666667,1,"","","","Finland","","Europe","14CARHU",""
"747",91517,"Hel-1802",5030,100,"charcoal","","","",22.1666666666667,61.1166666666667,1,"","","","Finland","","Europe","14CARHU",""
"748",91518,"Hel-1803",5070,100,"charcoal","","","",22.1666666666667,61.1166666666667,1,"","","","Finland","","Europe","14CARHU",""
"749",91519,"Hel-1804",4940,100,"charcoal","","","",22.1666666666667,61.1166666666667,1,"","","","Finland","","Europe","14CARHU",""
"750",91520,"Hel-1805",5080,100,"charcoal","","","",22.1666666666667,61.1166666666667,1,"","","","Finland","","Europe","14CARHU",""
"751",91521,"Hel-1806",840,100,"charcoal","","","",22.6666666666667,60.45,1,"","","","Finland","","Europe","14CARHU",""
"752",91522,"Hel-1807",910,90,"charcoal","","","",22.6666666666667,60.45,1,"","","","Finland","","Europe","14CARHU",""
"753",91523,"Hel-1808",860,110,"charcoal","","","",22.6666666666667,60.45,1,"","","","Finland","","Europe","14CARHU",""
"754",91524,"Hel-1809",7640,160,"charcoal","","","",24.85,60.25,1,"","","","Finland","","Europe","14CARHU",""
"755",91526,"Hel-1810",7590,150,"charcoal","","","",24.25,60.25,1,"","","","Finland","","Europe","14CARHU",""
"756",91527,"Hel-1811",7870,120,"charcoal","","","",24.25,60.25,1,"","","","Finland","","Europe","14CARHU",""
"757",91528,"Hel-1812",3580,140,"charcoal","","","",24.25,60.25,1,"","","","Finland","","Europe","14CARHU",""
"758",91529,"Hel-1813",2390,100,"charcoal","","","",24.25,60.25,1,"","","","Finland","","Europe","14CARHU",""
"759",91530,"Hel-1814",1000,90,"charcoal","","","",23.6333333333333,60.0333333333333,1,"","","","Finland","","Europe","14CARHU","Heikkurinen-Montell & Suominen"
"760",91531,"Hel-1815",870,90,"charcoal","","","",23.6333333333333,60.0333333333333,1,"","","","Finland","","Europe","14CARHU","Heikkurinen-Montell & Suominen"
"761",91533,"Hel-1828",1930,80,"bone","","","",19.55,60.25,1,"","","","Finland","","Europe","14CARHU",""
"762",91538,"Hel-1845",1940,80,"bone","","","",19.55,60.25,1,"","","","Finland","","Europe","14CARHU",""
"763",91539,"Hel-1853",170,100,"wood","","","",29,64.8833333333333,1,"","","","Finland","","Europe","14CARHU",""
"764",91541,"Hel-1877",1810,120,"charcoal","","","",23.0166666666667,61.35,1,"","","","Finland","","Europe","14CARHU","Pärssinen"
"765",91542,"Hel-1878",240,100,"charcoal","","","",23.0166666666667,61.35,1,"","","","Finland","","Europe","14CARHU","Pärssinen"
"766",91543,"Hel-1879",290,100,"charcoal","","","",23.0166666666667,61.35,1,"","","","Finland","","Europe","14CARHU","Pärssinen"
"767",91545,"Hel-1880",1490,90,"charcoal","","","",23.0166666666667,61.35,1,"","","","Finland","","Europe","14CARHU","Pärssinen"
"768",91546,"Hel-1881",110,110,"charcoal","","","",23.0166666666667,61.35,1,"","","","Finland","","Europe","14CARHU","Pärssinen"
"769",91547,"Hel-1882",840,110,"charcoal","","","",23,61.3833333333333,1,"","","","Finland","","Europe","14CARHU","Sipilä"
"770",91548,"Hel-1883",1400,90,"charcoal","","","",23,61.3833333333333,1,"","","","Finland","","Europe","14CARHU","Sipilä"
"771",91549,"Hel-1884",2270,110,"charcoal","","","",21.5833333333333,61.0333333333333,1,"","","","Finland","","Europe","14CARHU","Salo"
"772",91550,"Hel-1885",2190,110,"charcoal","","","",21.5833333333333,61.0333333333333,1,"","","","Finland","","Europe","14CARHU","Salo"
"773",91551,"Hel-1886",530,90,"charcoal","","","",23.2166666666667,60.2166666666667,1,"","","","Finland","","Europe","14CARHU","Lähdesmäki"
"774",91552,"Hel-1887",1130,80,"charcoal","","","",23.2,60.2166666666667,1,"","","Lehmihaka","Finland","","Europe","14CARHU","Lähdesmäki"
"775",91553,"Hel-1888",970,100,"charcoal","","","",23.2,60.2166666666667,1,"","","Lehmihaka","Finland","","Europe","14CARHU","Lähdesmäki"
"776",91554,"Hel-1889",590,100,"charcoal","","","",23.2,60.2166666666667,1,"","","Lehmihaka","Finland","","Europe","14CARHU","Lähdesmäki"
"777",91556,"Hel-1890",420,120,"charcoal","","","",23.2,60.2166666666667,1,"","","Lehmihaka","Finland","","Europe","14CARHU","Lähdesmäki"
"778",91557,"Hel-1891",210,130,"charcoal","","","",23.2,60.2166666666667,1,"","","Lehmihaka","Finland","","Europe","14CARHU","Lähdesmäki"
"779",91558,"Hel-1892",280,100,"charcoal","","","",23.2,60.2166666666667,1,"","","Lehmihaka","Finland","","Europe","14CARHU","Lähdesmäki"
"780",91569,"Hel-1904",130,120,"charcoal","","","",22.4,61.2833333333333,1,"","","Lehmihaka","Finland","","Europe","14CARHU","Nissinaho"
"781",91570,"Hel-1905",310,90,"charcoal","","","",22.4,61.2833333333333,1,"","","","Finland","","Europe","14CARHU","Nissinaho"
"782",91571,"Hel-1906",1130,110,"charcoal","","","",22.3833333333333,61.2833333333333,1,"","","","Finland","","Europe","14CARHU","Nissinaho"
"783",91586,"Hel-1964",210,110,"wood","","","",22.4166666666667,62.95,1,"","","","Finland","","Europe","14CARHU","Hackman"
"784",91587,"Hel-1966",230,140,"wood","","","",22.8666666666667,62.95,1,"","","","Finland","","Europe","14CARHU","Hackman"
"785",91588,"Hel-1967",1400,110,"wood","","","",22.8666666666667,62.95,1,"","","","Finland","","Europe","14CARHU","Hackman"
"786",91589,"Hel-1968",2110,140,"charcoal","","","",22.55,60.4166666666667,1,"","","","Finland","","Europe","14CARHU","Luoto"
"787",91590,"Hel-1969",1220,90,"charcoal","","","",22.7166666666667,60.4666666666667,1,"","","","Finland","","Europe","14CARHU","Luoto"
"788",91591,"Hel-1970",1990,130,"charcoal","","","",22.55,60.4166666666667,1,"","","","Finland","","Europe","14CARHU","Luoto"
"789",91597,"Hel-2080",1880,90,"charcoal","","","",22.5333333333333,60.4333333333333,1,"","","","Finland","","Europe","14CARHU","Luoto"
"790",91599,"Hel-2089",3960,130,"charcoal","","","",27.6666666666667,70.0333333333333,1,"","","","Finland","","Europe","14CARHU","Rankama"
"791",91600,"Hel-2090",4110,110,"charcoal","","","",27.6666666666667,70.0333333333333,1,"","","","Finland","","Europe","14CARHU","Rankama"
"792",91601,"Hel-2091",4300,100,"charcoal","","","",27.6666666666667,70.0333333333333,1,"","","","Finland","","Europe","14CARHU","Rankama"
"793",91602,"Hel-2092",900,90,"Sphagnum peat","","","",24.2,60.7333333333333,1,"","","","Finland","","Europe","14CARHU","Rankama & Vuorela"
"794",91603,"Hel-2093",1780,100,"E-S peat","","","",24.2,60.7333333333333,1,"","","","Finland","","Europe","14CARHU","Rankama & Vuorela"
"795",91604,"Hel-2094",2300,100,"C & S peat","","","",24.2,60.7333333333333,1,"","","","Finland","","Europe","14CARHU","Rankama & Vuorela"
"796",91605,"Hel-2095",3810,110,"gyttja","","","",24.2,60.7333333333333,1,"","","","Finland","","Europe","14CARHU","Rankama & Vuorela"
"797",91606,"Hel-2096",4640,110,"charcoal","","","",28.3833333333333,64.15,1,"","","","Finland","","Europe","14CARHU","Nieminen & Ruonavaara"
"798",91607,"Hel-2097",8150,110,"charcoal","","","",27.8,64.2333333333333,1,"","","","Finland","","Europe","14CARHU","Schulz E-L & Schulz H-P"
"799",91608,"Hel-2098",2220,100,"charcoal","","","",27.8,64.2333333333333,1,"","","","Finland","","Europe","14CARHU","Schulz E-L & Schulz H-P"
"800",91609,"Hel-2099",8150,110,"charcoal","","","",27.8,64.2333333333333,1,"","","","Finland","","Europe","14CARHU","Schulz E-L & Schulz H-P"
"801",91610,"Hel-2100",8070,110,"charcoal","","","",27.8,64.2333333333333,1,"","","","Finland","","Europe","14CARHU","Schulz E-L & Schulz H-P"
"802",91611,"Hel-2101",2180,90,"charcoal","","","",27.8,64.2333333333333,1,"","","","Finland","","Europe","14CARHU","Schulz E-L & Schulz H-P"
"803",91617,"Hel-2107",5780,110,"charcoal","","","",25.4833333333333,65.85,1,"","","","Finland","","Europe","14CARHU",""
"804",91618,"Hel-2108",5800,100,"charcoal","","","",25.4833333333333,65.85,1,"","","","Finland","","Europe","14CARHU",""
"805",91619,"Hel-2109",5850,100,"charcoal","","","",25.4833333333333,65.85,1,"","","","Finland","","Europe","14CARHU",""
"806",91620,"Hel-2110",920,110,"charcoal","","","",22.3,60.45,1,"","","","Finland","","Europe","14CARHU",""
"807",91621,"Hel-2112",5350,110,"charcoal","","","",21.8,62.65,1,"","","","Finland","","Europe","14CARHU",""
"808",91622,"Hel-2113",5220,140,"charcoal","","","",21.8,62.65,1,"","","","Finland","","Europe","14CARHU",""
"809",91623,"Hel-2114",3680,100,"charcoal","","","",28.3,69.35,1,"","","","Finland","","Europe","14CARHU",""
"810",91624,"Hel-2115",4230,120,"charcoal","","","",28.3,69.35,1,"","","","Finland","","Europe","14CARHU",""
"811",91625,"Hel-2116",5830,120,"charcoal","","","",28.3,69.35,1,"","","","Finland","","Europe","14CARHU",""
"812",91626,"Hel-2117",6650,120,"charcoal","","","",28.3,69.35,1,"","","","Finland","","Europe","14CARHU",""
"813",91629,"Hel-2120",360,110,"charcoal","","","",24.85,60.2666666666667,1,"","","","Finland","","Europe","14CARHU",""
"814",91630,"Hel-2121",6690,120,"charcoal","","","",24.85,60.2666666666667,1,"","","","Finland","","Europe","14CARHU",""
"815",91645,"Hel-2136",330,90,"charcoal","","","",24.85,60.2666666666667,1,"","","","Finland","","Europe","14CARHU",""
"816",91646,"Hel-2137",430,90,"charcoal","","","",24.85,60.2666666666667,1,"","","","Finland","","Europe","14CARHU",""
"817",91647,"Hel-2138",110,100,"charcoal","","","",24.85,60.2666666666667,1,"","","","Finland","","Europe","14CARHU",""
"818",91648,"Hel-2139",530,110,"charcoal","","","",24.85,60.2666666666667,1,"","","","Finland","","Europe","14CARHU",""
"819",91652,"Hel-2150",870,100,"charcoal","","","",24.7166666666667,66.1333333333333,1,"","","","Finland","","Europe","14CARHU",""
"820",91653,"Hel-2151",4850,110,"charcoal","","","",24.7166666666667,66.1333333333333,1,"","","","Finland","","Europe","14CARHU",""
"821",91654,"Hel-2152",4500,130,"charcoal","","","",24.7166666666667,66.1333333333333,1,"","","","Finland","","Europe","14CARHU",""
"822",91655,"Hel-2153",5010,110,"charcoal","","","",24.7166666666667,66.1333333333333,1,"","","","Finland","","Europe","14CARHU",""
"823",91656,"Hel-2154",4650,130,"charcoal","","","",24.7166666666667,66.1333333333333,1,"","","","Finland","","Europe","14CARHU",""
"824",91657,"Hel-2155",4780,110,"charcoal","","","",24.7166666666667,66.1333333333333,1,"","","","Finland","","Europe","14CARHU",""
"825",91658,"Hel-2156",4820,110,"charcoal","","","",24.7166666666667,66.1333333333333,1,"","","","Finland","","Europe","14CARHU",""
"826",91659,"Hel-2157",4780,100,"charcoal","","","",24.7166666666667,66.1333333333333,1,"","","","Finland","","Europe","14CARHU",""
"827",91664,"Hel-2176",4260,140,"charcoal","","","",27.1333333333333,62.0833333333333,1,"","","","Finland","","Europe","14CARHU",""
"828",91665,"Hel-2177",4450,140,"charcoal","","","",27.1333333333333,62.0833333333333,1,"","","","Finland","","Europe","14CARHU",""
"829",91666,"Hel-2181",4300,90,"charcoal","","","",27.1333333333333,62.0833333333333,1,"","","","Finland","","Europe","14CARHU",""
"830",91670,"Hel-2186",350,110,"charcoal","","","",24.4166666666667,65.8333333333333,1,"","","","Finland","","Europe","14CARHU","Koivunen"
"831",91671,"Hel-2187",170,100,"charcoal","","","",24.4166666666667,65.8333333333333,1,"","","","Finland","","Europe","14CARHU","Koivunen"
"832",91672,"Hel-2188",1500,100,"charcoal","","","",24.4166666666667,65.8333333333333,1,"","","","Finland","","Europe","14CARHU","Koivunen"
"833",91673,"Hel-2189",290,100,"charcoal","","","",25.2666666666667,64.2333333333333,1,"","","","Finland","","Europe","14CARHU","Jarva"
"834",91674,"Hel-2190",2390,110,"charcoal","","","",22.7,60.4666666666667,1,"","","","Finland","","Europe","14CARHU",""
"835",91675,"Hel-2223",1710,90,"charcoal","","","",24.35,64.35,1,"","","","Finland","","Europe","14CARHU","Mäkivuoti"
"836",91676,"Hel-2224",1640,90,"charcoal","","","",24.35,64.35,1,"","","","Finland","","Europe","14CARHU","Mäkivuoti"
"837",91677,"Hel-2225",1880,100,"charcoal","","","",24.35,64.35,1,"","","","Finland","","Europe","14CARHU","Mäkivuoti"
"838",91678,"Hel-2226",1740,90,"charcoal","","","",24.35,64.35,1,"","","","Finland","","Europe","14CARHU","Mäkivuoti"
"839",91679,"Hel-2227",1830,110,"charcoal","","","",24.35,64.35,1,"","","","Finland","","Europe","14CARHU","Mäkivuoti"
"840",91680,"Hel-2228",1910,90,"charcoal","","","",24.35,64.35,1,"","","","Finland","","Europe","14CARHU","Mäkivuoti"
"841",91682,"Hel-2255",2070,110,"charcoal","","","",22.5333333333333,60.4333333333333,1,"","","","Finland","","Europe","14CARHU","Luoto"
"842",91683,"Hel-2256",570,90,"charcoal","","","",22.5333333333333,60.4333333333333,1,"","","","Finland","","Europe","14CARHU","Luoto"
"843",91684,"Hel-2257",820,90,"charcoal","","","",22.5333333333333,60.4333333333333,1,"","","","Finland","","Europe","14CARHU","Luoto"
"844",91685,"Hel-2258",250,110,"charcoal","","","",22.5333333333333,60.4333333333333,1,"","","","Finland","","Europe","14CARHU","Luoto"
"845",91686,"Hel-2262",330,80,"charcoal","","","",25.2666666666667,64.2333333333333,1,"","","","Finland","","Europe","14CARHU","Jarva"
"846",91687,"Hel-2263",600,80,"charcoal","","","",25.2666666666667,64.2333333333333,1,"","","","Finland","","Europe","14CARHU","Jarva"
"847",91688,"Hel-2264",240,120,"charcoal","","","",25.2666666666667,64.2333333333333,1,"","","","Finland","","Europe","14CARHU","Jarva"
"848",91696,"Hel-2292",540,90,"wood","","","",24.8666666666667,64.7666666666667,1,"","","","Finland","","Europe","14CARHU",""
"849",91697,"Hel-2293",4900,110,"charcoal","","","",27.2,60.6333333333333,1,"","","","Finland","","Europe","14CARHU",""
"850",91698,"Hel-2294",5440,100,"charcoal","","","",28.7333333333333,64.0166666666667,1,"","","","Finland","","Europe","14CARHU","Torvinen (2000)"
"851",91699,"Hel-2295",1490,90,"charcoal","","","",28.7333333333333,64.0166666666667,1,"","","","Finland","","Europe","14CARHU",""
"852",91700,"Hel-2296",1880,80,"charcoal","","","",27.7,70.0666666666667,1,"","","","Finland","","Europe","14CARHU",""
"853",91701,"Hel-2297",2010,90,"charcoal","","","",27.7,70.0666666666667,1,"","","","Finland","","Europe","14CARHU",""
"854",91702,"Hel-2298",1900,80,"charcoal","","","",27.7,70.0666666666667,1,"","","","Finland","","Europe","14CARHU",""
"855",91703,"Hel-2303",4850,140,"charcoal","","","",26.8166666666667,60.5833333333333,1,"","","","Finland","","Europe","14CARHU",""
"856",91704,"Hel-2304",4700,110,"charcoal","","","",26.8166666666667,60.5833333333333,1,"","","","Finland","","Europe","14CARHU",""
"857",91705,"Hel-2305",5000,140,"charcoal","","","",26.8166666666667,60.5833333333333,1,"","","","Finland","","Europe","14CARHU",""
"858",91706,"Hel-2306",4930,100,"charcoal","","","",25.7333333333333,61.4333333333333,1,"","","","Finland","","Europe","14CARHU",""
"859",91707,"Hel-2307",140,100,"charcoal","","","",28.9166666666667,64.8833333333333,1,"","","","Finland","","Europe","14CARHU",""
"860",91708,"Hel-2308",640,100,"charcoal","","","",31.1666666666667,62.65,1,"","","","Finland","","Europe","14CARHU",""
"861",91709,"Hel-2309",6580,130,"charcoal","","","",28.4166666666667,68.9,1,"","","","Finland","","Europe","14CARHU",""
"862",91710,"Hel-2310",7040,120,"charcoal","","","",28.4166666666667,68.9,1,"","","","Finland","","Europe","14CARHU",""
"863",91711,"Hel-2311",2840,110,"charcoal","","","",23.6666666666667,68.3833333333333,1,"","","","Finland","","Europe","14CARHU",""
"864",91712,"Hel-2312",2880,110,"charcoal","","","",23.6666666666667,68.3833333333333,1,"","","","Finland","","Europe","14CARHU",""
"865",91713,"Hel-2313",8950,120,"charcoal","","","",28.9666666666667,64.8833333333333,1,"","","","Finland","","Europe","14CARHU",""
"866",91714,"Hel-2314",6450,120,"bark","","","",23.7333333333333,62.6,1,"","","","Finland","","Europe","14CARHU",""
"867",91715,"Hel-2315",1050,100,"wood","","","",26.5833333333333,65.7166666666667,1,"","","","Finland","","Europe","14CARHU","Naskali. Luoto"
"868",91716,"Hel-2316",930,110,"wood","","","",22.3666666666667,62.2,1,"","","","Finland","","Europe","14CARHU","Naskali. Luoto"
"869",91717,"Hel-2327",470,90,"charcoal","","","",25.6666666666667,66.5333333333333,1,"","","","Finland","","Europe","14CARHU","Kostet & Närhi. Paavola"
"870",91718,"Hel-2328",390,80,"charcoal","","","",25.6666666666667,66.5333333333333,1,"","","","Finland","","Europe","14CARHU","Paavola"
"871",91719,"Hel-2329",350,80,"wood","","","",25.6666666666667,66.5333333333333,1,"","","","Finland","","Europe","14CARHU","Paavola"
"872",91720,"Hel-2330",290,80,"charcoal","","","",25.6666666666667,66.5333333333333,1,"","","","Finland","","Europe","14CARHU","Paavola"
"873",91721,"Hel-2331",320,90,"charcoal","","","",25.6666666666667,66.5333333333333,1,"","","","Finland","","Europe","14CARHU","Paavola"
"874",91722,"Hel-2332",870,90,"wood","","","",25.6666666666667,66.5333333333333,1,"","","","Finland","","Europe","14CARHU","Kostet & Närhi. Paavola"
"875",91723,"Hel-2333",230,80,"charcoal","","","",25.6666666666667,66.5333333333333,1,"","","","Finland","","Europe","14CARHU","Paavola"
"876",91724,"Hel-2334",470,90,"charcoal","","","",25.6666666666667,66.5333333333333,1,"","","","Finland","","Europe","14CARHU","Paavola"
"877",91725,"Hel-2335",210,80,"wood","","","",25.6666666666667,66.5333333333333,1,"","","","Finland","","Europe","14CARHU","Paavola"
"878",91726,"Hel-2336",260,90,"wood","","","",25.6666666666667,66.5333333333333,1,"","","","Finland","","Europe","14CARHU","Paavola"
"879",91727,"Hel-2337",830,100,"bone","","","",25.6166666666667,66.5833333333333,1,"","","","Finland","","Europe","14CARHU","Koivunen"
"880",91728,"Hel-2357",670,70,"mortar","","","",20.8666666666667,59.9333333333333,1,"","","","Finland","","Europe","14CARHU","Gustavsson (86.88.89). Gustavsson et al."
"881",91729,"Hel-2358",780,60,"mortar","","","",20.8666666666667,59.9333333333333,1,"","","","Finland","","Europe","14CARHU","Gustavsson (88.88.89). Gustavsson et al."
"882",91730,"Hel-2376",5790,140,"charcoal","","","",23.05,60.9833333333333,1,"","","","Finland","","Europe","14CARHU","Luoto & Terho"
"883",91731,"Hel-2377",5060,160,"charcoal","","","",22.5666666666667,60.4666666666667,1,"","","","Finland","","Europe","14CARHU","Luoto"
"884",91732,"Hel-2380",720,120,"wood","","","",24.7166666666667,65.0166666666667,1,"","","","Finland","","Europe","14CARHU","Paavola"
"885",91733,"Hel-2381",410,90,"wood","","","",24.7166666666667,65.0166666666667,1,"","","","Finland","","Europe","14CARHU","Paavola"
"886",91734,"Hel-2382",280,80,"wood","","","",24.7166666666667,65.0166666666667,1,"","","","Finland","","Europe","14CARHU","Paavola"
"887",91735,"Hel-2383",260,110,"wood","","","",24.7166666666667,65.0166666666667,1,"","","","Finland","","Europe","14CARHU","Paavola"
"888",91736,"Hel-2384",280,100,"wood","","","",24.7166666666667,65.0166666666667,1,"","","","Finland","","Europe","14CARHU","Paavola"
"889",91737,"Hel-2385",290,80,"wood","","","",24.7166666666667,65.0166666666667,1,"","","","Finland","","Europe","14CARHU","Paavola"
"890",91738,"Hel-2386",310,80,"wood","","","",24.7166666666667,65.0166666666667,1,"","","","Finland","","Europe","14CARHU","Paavola"
"891",91739,"Hel-2387",370,80,"wood","","","",24.7166666666667,65.0166666666667,1,"","","","Finland","","Europe","14CARHU","Paavola"
"892",91740,"Hel-2392",870,70,"mortar","","","",20.8666666666667,59.9333333333333,1,"","","","Finland","","Europe","14CARHU","Gustavsson (86.88.89). Gustavsson et al."
"893",91741,"Hel-2393",790,70,"mortar","","","",20.8666666666667,59.9333333333333,1,"","","","Finland","","Europe","14CARHU","Gustavsson (86.88.89). Gustavsson et al."
"894",91742,"Hel-2394",750,70,"mortar","","","",20.8666666666667,59.9333333333333,1,"","","","Finland","","Europe","14CARHU","Gustavsson (86.88.89). Gustavsson et al."
"895",91743,"Hel-2395",650,70,"mortar","","","",20.8666666666667,59.9333333333333,1,"","","","Finland","","Europe","14CARHU","Gustavsson (86.88.89). Gustavsson et al."
"896",91744,"Hel-2396",940,100,"mortar","","","",20.8666666666667,59.9333333333333,1,"","","","Finland","","Europe","14CARHU","Gustavsson (86.88.89). Gustavsson et al."
"897",91745,"Hel-2397",1560,120,"peat","","","",21.6166666666667,61.0333333333333,1,"","","","Finland","","Europe","14CARHU","Vuorela"
"898",91746,"Hel-2398",840,110,"peat","","","",21.6166666666667,61.0333333333333,1,"","","","Finland","","Europe","14CARHU","Vuorela"
"899",91747,"Hel-2399",2130,90,"peat","","","",21.6166666666667,61.0333333333333,1,"","","","Finland","","Europe","14CARHU","Vuorela"
"900",91749,"Hel-2400",570,120,"peat","","","",22.0666666666667,61.3,1,"","","","Finland","","Europe","14CARHU","Vuorela"
"901",91750,"Hel-2401",2560,90,"peat","","","",22.0666666666667,61.3,1,"","","","Finland","","Europe","14CARHU","Vuorela"
"902",91751,"Hel-2402",3010,100,"peat","","","",22.0666666666667,61.3,1,"","","","Finland","","Europe","14CARHU","Vuorela"
"903",91752,"Hel-2403",3600,100,"peat","","","",22.0666666666667,61.3,1,"","","","Finland","","Europe","14CARHU","Vuorela"
"904",91753,"Hel-2404",3480,90,"peat","","","",22.0666666666667,61.3,1,"","","","Finland","","Europe","14CARHU","Vuorela"
"905",91754,"Hel-2405",1450,100,"wood","","","",25.6,60.5333333333333,1,"","","","Finland","","Europe","14CARHU","Schulz"
"906",91755,"Hel-2406",930,110,"wood","","","",25.6,60.5333333333333,1,"","","","Finland","","Europe","14CARHU","Schulz"
"907",91756,"Hel-2407",300,90,"peat","","","",22.8,60.2,1,"","","","Finland","","Europe","14CARHU","Asplund & Vuorela"
"908",91757,"Hel-2408",1130,100,"gyttja","","","",22.8,60.2,1,"","","","Finland","","Europe","14CARHU","Asplund & Vuorela"
"909",91758,"Hel-2409",2420,110,"gyttja","","","",22.8,60.2,1,"","","","Finland","","Europe","14CARHU","Asplund & Vuorela"
"910",91759,"Hel-2410",3360,100,"gyttja","","","",22.8,60.2,1,"","","","Finland","","Europe","14CARHU","Asplund & Vuorela"
"911",91770,"Hel-2424",1110,110,"charcoal","","","",24.4333333333333,66.6333333333333,1,"","","","Finland","","Europe","14CARHU","Korteniemi"
"912",91771,"Hel-2425",1850,90,"charcoal","","","",24.4333333333333,66.6333333333333,1,"","","","Finland","","Europe","14CARHU","Korteniemi"
"913",91772,"Hel-2426",1260,110,"charcoal","","","",24.4333333333333,66.6333333333333,1,"","","","Finland","","Europe","14CARHU","Korteniemi"
"914",91773,"Hel-2427",1840,100,"charcoal","","","",24.35,64.35,1,"","","","Finland","","Europe","14CARHU","Mäkivuoti"
"915",91774,"Hel-2428",1680,90,"charcoal","","","",24.35,64.35,1,"","","","Finland","","Europe","14CARHU","Mäkivuoti"
"916",91775,"Hel-2429",2050,90,"charcoal","","","",24.35,64.35,1,"","","","Finland","","Europe","14CARHU","Mäkivuoti"
"917",91776,"Hel-2430",1660,100,"charcoal","","","",24.35,64.35,1,"","","","Finland","","Europe","14CARHU","Mäkivuoti"
"918",91777,"Hel-2431",550,100,"charcoal","","","",24.35,64.35,1,"","","","Finland","","Europe","14CARHU","Mäkivuoti"
