"yearsBP","conMW","decMW","wetwMW","wetmMW","pasMW","araMW","heaMW","SPD","clim","conMWs","decMWs","wetwMWs","wetmMWs","pasMWs","araMWs","heaMWs"
5600,1.12448066192206,1.36762053171003,0.414334821873869,0.213119996679433,0.21529964442635,0.00427968952559116,0.245404720143173,0.0113036979197702,3.31790254752,0.838899164803721,1.26598175855539,0.352393376875773,0.129736076991406,0.163065544682321,0.00304898595693895,0.141248096875715
5500,0.828003679256124,0.848032151862321,0.291641497259716,0.132346024621019,0.069748909664236,0.00238379022646007,0.0677643966065258,0.00677751108630705,3.46407948382,0.878209608119495,1.12207831798665,0.369264741015379,0.138136605816389,0.142524277045293,0.00290123181982312,0.139272848093134
5400,0.368898551672279,0.523836379289676,0.124579069539347,0.0751844465513671,0.101440154313924,0.00119331742243437,0.0484601301206395,0.00988832762870109,3.07027472956,0.80054419211154,1.06610392431521,0.299000122688577,0.128935132120838,0.08559453198908,0.00285569244778318,0.128608263942477
5300,0.899761805721528,1.20781831061042,0.302583381097006,0.146696694748231,0.161586553074389,0.00548836477162421,0.275327284085816,0.00971444779578844,2.90350909349,0.823412607346377,1.0737045785328,0.266916799965989,0.130446874328767,0.131513353694157,0.0033975627270505,0.155118953902968
5200,0.639615807097244,0.821147384436236,0.274667030211935,0.102439483881966,0.100653808550073,0,0.0548097791415444,0.0090171945741553,2.93799494507,0.825110199627671,0.975915254753892,0.281561159996374,0.129427116086581,0.131120180812231,0.00309916148525304,0.139320175028612
5100,1.15275475498306,1.12071576499716,0.229782202248574,0.1278532513195,0.153092758479799,0.0064438149197356,0.329302557460336,0.00975314771131062,3.24140666459,0.809811474223534,0.932272871350214,0.244650636071315,0.127840904852476,0.126873283514936,0.00375107569665733,0.165969080898591
5000,0.951741408759619,0.7604956254352,0.275082516556281,0.11818098665991,0.0832154764296721,0.00131578947368421,0.0939544079735915,0.0101076290366109,3.51300484161,0.782541329112732,0.949952306905864,0.241338839930628,0.122084154940635,0.118154117454736,0.00344325718943209,0.147080129804998
4900,0.99477252340826,1.30745774974333,0.40708612238913,0.165867886587412,0.201073933733233,0.00681292329725624,0.2459480163213,0.0150103548049006,3.3609057881,0.870003649102521,0.941357623767764,0.297840250500585,0.135211096381105,0.142144705081453,0.00348971120459823,0.170121411481616
4800,0.810433542207958,0.529938043005443,0.1055639810798,0.0750126382863659,0.0721636354373631,0.00280001724293333,0.0756004655592,0.0147582157859355,3.89094822601,0.830747759138259,0.895915608216781,0.258436370497144,0.117947676581971,0.136618784585298,0.003304752169266,0.148895879658619
4700,0.499870340335259,0.762258952120214,0.309681140754897,0.124540471637599,0.187047593954584,0.00339529341231323,0.074176632154448,0.0126311170054886,4.29549058095,0.78973109177315,0.929975975764001,0.265439192605736,0.116971982459044,0.129605614695974,0.00343119006749765,0.149697409102109
