"yearsBP","conSW","decSW","wetwSW","wetmSW","pasSW","araSW","heaSW","SPD","clim","conSWs","decSWs","wetwSWs","wetmSWs","pasSWs","araSWs","heaSWs"
4500,2.01741997258946,2.45546554400231,0.77157289782967,0.211549345301557,0.265545283487794,0.00812065366127899,0.279492853884636,0.0293821624200462,5.43105078464,1.58574298179847,1.63493938746436,0.55858238836314,0.141681076355305,0.217584363776873,0.00713299441629876,0.19677028138895
4400,1.9333758738995,2.34123623340002,0.748894942842862,0.209414463672735,0.321083426630094,0.00858053736713601,0.218534883260589,0.0264595927442744,5.69253614299,1.68858930573258,2.39835088870117,0.618366272984923,0.168326977280973,0.293314355058944,0.00835059551420749,0.249013868572613
4300,0.87610633453914,1.02067485138446,0.308244697952313,0.0592918364996187,0.102132774598741,0.00403025889716933,0.0910719908400964,0.0129623964559595,4.97333739895,1.45529892476246,1.68095554239224,0.586665928044852,0.16008521515797,0.211608100614417,0.00630539813215266,0.154803437050343
4200,1.85872957113851,1.73560027487446,0.485579229568709,0.268986325473458,0.333147576742967,0.00303189397916766,0.233301593972313,0.0119842586456961,5.09719599067,1.67140793804165,1.37813756312946,0.506979774466301,0.179230875215271,0.217640175670854,0.00353107643816849,0.162186792406205
4100,1.82650939258827,2.91744431850273,1.00285120577065,0.189108970971818,0.329020863429098,0.0192687284779792,0.233752938884181,0.0254055833052016,5.05067997911,1.62368029304135,2.3265222966886,0.663428594792841,0.172462377648298,0.331084220086032,0.0111503112285734,0.233527266428247
4000,1.27002328950981,1.17942376644919,0.332065789926097,0.125086086957039,0.242751680873284,0.00578678839957035,0.151606118948671,0.0190977044900407,5.79126554362,1.45784214694393,2.04843404247596,0.575527173212127,0.194393794467438,0.285886272151191,0.0125277584387748,0.192679528916426
3900,1.27192385334774,1.67066201867697,0.538853437831123,0.160816293165694,0.27262127329147,0.00460431793417995,0.146793123682856,0.0276060452592244,6.21671981472,1.55679652664608,1.42504289256308,0.533518872209779,0.158337117031517,0.257686477082377,0.00519555316687514,0.149199621315764
3800,1.67812274863661,2.13529604755787,0.746931268084526,0.181655587047799,0.26198306878197,0.0087492862989771,0.216321476126424,0.0284488075846838,5.05105049642,1.51164482102061,1.90297903311742,0.621256186236222,0.155852655723511,0.26730217103672,0.00667680211657852,0.18155729990464
3700,2.21948330914932,2.49634680640069,0.917292052399854,0.241584065289926,0.381352710575019,0.00736491345231529,0.213949396539723,0.0475812682402387,5.5163085395,1.60988830016087,2.31582142697928,0.707598750802451,0.194685315167806,0.321667889678494,0.00805709987564619,0.215135436333074
3600,0.891251364774115,1.52498131975421,0.513425832800675,0.134351812402763,0.178796813135211,0.00834354079030728,0.131703593764486,0.0654176657336204,5.62282239787,1.51519531897694,2.01066406307745,0.609713676208456,0.185863821580163,0.280074761855115,0.00785422712131128,0.172826495152105
3500,1.94392258721257,3.03185768167987,0.932866102978442,0.23788432862147,0.391331923656689,0.013027072229108,0.212006536587226,0.0697517571285697,5.6351155565,1.68319500244315,2.27841950071704,0.729873738818925,0.204606735438053,0.28506436839595,0.0106853065097076,0.171855065175856
3400,1.83401703506854,2.75926875449745,0.923844517847406,0.302332361204903,0.494513975731167,0.00878927898339608,0.223541664928233,0.0517394186898499,5.23792530992,1.72216857405113,2.89556321808866,0.806871954822181,0.224856167409712,0.442922949693928,0.010908175606252,0.21777410075773
3300,1.58877615817867,2.35116083041948,0.753376280605759,0.102633753370427,0.173484213282821,0.0055359921413552,0.142938873463302,0.0779694236931556,5.47155786811,1.56449178630847,2.55521479245847,0.808160957326428,0.2142834810656,0.333999094506994,0.00716263556237563,0.183240269195768
3200,1.91697991038205,2.29642062907015,0.701585527532742,0.269286143331486,0.414978637844548,0.0110920906036179,0.197188792818147,0.0806373836025928,5.54360622491,1.82092392271046,2.32379072974482,0.765019652353005,0.224750752635605,0.294231425563684,0.00831404137248655,0.170063833140725
3100,1.87180099296792,2.43135723024128,0.836533288964541,0.229446597725491,0.349065004229125,0.00793304195653458,0.293903389652701,0.0540874956485765,6.0464519043,1.80289352414929,2.36388892965572,0.829641143585779,0.200455498142468,0.382021821036836,0.00951256628007624,0.245546091235424
3000,1.90886792822702,2.61970714971042,0.952399876503521,0.320717887617682,0.50968520006927,0.00624281162370399,0.256112885145011,0.0524851839256708,6.51079162259,1.82160624743891,2.52553218997585,0.833547898290794,0.27315020955822,0.429375102149197,0.00708792679011928,0.275008137398856
2900,2.13721850767788,2.72231163271163,0.784128252764565,0.330928006554055,0.545657091025475,0.0125578241328069,0.309338227176972,0.0505640628394069,6.37326568264,1.95871683481372,2.67100939121103,0.805604645274226,0.293697497299076,0.527671145547372,0.00940031787825544,0.282725556160992
2800,1.72066075597167,2.28263447493197,0.748337623124454,0.357725364671136,0.518024256955787,0.00958583399049815,0.272550422058745,0.04464340903549,5.98644951375,1.90963704621112,2.5024730538218,0.804596913777965,0.336457086280958,0.531840673990631,0.0110718290616525,0.290944324617859
2700,2.01983461523955,2.58440913271324,0.735862561320064,0.244773475530831,0.584144910847085,0.0219397659392976,0.275088864368329,0.0561903978569016,5.75003229438,1.94664545177903,2.43352180382261,0.81145232053543,0.311142282252008,0.551084583901436,0.0157627999648979,0.273819643213537
2600,1.9468596650826,2.18199409085102,0.68481743588662,0.372136214061502,0.47911610576322,0.00471060467495478,0.207165156650971,0.0503482981801137,4.95345970662,1.95614338599292,2.38320161178213,0.781109149919845,0.324878351421157,0.531630508305152,0.0133251853071262,0.24112701050965
2500,2.78618921097034,3.65645682381288,1.20444010227088,0.420807025879053,0.702328187078711,0.0208360285905007,0.384675062021608,0.0454783133867684,5.1071334805,2.11838606181604,2.91922545733195,0.831517195073317,0.345905571823796,0.590722146420965,0.0127733166327277,0.29592010933629
2400,1.17134317656836,1.9746559936187,0.724341437169369,0.260427715399172,0.44636652368213,0.0075620642820755,0.19711543829316,0.0750871901190467,4.88614047241,1.98105666696521,2.81555640871579,0.819559831954278,0.351123651779909,0.57434735538042,0.0141990464362881,0.290895250157384
2300,2.54670609384916,2.80226742665104,0.885174319156677,0.359345673245084,0.666702504680584,0.0170484067637533,0.359273679395967,0.11877291568107,4.89037312486,2.11277453661761,2.38846171013487,0.846927171160723,0.346860138174436,0.556534514181357,0.0123052355229144,0.278194558844564
2200,1.96496929459799,3.02534821373254,0.949980328920924,0.388081393894925,0.66710163499065,0.0166354857223327,0.337251151205553,0.132116786995105,5.09477694702,2.11730194399646,2.91380782019179,0.889750724680895,0.335951594179727,0.666902069835617,0.016841946243043,0.34826241530076
2100,1.88661324332865,2.23014914567922,0.709735255450444,0.281872780953484,0.379786217218886,0.0182692791508312,0.270934248670247,0.128463840257566,3.90786568197,1.89240795208604,2.62774867970588,0.89473428859366,0.343099949364498,0.523443926104768,0.0174523824365819,0.3040926999379
2000,2.1937294034705,2.53783436911737,0.673345249983765,0.534042965036996,0.628684707745759,0.0133040986974498,0.404213601156109,0.111238279988542,4.78831447686,2.14800450881157,2.3839917573983,0.788515318136237,0.401332379961802,0.504235462482322,0.0157866889241405,0.337573924913178
1900,2.91905808368852,3.82834126487777,1.23831453157125,0.591456117287183,0.931160326335293,0.0252414818751371,0.514340921603866,0.10352741115743,4.9277335239,2.24109250627141,3.18308781699757,0.891309937016613,0.469123954425888,0.779922517040526,0.0192727902862934,0.459277261379988
1800,1.80845762664069,2.36102327237912,0.701862484692558,0.627180562401205,0.727350770987401,0.0165267090248465,0.435693150207311,0.147729895084431,5.91391185845,2.20196458928209,3.09468226862845,0.854647570123789,0.584226548241795,0.829255548661347,0.0208840954499918,0.475017035905589
1700,1.54995582425701,2.79783616918066,1.07544249224291,0.379360664186362,0.510237211259976,0.0142400259366269,0.247097119733797,0.214449480266609,6.07570781793,2.11780023451418,2.57942972077989,0.879740002788186,0.532665781291583,0.618793991123688,0.0153833674807367,0.341395134970554
1600,1.48304873889682,2.26251244046634,0.794850055982472,0.310693590204509,0.537478134455796,0.0107086889883844,0.245349278018837,0.243516251547699,6.39635294257,1.94013006837076,2.5301743048235,0.896762962894592,0.439078272264025,0.523857672857886,0.0124743574625056,0.246223198876317
1500,1.88341026501398,2.82283433557038,0.96254393967149,0.293154463386299,0.517245956470304,0.018321881490597,0.326059934435271,0.234364632536553,5.84007062785,1.68121811370212,2.54267338801836,0.954602700832137,0.327736239259057,0.52736204546305,0.0145152852394907,0.285704606227054
1400,1.42539427519144,1.91941750653698,0.614240861802316,0.185151685968912,0.510985312691721,0.00911064068982772,0.21121386458547,0.179701685685175,4.49908192613,1.58545227583981,2.37112592105368,0.82978796687835,0.262999913186573,0.514115634581012,0.0137162610902124,0.268636899510371
1300,1.6580147149231,2.51236118813006,0.592047739459141,0.366648646023902,0.560015751307296,0.00785177125366855,0.233966539491121,0.101451081204053,5.3530891215,1.61246699850633,2.21588934733352,0.807825017831667,0.281651598459704,0.535500531999508,0.00848120597174813,0.222590202038296
1200,1.2397483164126,2.63758281545806,0.679993944290922,0.246716001985819,0.520330930826353,0.0149489311266275,0.265951064791632,0.108175723992644,5.66771480645,1.55164189288528,2.57497200179406,0.728735308241269,0.266172111326211,0.540173341066824,0.011400351190148,0.249958802141377
1100,1.85409349618239,3.12009910915111,0.660399019168447,0.447558796123981,0.745608357943026,0.0495978522710665,0.38746677720431,0.112556720927161,4.94740256076,1.54431270067738,2.87884096230459,0.701845100878464,0.353641148044567,0.632969644384689,0.032273391698847,0.326708920997971
1000,1.9610521436345,3.73356220191302,1.14926804177521,0.456960823828752,0.91973909302476,0.0414376081389643,0.427871994740096,0.163480908040558,5.35303612264,1.67822716778815,3.42683065553207,0.739189921299208,0.383745207312851,0.832673725483893,0.0455177302050154,0.407669385972203
900,1.54014448874146,2.58987266664586,0.719271397579195,0.301152741293925,0.653269480726991,0.039077571843944,0.364200415541677,0.220864993360233,5.05271548462,1.64875961124274,3.16171743427944,0.760196028454584,0.401890787082219,0.786504286875875,0.0402575899914542,0.396036205140887
800,2.61532176427841,3.99583583436898,1.15359471703692,0.656730533657383,1.05392974487775,0.0444238489298625,0.694492237636044,0.276337594499636,4.96403272502,1.99265297320919,3.29285425050742,0.87250542397014,0.471614699593354,0.85359961280237,0.0417507103869033,0.529346326588861
700,2.1178659460721,2.86378500669057,0.845988950750439,0.462268255370992,0.68217656255047,0.0250394000973326,0.372680909354666,0.351820213709026,4.37176654053,2.05859608568162,3.42981042052978,0.905704425262043,0.473383843440767,0.86805315371411,0.0347316245135976,0.533586573495355
